#{"t_start": 1541173116.785092, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,501,10.542175
0.0,501,19.981973
0.0,501,29.415613
0.0,501,38.873918
0.0,501,48.317372
2.0,501,58.015268
0.0,501,68.089643
0.0,501,77.724975
0.0,501,87.214841
0.0,501,96.771104
0.0,501,106.316557
2.25,501,115.87096
14.5,501,125.447831
10.0,501,135.223514
23.5,501,144.86177
23.25,501,154.521586
28.75,501,164.273785
35.25,501,174.583167
28.5,501,184.89568
36.25,501,195.167349
27.25,501,205.382911
15.75,501,215.404554
29.75,501,225.389334
32.25,501,235.206475
25.5,501,244.990185
23.75,501,254.805552
27.25,501,264.576882
27.0,501,274.532039
24.25,501,284.339204
24.0,501,294.154306
33.75,501,304.019813
27.75,501,313.955994
26.25,501,323.720501
30.25,501,333.505231
30.25,501,343.333926
18.25,501,353.157553
26.0,501,363.209447
32.75,501,373.269205
30.0,501,383.279028
37.25,501,393.534025
36.25,501,404.165156
34.25,501,414.681873
30.5,501,424.700757
31.75,501,434.625823
46.25,501,444.587768
38.0,501,454.487891
32.5,501,464.379393
37.5,501,474.344049
33.75,501,484.235019
33.0,501,494.554807
38.75,501,505.897928
37.25,501,517.137288
32.25,501,528.44313
39.5,501,539.62012
34.5,501,550.951721
40.0,501,562.305617
34.75,501,573.667935
36.25,501,584.926713
35.75,501,595.499559
36.0,501,605.453382
33.25,501,615.462756
33.75,501,625.296972
31.0,501,635.541096
35.75,501,645.441295
32.5,501,655.253835
36.0,501,665.102098
37.75,501,674.93809
33.5,501,684.760674
35.25,501,694.635963
37.5,501,704.475929
38.5,501,714.351091
39.0,501,724.174675
30.75,501,734.012122
36.25,501,744.03951
35.25,501,754.64478
37.5,501,765.072384
36.25,501,775.433135
34.0,501,785.780084
30.5,501,796.084007
34.25,501,806.399998
33.5,501,816.753373
36.5,501,827.078084
30.75,501,837.389348
34.75,501,847.681404
41.25,501,858.04321
37.0,501,868.421031
37.75,501,878.75463
40.5,501,888.988396
39.75,501,899.197301
36.75,501,909.425699
33.5,501,919.737465
32.75,501,929.969528
29.75,501,940.174809
35.25,501,950.383098
33.25,501,960.79114
38.75,501,971.177617
38.25,501,981.461123
34.25,501,991.721893
36.0,501,1002.003636
34.75,501,1012.270856
34.25,501,1022.579509
32.0,501,1032.846237
31.5,501,1043.10469
33.75,501,1053.391003
37.5,501,1063.667742
33.5,501,1073.955299
35.75,501,1084.245626
32.25,501,1094.449579
33.75,501,1104.67073
33.5,501,1114.868302
41.75,501,1125.142906
39.0,501,1135.356129
33.75,501,1145.578774
30.5,501,1155.779892
36.75,501,1166.001514
37.75,501,1176.278348
39.0,501,1186.480614
34.25,501,1196.721587
37.0,501,1206.939727
32.75,501,1217.191468
38.75,501,1227.492104
33.5,501,1237.754232
41.25,501,1247.977324
35.75,501,1258.199712
38.5,501,1268.485555
32.25,501,1278.947711
33.5,501,1289.107202
33.0,501,1299.208346
39.5,501,1309.266557
31.75,501,1319.346872
34.0,501,1329.488778
33.75,501,1339.5572
32.25,501,1349.626306
35.5,501,1359.727702
43.25,501,1369.828368
31.0,501,1379.909778
34.25,501,1390.018608
33.25,501,1400.109185
32.25,501,1410.229203
29.5,501,1420.348458
40.0,501,1430.500322
40.0,501,1440.622962
39.25,501,1450.714133
34.25,501,1460.93532
30.75,501,1471.243331
40.0,501,1481.246081
36.0,501,1491.762514
34.75,501,1502.381194
39.5,501,1512.701028
39.75,501,1522.993267
34.25,501,1533.310807
34.0,501,1543.558468
44.75,501,1553.7772
31.25,501,1564.076807
42.0,501,1574.551606
38.25,501,1584.802773
36.75,501,1595.006253
35.5,501,1605.126695
36.75,501,1615.331848
36.0,501,1625.513326
38.0,501,1635.745603
33.0,501,1645.975162
33.5,501,1656.183895
34.75,501,1666.41434
35.5,501,1676.854547
35.75,501,1687.181072
39.5,501,1697.614909
37.75,501,1707.874291
35.5,501,1718.142623
35.0,501,1728.376373
39.0,501,1738.745131
31.75,501,1749.015195
40.75,501,1759.335297
34.25,501,1769.625222
35.25,501,1779.93046
34.0,501,1790.246854
33.25,501,1800.528999
34.0,501,1810.80556
34.25,501,1821.053864
35.0,501,1831.312683
33.75,501,1841.602107
36.25,501,1852.165389
32.25,501,1862.430519
35.25,501,1872.71907
34.25,501,1882.984881
35.5,501,1893.322437
32.75,501,1903.55066
38.25,501,1913.780734
37.25,501,1924.017992
42.0,501,1934.231378
39.5,501,1944.496953
36.5,501,1954.751378
39.5,501,1965.006611
31.5,501,1975.226093
38.0,501,1985.459931
31.25,501,1995.746476
34.0,501,2005.990095
37.5,501,2016.21154
36.75,501,2026.418178
38.25,501,2036.633495
34.75,501,2046.900897
32.75,501,2057.12398
38.75,501,2067.384729
33.5,501,2077.690652
38.5,501,2087.97035
