#{"t_start": 1541173116.763874, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,501,10.563332
0.0,501,20.003175
0.0,501,29.436882
0.0,501,38.895157
1.0,501,48.338672
0.0,501,58.036381
0.0,501,68.110815
0.0,501,77.746118
0.0,501,87.236048
0.0,501,96.792235
0.0,501,106.33773
2.0,501,115.892074
5.0,501,125.469236
13.25,501,135.244407
26.5,501,144.882966
30.5,501,154.542516
30.0,501,164.296786
28.25,501,174.604178
30.25,501,184.916806
23.75,501,195.188335
24.75,501,205.404057
29.25,501,215.425412
28.25,501,225.410623
26.0,501,235.227669
25.5,501,245.011397
27.0,501,254.826764
22.75,501,264.597982
30.5,501,274.553279
25.25,501,284.360211
28.5,501,294.175522
25.0,501,304.041085
23.5,501,313.97717
32.5,501,323.741452
25.75,501,333.525801
26.0,501,343.355036
35.75,501,353.178795
27.25,501,363.229676
30.75,501,373.291017
29.75,501,383.300258
32.0,501,393.555556
36.25,501,404.186272
39.25,501,414.702978
35.75,501,424.721732
33.5,501,434.647101
40.25,501,444.608591
35.75,501,454.509092
35.75,501,464.40059
38.75,501,474.365179
33.5,501,484.256332
34.25,501,494.575958
37.25,501,505.919366
36.75,501,517.158901
38.75,501,528.464142
30.25,501,539.641271
38.25,501,550.974124
38.25,501,562.326854
35.5,501,573.689174
32.75,501,584.947809
34.25,501,595.520634
32.75,501,605.474407
33.75,501,615.48386
38.25,501,625.318499
35.75,501,635.562546
36.0,501,645.462429
37.0,501,655.274987
33.75,501,665.123338
28.25,501,674.959547
38.5,501,684.781972
35.0,501,694.657149
33.0,501,704.497156
26.5,501,714.372173
30.75,501,724.1959
35.75,501,734.033325
32.0,501,744.06093
35.0,501,754.665539
33.0,501,765.093485
41.0,501,775.454295
36.25,501,785.801348
33.25,501,796.1048
35.75,501,806.421169
32.25,501,816.774713
35.75,501,827.099114
32.75,501,837.41049
34.5,501,847.702714
39.5,501,858.064421
35.75,501,868.442232
38.25,501,878.776049
34.25,501,889.009603
34.5,501,899.21981
37.75,501,909.446838
32.5,501,919.758483
35.0,501,929.990772
36.75,501,940.195869
33.0,501,950.40423
34.25,501,960.812326
42.25,501,971.198806
33.25,501,981.482508
38.25,501,991.743131
38.25,501,1002.025151
35.0,501,1012.291983
33.75,501,1022.600766
36.5,501,1032.866599
30.0,501,1043.125835
37.75,501,1053.412014
