#{"t_start": 1541173116.7666621, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,501,10.560661
0.0,501,20.000339
0.0,501,29.434102
0.0,501,38.892482
0.0,501,48.336009
0.0,501,58.033705
0.0,501,68.107998
0.0,501,77.743318
0.0,501,87.233142
0.0,501,96.789543
1.25,501,106.335008
4.0,501,115.889377
3.25,501,125.466378
10.75,501,135.241822
19.0,501,144.880243
22.25,501,154.540013
23.0,501,164.292494
15.75,501,174.601436
25.0,501,184.914008
25.5,501,195.185699
29.5,501,205.401464
24.5,501,215.422854
24.25,501,225.407852
20.0,501,235.224847
21.5,501,245.00848
29.0,501,254.824009
25.0,501,264.595194
28.5,501,274.550588
31.25,501,284.357601
31.5,501,294.172749
34.75,501,304.038354
23.5,501,313.974503
32.25,501,323.738754
34.5,501,333.523228
37.25,501,343.352344
27.25,501,353.177275
32.5,501,363.229079
33.75,501,373.28779
29.75,501,383.297597
34.5,501,393.552007
29.75,501,404.183505
37.75,501,414.700415
34.0,501,424.719066
36.0,501,434.64412
33.5,501,444.606016
37.25,501,454.506239
37.25,501,464.397813
38.5,501,474.362662
34.5,501,484.253457
28.5,501,494.573424
37.0,501,505.91635
36.5,501,517.155731
36.75,501,528.461987
35.0,501,539.63855
40.0,501,550.97139
33.75,501,562.324065
36.5,501,573.686386
37.25,501,584.948368
38.75,501,595.517811
35.5,501,605.472052
33.75,501,615.481154
31.5,501,625.31534
42.5,501,635.560247
34.5,501,645.459614
33.5,501,655.272316
37.5,501,665.120558
34.0,501,674.956433
38.75,501,684.779085
37.25,501,694.654406
37.5,501,704.494348
33.5,501,714.369489
34.5,501,724.192912
29.0,501,734.030544
38.75,501,744.057676
36.75,501,754.663042
35.75,501,765.091058
34.0,501,775.451576
34.25,501,785.798348
33.5,501,796.101999
36.25,501,806.418492
30.5,501,816.77184
32.25,501,827.0962
37.5,501,837.407786
35.5,501,847.699663
31.5,501,858.061906
37.75,501,868.439665
43.0,501,878.773163
42.0,501,889.006895
36.25,501,899.215716
35.75,501,909.442259
39.75,501,919.755895
35.0,501,929.987926
32.5,501,940.194405
34.75,501,950.401477
34.5,501,960.809584
35.5,501,971.195997
38.75,501,981.479559
44.75,501,991.740294
35.25,501,1002.021932
36.0,501,1012.289398
33.25,501,1022.597815
36.25,501,1032.864196
36.75,501,1043.121231
34.5,501,1053.409311
33.0,501,1063.686316
35.75,501,1073.973692
34.75,501,1084.264427
36.25,501,1094.467956
31.0,501,1104.689131
39.25,501,1114.886829
30.5,501,1125.161534
39.75,501,1135.37458
36.0,501,1145.597631
35.25,501,1155.798376
35.75,501,1166.020123
37.75,501,1176.29681
30.0,501,1186.499634
33.25,501,1196.740043
34.25,501,1206.958205
36.75,501,1217.209925
33.25,501,1227.510439
19.75,501,1237.772862
37.25,501,1247.996282
36.0,501,1258.218179
34.5,501,1268.503703
27.0,501,1278.966047
38.25,501,1289.125641
38.25,501,1299.226744
37.75,501,1309.285408
34.25,501,1319.365422
34.25,501,1329.507438
37.0,501,1339.575466
32.75,501,1349.644688
36.75,501,1359.750808
38.25,501,1369.846739
37.5,501,1379.928142
40.25,501,1390.03712
38.5,501,1400.127598
38.5,501,1410.247681
32.5,501,1420.366894
32.25,501,1430.518575
41.0,501,1440.641175
33.5,501,1450.732291
30.25,501,1460.958532
36.25,501,1471.261258
36.5,501,1481.264568
31.25,501,1491.781068
34.25,501,1502.395915
36.5,501,1512.719418
31.25,501,1523.011688
37.5,501,1533.329278
37.75,501,1543.576576
33.25,501,1553.795374
38.5,501,1564.095318
37.5,501,1574.571842
37.0,501,1584.821273
31.75,501,1595.024671
31.5,501,1605.14516
37.0,501,1615.350361
32.25,501,1625.531792
30.0,501,1635.763668
34.0,501,1645.991849
35.5,501,1656.202428
36.75,501,1666.432842
36.5,501,1676.872871
36.25,501,1687.199469
36.0,501,1697.633435
38.0,501,1707.892839
36.0,501,1718.161188
35.0,501,1728.394783
36.75,501,1738.763436
33.25,501,1749.03363
38.25,501,1759.353777
38.25,501,1769.643791
31.75,501,1779.949134
26.75,501,1790.265243
29.0,501,1800.547112
35.25,501,1810.823947
32.25,501,1821.072409
37.5,501,1831.33074
28.0,501,1841.620526
28.25,501,1852.183443
29.75,501,1862.448828
33.0,501,1872.74051
33.5,501,1883.003247
34.75,501,1893.340852
33.75,501,1903.569149
35.5,501,1913.799136
33.5,501,1924.036331
