#{"t_start": 1541020028.3411632, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,500,9.724868
0.0,501,15.451422
0.0,498,21.155663
4.0,498,26.801544
1.0,501,32.478977
0.0,500,38.168327
3.0,500,43.859757
4.0,499,49.526
0.0,501,55.18351
2.0,498,60.990458
4.0,500,66.76802
0.0,497,72.421649
0.0,497,78.109235
0.0,501,83.88037
0.0,500,89.570253
0.0,496,95.236686
0.5,498,100.924334
0.0,501,106.708587
1.5,498,112.441565
0.75,501,118.217512
7.75,500,123.96579
7.0,496,129.703496
16.75,501,135.476777
18.25,500,141.258901
62.25,496,147.002192
12.75,499,152.827905
30.25,500,158.609746
28.75,498,164.357219
36.5,499,170.185194
60.25,496,175.989651
30.0,497,181.816081
37.25,499,187.663715
0.0,501,193.500407
28.5,501,199.350537
40.25,501,205.210768
35.25,499,211.038824
28.5,500,216.903764
34.75,499,222.717012
30.0,499,228.53926
0.0,501,234.388948
39.5,501,240.200478
52.25,496,246.01796
35.75,501,251.857283
32.25,499,257.693872
34.75,501,263.53737
37.5,497,269.343835
37.5,501,275.178514
38.25,501,281.020228
28.0,500,286.847754
31.5,498,292.632301
38.5,499,298.454215
36.5,501,304.302016
27.25,497,310.128377
20.5,496,315.915564
19.0,497,321.746166
26.25,496,327.536403
30.5,497,333.326912
30.75,498,339.155212
32.25,498,344.972682
36.25,499,350.781575
42.25,499,356.633485
27.5,497,362.436321
36.5,499,368.266917
28.25,496,374.108711
31.25,498,379.923461
41.25,500,385.764954
44.5,500,391.628587
32.5,496,397.432968
26.75,497,403.270815
37.25,499,409.129618
34.75,496,414.909275
27.75,498,420.731557
45.75,500,426.534996
40.25,497,432.390825
44.5,501,438.281483
30.0,497,444.083325
42.0,501,449.936041
39.25,497,455.742463
38.25,500,461.529671
34.0,497,467.343062
37.5,498,473.179039
34.5,501,479.012461
41.5,498,484.861648
40.5,499,490.722667
37.0,497,496.484744
27.25,497,502.292191
50.0,501,508.118751
10.25,497,513.959407
44.75,497,519.914248
0.0,497,525.803128
27.0,496,531.558927
41.0,500,537.369458
35.75,500,543.197877
55.5,496,548.962053
27.25,499,554.788558
36.0,496,560.557875
29.75,496,566.327295
47.0,496,572.161644
32.75,498,577.916561
32.0,499,583.728176
33.5,497,589.505034
39.0,499,595.290491
37.0,500,601.1026
29.5,498,606.927693
45.75,500,612.737265
63.5,497,618.526008
41.75,501,624.35251
38.0,499,630.178885
39.75,501,635.983065
38.0,497,641.802004
39.0,497,647.565393
38.0,501,653.413057
36.5,497,659.196032
24.25,497,664.917726
45.0,501,670.727041
30.25,497,676.536744
42.75,497,682.326339
35.75,499,688.12775
25.5,498,693.919135
36.25,498,699.718278
26.0,499,705.579244
32.25,497,711.336659
69.75,499,717.138839
25.5,500,722.922338
48.25,497,728.689383
39.25,499,734.468017
38.5,499,740.28217
41.0,501,746.086178
45.0,501,751.942666
48.75,500,757.772763
42.0,499,763.546122
55.25,498,769.358168
48.0,500,775.168631
54.75,501,780.997302
37.0,500,786.81519
39.75,499,792.639788
34.0,500,798.466281
81.5,497,804.269684
42.0,500,810.080185
35.5,497,815.85609
36.25,497,821.630328
33.25,498,827.392198
42.0,499,833.224804
39.25,500,839.027611
29.25,499,844.784449
37.75,501,850.630765
34.0,499,856.422384
38.25,500,862.2154
44.5,498,867.997375
50.25,497,873.761141
33.0,497,879.551202
39.5,501,885.379103
38.0,499,891.179542
25.25,498,896.972337
63.0,499,902.779466
30.75,498,908.526361
28.25,499,914.306358
40.0,498,920.067388
24.5,497,925.83069
30.5,499,931.600506
44.25,499,937.36823
31.25,499,943.179608
52.25,499,949.000211
27.75,497,954.781963
35.75,498,960.585173
39.0,501,966.422129
46.75,501,972.259127
29.0,498,978.087241
29.25,498,983.855632
40.75,499,989.674305
39.75,501,995.515583
36.0,497,1001.277573
42.25,501,1007.123111
47.0,501,1013.029063
44.25,499,1018.869932
33.25,499,1024.677126
42.5,501,1030.513857
37.25,498,1036.316521
44.0,501,1042.149554
49.25,498,1047.922234
46.25,501,1053.77249
42.75,498,1059.536374
56.75,498,1065.33949
40.75,500,1071.156647
39.75,501,1076.964859
30.5,497,1082.71544
48.5,498,1088.523049
19.25,499,1094.33393
44.25,501,1100.154617
36.75,500,1105.970819
36.75,499,1111.785862
39.0,499,1117.615575
41.75,499,1123.417487
41.25,499,1129.188473
37.25,500,1135.028126
27.5,498,1140.849796
23.25,497,1146.616446
49.5,500,1152.41389
38.25,501,1158.248802
36.5,498,1164.069741
43.5,501,1169.872371
26.25,498,1175.668833
34.5,499,1181.470659
46.0,501,1187.302815
37.25,501,1193.127441
65.5,499,1198.9215
46.25,501,1204.768607
47.0,501,1210.608745
44.25,498,1216.387451
42.0,501,1222.197301
34.75,498,1228.015948
23.0,498,1233.799742
76.5,499,1239.614509
39.0,500,1245.455586
36.0,498,1251.288041
40.25,498,1257.107836
43.5,501,1262.938498
42.0,499,1268.773528
50.5,501,1274.602691
47.0,501,1280.46209
36.5,498,1286.265243
44.75,501,1292.109581
43.25,500,1297.959911
71.0,498,1303.807897
36.5,499,1309.651685
42.0,499,1315.477381
40.75,498,1321.28194
25.75,498,1327.088896
41.25,499,1332.929507
43.75,500,1338.761013
33.25,499,1344.585445
42.5,498,1350.435596
36.5,500,1356.263987
36.0,498,1362.070302
32.5,499,1367.876794
40.5,498,1373.707306
45.5,500,1379.542287
31.0,499,1385.373917
27.5,498,1391.176185
32.0,499,1397.011697
44.5,498,1402.832809
41.75,500,1408.687354
37.0,500,1414.520461
45.0,500,1420.358062
37.25,500,1426.213913
38.5,500,1432.048348
40.5,499,1437.865799
21.75,499,1443.656717
42.25,498,1449.480577
43.25,499,1455.287639
45.0,501,1461.166836
36.25,500,1467.00076
34.25,499,1472.813652
64.5,499,1478.652124
51.5,498,1484.44946
39.75,499,1490.275047
42.75,500,1496.096615
38.75,498,1501.907876
42.75,498,1507.687644
44.75,500,1513.493219
32.75,499,1519.328433
40.5,499,1525.170186
41.25,501,1531.008491
60.25,500,1536.825833
43.0,501,1542.651392
37.25,501,1548.479222
34.0,498,1554.302234
26.75,499,1560.110777
36.75,498,1565.932825
43.0,501,1571.790912
41.75,500,1577.622025
34.5,498,1583.429585
41.5,501,1589.305629
47.5,501,1595.152694
20.75,498,1600.978565
47.5,501,1606.835845
43.5,500,1612.705759
51.75,501,1618.586537
35.5,498,1624.415493
39.75,500,1630.261143
48.75,501,1636.115464
41.5,498,1641.919399
43.5,500,1647.760256
68.25,501,1653.610193
53.75,498,1659.410096
103.5,501,1665.259362
96.0,501,1671.086398
76.25,499,1676.913068
52.5,498,1682.709093
52.25,498,1688.503408
33.75,500,1694.359671
36.75,498,1700.192879
35.75,500,1706.059438
44.75,501,1711.913748
37.25,500,1717.742451
44.75,499,1723.539803
38.25,499,1729.348188
62.25,499,1735.1601
43.0,501,1741.023489
42.75,499,1746.796789
49.5,500,1752.602427
101.5,501,1758.413089
49.75,501,1764.247818
53.25,499,1770.03676
43.25,499,1775.806388
41.5,501,1781.63995
38.25,499,1787.458553
34.75,500,1793.283035
41.75,500,1799.13028
63.75,501,1805.002773
61.0,499,1810.814553
37.75,500,1816.651098
55.25,501,1822.524626
31.0,500,1828.380286
36.5,499,1834.184145
37.75,501,1840.058426
43.5,501,1845.902861
54.5,499,1851.75348
