#{"t_start": 1541235016.881373, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,501,5.781161
0.0,501,10.540951
0.75,501,15.251746
0.0,501,20.032485
4.0,501,24.758508
0.0,501,33.71715
0.0,501,40.572765
5.25,501,47.421317
2.0,501,53.270376
0.0,501,58.022672
0.0,501,62.717464
14.0,501,67.470408
14.5,501,72.210652
21.0,501,76.99159
21.75,501,81.815
26.0,501,86.661309
35.75,501,91.487283
32.5,501,96.437053
28.5,501,101.306141
31.0,501,106.099581
32.25,501,110.910698
34.25,501,115.717904
38.0,501,120.569243
31.75,501,125.519503
35.0,501,130.512992
0.0,501,135.367343
34.25,501,140.190185
41.0,501,145.008517
36.25,501,149.824401
34.75,501,154.680611
37.5,501,159.499642
37.25,501,164.337926
39.5,501,169.163639
36.0,501,173.978884
36.0,501,178.817937
34.75,501,183.65719
36.0,501,188.495406
28.5,501,193.324284
34.25,501,198.156706
34.5,501,202.992154
34.5,501,207.863027
33.5,501,212.708549
36.5,501,217.535558
36.0,501,222.372759
32.25,501,227.203846
35.5,501,232.05674
31.0,501,236.879021
36.25,501,241.696847
31.75,501,246.521006
38.75,501,251.346479
32.75,501,256.196956
34.75,501,261.04486
37.5,501,265.904559
35.25,501,270.732136
35.5,501,275.560569
35.5,501,280.38942
31.0,501,285.224708
32.5,501,290.072051
36.25,501,294.903352
30.5,501,299.73043
33.75,501,304.589864
35.75,501,309.423333
33.0,501,314.275189
36.5,501,319.117161
36.75,501,323.963506
39.25,501,328.816565
37.0,501,333.660882
29.0,501,338.499165
36.75,501,343.333719
37.75,501,348.155054
33.0,501,353.006159
36.5,501,357.844731
39.75,501,362.678262
38.0,501,367.532189
39.75,501,372.370126
38.0,501,377.218612
38.25,501,382.046825
45.75,501,386.870906
47.0,501,391.704274
43.25,501,396.553007
44.25,501,401.397465
42.0,501,406.239708
33.0,501,411.085669
40.25,501,415.930147
38.25,501,420.785774
43.75,501,425.644647
46.25,501,430.466678
37.5,501,435.3753
47.0,501,440.326033
42.0,501,445.284058
42.25,501,450.098666
48.75,501,454.886307
30.75,501,459.676486
33.25,501,464.469828
34.25,501,469.238533
35.5,501,474.072747
39.25,501,478.859321
42.25,501,483.642591
37.75,501,488.426951
39.25,501,493.220558
37.25,501,497.996664
34.75,501,502.760951
35.75,501,507.536683
36.75,501,512.282366
38.5,501,517.043
49.0,501,521.838503
31.75,501,526.652364
35.5,501,531.447902
35.25,501,536.222052
35.25,501,541.055532
41.75,501,545.920862
0.0,501,550.641634
0.0,501,555.345263
40.75,501,560.033959
40.5,501,564.800622
34.75,501,569.569692
34.0,501,574.32306
33.75,501,579.120395
38.5,501,583.908025
39.5,501,588.686968
34.5,501,593.45882
39.25,501,598.253279
39.5,501,603.039838
36.25,501,607.819472
31.0,501,612.58304
43.25,501,617.372077
40.25,501,622.164404
34.75,501,626.918431
36.75,501,631.717645
33.5,501,636.519536
38.5,501,641.301273
76.0,501,646.083901
121.25,501,650.883288
71.5,501,655.657259
87.75,501,660.442842
42.0,501,665.262352
72.75,501,670.103303
67.25,501,674.970976
108.75,501,679.822722
82.0,501,684.707333
153.0,501,689.556439
59.0,501,694.334838
73.75,501,699.141005
161.75,501,703.970111
119.0,501,708.766657
140.75,501,713.584168
50.0,501,718.39579
67.25,501,723.20911
122.5,501,727.997255
175.75,501,732.789259
106.25,501,737.600852
90.5,501,742.363196
66.0,501,747.264107
135.5,501,752.1058
141.0,501,756.943245
141.75,501,761.755997
63.0,501,766.541977
100.0,501,771.311396
94.0,501,776.068102
108.75,501,780.895295
118.0,501,785.661183
66.5,501,790.481318
60.75,501,795.264904
88.0,501,800.128751
125.75,501,804.965412
159.75,501,809.834957
95.0,501,814.633908
77.75,501,819.42869
118.5,501,824.255934
22.0,501,829.17021
95.0,501,834.058516
177.75,501,838.972016
111.25,501,843.84308
53.0,501,848.70805
108.0,501,853.701529
143.75,501,858.64008
119.0,501,863.623003
83.75,501,868.593393
62.0,501,873.397034
117.25,501,878.146967
92.0,501,882.963604
137.5,501,887.921651
123.0,501,892.764918
134.5,501,897.64982
117.25,501,902.487758
138.0,501,907.347507
73.25,501,912.099764
40.75,501,916.867466
95.0,501,921.694692
86.25,501,926.452873
157.75,501,931.344126
99.0,501,936.213568
150.25,501,941.032495
136.5,501,945.88678
114.75,501,950.733383
98.0,501,955.533915
94.25,501,960.301949
84.0,501,965.120403
124.0,501,969.908908
100.0,501,974.745243
141.5,501,979.614493
18.0,501,984.380767
158.5,501,989.233069
60.0,501,994.050738
93.75,501,998.895654
90.75,501,1003.75864
175.75,501,1008.617642
98.0,501,1013.444508
143.0,501,1018.424103
210.0,501,1023.325452
194.5,501,1028.224172
175.5,501,1033.126425
156.5,501,1038.065196
149.25,501,1042.872179
131.5,501,1047.692905
153.5,501,1052.557124
91.0,501,1057.433228
141.5,501,1062.284526
86.0,501,1067.132113
130.75,501,1071.978158
95.5,501,1076.827435
114.5,501,1081.700501
69.0,501,1086.539296
151.25,501,1091.45982
143.75,501,1096.246728
150.0,501,1101.105628
57.0,501,1105.914849
63.5,501,1110.762343
154.0,501,1115.613659
37.0,501,1120.449819
170.5,501,1125.329113
139.0,501,1130.207924
52.0,501,1134.995389
133.25,501,1139.806926
139.5,501,1144.589293
109.0,501,1149.424778
179.25,501,1154.223681
171.0,501,1159.050714
170.75,501,1163.90001
102.0,501,1168.729586
54.0,501,1173.490185
8.0,501,1178.326074
110.0,501,1183.061108
70.25,501,1187.902609
138.0,501,1192.672431
82.5,501,1197.523931
141.5,501,1202.319763
131.5,501,1207.145584
151.25,501,1211.979696
89.75,501,1216.786186
50.0,501,1221.562094
5.5,501,1226.342914
32.25,501,1231.109508
3.75,501,1235.822639
5.75,501,1240.486255
13.5,501,1245.242463
2.5,501,1249.977758
4.25,501,1254.678777
3.25,501,1259.367867
8.75,501,1264.101637
20.75,501,1268.823331
35.75,501,1273.553046
8.5,501,1278.334412
30.75,501,1283.126327
7.0,501,1287.883201
57.5,501,1292.691696
109.5,501,1297.528587
119.5,501,1302.36053
136.5,501,1307.224728
128.0,501,1312.026506
150.75,501,1316.866132
106.5,501,1321.650399
103.0,501,1326.4156
18.0,501,1331.273652
112.25,501,1336.099382
150.0,501,1340.927265
123.25,501,1345.786322
124.5,501,1350.617053
63.25,501,1355.445035
80.0,501,1360.204955
128.0,501,1365.043341
161.25,501,1369.965957
133.5,501,1374.870427
105.5,501,1379.750875
176.0,501,1384.647719
138.0,501,1389.532102
125.75,501,1394.535682
133.75,501,1399.454561
165.0,501,1404.367394
134.0,501,1409.301467
76.75,501,1414.221139
24.25,501,1419.059611
128.25,501,1423.958698
80.0,501,1428.723527
46.0,501,1433.489036
142.5,501,1438.425832
138.0,501,1443.268019
175.25,501,1448.161396
80.0,501,1453.037713
167.5,501,1457.894783
83.0,501,1462.787201
138.75,501,1467.708482
84.0,501,1472.481539
136.75,501,1477.286575
124.25,501,1482.127815
103.0,501,1486.98348
126.75,501,1491.854923
111.5,501,1496.763457
139.25,501,1501.625515
124.75,501,1506.501208
58.75,501,1511.340116
23.75,501,1516.129376
141.75,501,1521.010259
137.25,501,1525.89428
112.0,501,1530.839096
178.75,501,1535.716916
100.25,501,1540.582883
99.25,501,1545.566214
39.25,501,1550.496549
129.0,501,1555.405899
86.5,501,1560.394444
188.5,501,1565.354537
12.75,501,1570.16212
34.0,501,1574.961822
110.5,501,1579.770878
101.25,501,1584.607911
72.75,501,1589.424648
53.25,501,1594.218835
83.5,501,1599.046125
125.75,501,1603.910798
132.0,501,1608.760201
88.0,501,1613.670386
200.0,501,1618.597006
106.25,501,1623.403973
30.25,501,1628.146538
74.0,501,1632.981677
123.5,501,1637.812261
131.0,501,1642.660032
131.0,501,1647.460008
91.0,501,1652.26819
117.25,501,1657.09951
135.75,501,1661.941483
118.75,501,1666.76369
129.25,501,1671.553339
95.75,501,1676.314914
68.0,501,1681.127119
122.5,501,1685.984488
178.75,501,1690.869444
124.5,501,1695.781782
80.0,501,1700.629013
189.75,501,1705.59707
155.5,501,1710.391149
135.5,501,1715.299746
145.5,501,1720.176501
154.0,501,1725.182511
139.75,501,1730.122606
158.75,501,1735.024657
139.75,501,1739.87957
161.0,501,1744.810663
157.25,501,1749.714375
228.0,501,1754.718526
9.25,501,1759.526144
7.5,501,1764.358361
37.0,501,1769.165905
105.5,501,1774.04531
165.25,501,1778.940098
172.25,501,1783.822687
143.5,501,1788.664283
162.25,501,1793.506118
150.75,501,1798.414478
104.0,501,1803.277536
84.0,501,1808.127591
124.5,501,1812.999017
128.0,501,1817.877385
163.0,501,1822.793001
113.75,501,1827.635673
127.0,501,1832.592283
145.5,501,1837.63697
140.75,501,1842.491904
65.75,501,1847.394984
110.75,501,1852.34659
102.0,501,1857.275516
134.25,501,1862.178752
78.0,501,1866.939945
3.75,501,1871.735137
102.5,501,1876.60489
150.5,501,1881.570407
2.0,501,1886.475817
167.5,501,1891.325805
151.0,501,1896.330233
143.75,501,1901.244959
3.5,501,1906.239923
0.0,501,1911.21328
0.0,501,1915.872104
24.75,501,1920.620997
23.0,501,1925.417944
23.0,501,1930.24022
25.5,501,1934.949102
48.25,501,1939.759233
10.0,501,1944.653806
130.25,501,1949.65513
132.5,501,1954.573939
183.25,501,1959.549893
135.75,501,1964.542165
46.0,501,1969.443187
2.5,501,1974.22596
24.25,501,1979.011218
3.5,501,1983.759027
45.25,501,1988.519755
79.0,501,1993.313341
152.75,501,1998.204842
151.75,501,2003.115458
131.0,501,2008.087872
161.5,501,2012.954703
146.0,501,2017.834994
4.0,501,2022.546664
0.75,501,2027.17835
76.5,501,2032.04721
72.0,501,2036.839547
90.0,501,2041.596011
16.0,501,2046.341707
97.0,501,2051.200833
120.5,501,2056.117699
161.5,501,2061.113631
124.75,501,2066.085192
149.25,501,2071.062328
127.0,501,2075.90512
98.0,501,2080.831079
