#{"t_start": 1541235016.893963, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,501,5.768382
0.75,501,10.528225
2.0,501,15.239161
4.0,501,20.019918
0.0,501,24.745787
0.0,501,33.704948
0.0,501,40.560096
2.75,501,47.414103
2.0,501,53.257705
0.0,501,58.009984
4.25,501,62.704868
30.25,501,67.457577
12.75,501,72.198097
28.5,501,76.978854
27.0,501,81.802517
31.5,501,86.64867
33.5,501,91.474517
11.5,501,96.424324
28.5,501,101.293505
31.0,501,106.087093
32.5,501,110.898211
35.5,501,115.705271
32.0,501,120.556653
32.25,501,125.507003
33.75,501,130.50062
35.5,501,135.355132
36.75,501,140.177454
30.5,501,144.995849
39.5,501,149.811713
33.75,501,154.66798
34.75,501,159.486973
34.5,501,164.325306
33.75,501,169.15088
26.25,501,173.966294
36.0,501,178.805328
40.75,501,183.644557
33.5,501,188.48271
30.75,501,193.311496
33.75,501,198.143808
32.5,501,202.979463
39.0,501,207.850235
40.0,501,212.695865
28.75,501,217.522837
32.5,501,222.360014
34.0,501,227.191082
34.5,501,232.04416
31.75,501,236.866451
31.25,501,241.684309
35.0,501,246.508256
32.5,501,251.333767
33.75,501,256.184347
31.0,501,261.032078
34.25,501,265.892067
34.25,501,270.719637
36.25,501,275.548018
36.75,501,280.376737
39.0,501,285.212117
31.5,501,290.059246
35.75,501,294.888532
35.0,501,299.71787
29.25,501,304.577321
40.0,501,309.410699
42.5,501,314.262599
33.25,501,319.104511
31.0,501,323.950909
31.0,501,328.803844
34.25,501,333.648143
36.0,501,338.48653
38.5,501,343.320947
39.0,501,348.142294
36.25,501,352.993461
43.25,501,357.832206
35.0,501,362.665565
36.25,501,367.519729
37.5,501,372.357416
38.75,501,377.206108
38.25,501,382.034094
41.0,501,386.858154
37.5,501,391.691708
46.5,501,396.540416
38.75,501,401.384881
45.0,501,406.227022
42.5,501,411.07283
42.0,501,415.917676
46.5,501,420.773066
32.75,501,425.631889
34.75,501,430.454122
35.5,501,435.362705
34.0,501,440.313557
34.25,501,445.27135
44.5,501,450.085965
29.5,501,454.873818
36.5,501,459.663807
35.5,501,464.457243
40.0,501,469.225944
42.25,501,474.060087
33.75,501,478.846703
34.25,501,483.629904
41.5,501,488.414226
39.75,501,493.207736
31.0,501,497.984177
36.0,501,502.748316
40.0,501,507.524085
36.25,501,512.269877
56.5,501,517.030199
41.0,501,521.825542
41.75,501,526.639584
35.0,501,531.435187
39.0,501,536.209577
46.0,501,541.042848
38.75,501,545.908085
40.75,501,550.629498
0.0,501,555.332523
42.75,501,560.021194
40.5,501,564.787968
27.25,501,569.55715
30.0,501,574.310469
29.5,501,579.107851
34.75,501,583.895437
37.5,501,588.674203
42.5,501,593.446162
29.5,501,598.240389
46.0,501,603.027137
38.0,501,607.806926
33.25,501,612.570314
46.0,501,617.359486
38.5,501,622.151889
38.5,501,626.905796
37.5,501,631.704807
40.5,501,636.506902
36.75,501,641.288552
66.0,501,646.071217
128.0,501,650.870733
138.0,501,655.64483
23.25,501,660.429937
94.75,501,665.249682
93.25,501,670.091041
126.0,501,674.958636
92.75,501,679.81017
117.0,501,684.694695
136.0,501,689.543777
72.0,501,694.322428
130.5,501,699.128803
129.0,501,703.957313
96.75,501,708.753972
53.75,501,713.570999
127.75,501,718.383578
104.5,501,723.19653
120.75,501,727.984641
68.25,501,732.776299
107.5,501,737.588503
62.0,501,742.350731
148.75,501,747.25178
150.25,501,752.093141
161.5,501,756.930671
106.75,501,761.743266
64.0,501,766.529387
61.0,501,771.298681
50.0,501,776.055062
118.0,501,780.882514
123.75,501,785.648868
22.0,501,790.468619
37.25,501,795.252189
180.0,501,800.116491
124.5,501,804.952814
78.5,501,809.822201
115.75,501,814.621341
140.25,501,819.416209
96.75,501,824.243431
109.75,501,829.157981
119.0,501,834.046212
73.5,501,838.958709
148.0,501,843.830425
18.0,501,848.695265
188.25,501,853.689065
94.0,501,858.627446
136.5,501,863.610801
134.0,501,868.58117
121.5,501,873.385073
74.5,501,878.134137
91.0,501,882.950896
133.5,501,887.909228
140.0,501,892.752589
138.0,501,897.637402
156.0,501,902.475349
97.0,501,907.334462
15.25,501,912.086972
63.5,501,916.854896
143.75,501,921.682246
123.5,501,926.440527
132.75,501,931.3316
139.25,501,936.201084
40.0,501,941.019555
140.5,501,945.874274
82.25,501,950.720567
120.0,501,955.521266
38.5,501,960.289197
90.0,501,965.107395
89.0,501,969.896175
133.0,501,974.732539
132.0,501,979.601987
116.0,501,984.368219
125.0,501,989.220315
110.5,501,994.03825
134.0,501,998.882922
25.0,501,1003.746042
115.25,501,1008.604836
52.0,501,1013.431645
139.0,501,1018.411529
119.25,501,1023.312642
128.0,501,1028.211467
172.5,501,1033.113641
120.75,501,1038.052699
73.0,501,1042.859409
134.0,501,1047.680315
156.75,501,1052.544407
185.75,501,1057.420768
123.5,501,1062.271868
129.0,501,1067.119754
130.75,501,1071.96547
113.0,501,1076.814914
144.5,501,1081.687802
126.75,501,1086.526914
153.0,501,1091.447138
115.0,501,1096.233906
120.5,501,1101.092835
54.5,501,1105.902166
76.25,501,1110.749447
133.0,501,1115.600852
138.0,501,1120.437392
148.75,501,1125.31632
64.75,501,1130.19524
81.5,501,1134.982877
118.25,501,1139.794035
145.75,501,1144.576653
126.5,501,1149.41216
108.5,501,1154.210819
78.5,501,1159.037648
22.75,501,1163.886919
126.75,501,1168.717194
78.0,501,1173.477686
19.25,501,1178.313518
80.0,501,1183.048404
65.25,501,1187.890019
101.0,501,1192.659818
120.0,501,1197.511414
28.0,501,1202.306896
69.25,501,1207.13253
128.0,501,1211.96716
165.5,501,1216.773543
5.0,501,1221.549626
22.75,501,1226.330294
5.5,501,1231.096669
4.0,501,1235.81008
6.0,501,1240.473616
3.0,501,1245.229971
27.75,501,1249.965213
7.25,501,1254.666055
3.75,501,1259.355087
26.25,501,1264.089203
14.5,501,1268.810678
7.5,501,1273.540217
33.25,501,1278.321702
35.5,501,1283.113559
36.0,501,1287.870727
65.5,501,1292.679133
123.75,501,1297.515907
160.75,501,1302.347839
113.25,501,1307.211847
121.25,501,1312.013998
136.0,501,1316.853368
121.0,501,1321.637816
90.0,501,1326.402821
78.0,501,1331.261216
194.25,501,1336.087072
149.25,501,1340.914618
130.25,501,1345.773628
84.0,501,1350.604238
139.0,501,1355.43262
74.5,501,1360.192365
140.0,501,1365.030817
149.75,501,1369.953452
117.25,501,1374.857779
157.0,501,1379.738415
151.75,501,1384.635232
201.0,501,1389.519376
125.25,501,1394.523051
166.5,501,1399.4422
151.25,501,1404.354749
132.25,501,1409.288973
62.5,501,1414.208333
18.75,501,1419.047039
96.5,501,1423.94612
5.5,501,1428.710638
39.5,501,1433.476264
145.75,501,1438.413242
143.75,501,1443.255429
158.0,501,1448.148832
154.25,501,1453.025445
123.75,501,1457.881949
143.0,501,1462.774755
152.25,501,1467.695888
145.75,501,1472.468998
147.25,501,1477.27395
120.25,501,1482.115256
70.75,501,1486.970803
150.25,501,1491.842184
157.0,501,1496.751024
118.0,501,1501.612752
129.5,501,1506.488604
126.0,501,1511.327625
76.0,501,1516.116906
143.25,501,1520.997976
121.5,501,1525.881275
169.5,501,1530.826504
166.0,501,1535.704247
129.5,501,1540.570456
124.0,501,1545.553483
73.0,501,1550.484164
127.75,501,1555.393141
177.5,501,1560.38208
144.0,501,1565.341748
12.25,501,1570.14942
32.25,501,1574.949318
128.5,501,1579.758173
104.5,501,1584.595219
75.0,501,1589.412034
135.5,501,1594.20652
70.0,501,1599.033407
118.75,501,1603.897882
70.75,501,1608.74737
147.25,501,1613.657941
138.0,501,1618.584441
136.0,501,1623.391577
43.0,501,1628.133819
67.0,501,1632.968943
