#{"t_start": 1541235016.8939495, "env_id": "MicropolisEnv-v0"}
r,l,t
4.0,501,5.768804
0.0,501,10.528437
0.0,501,15.239714
4.0,501,20.019917
2.0,501,24.746069
0.0,501,33.704613
2.0,501,40.560189
2.5,501,47.408554
0.0,501,53.257796
0.0,501,58.010345
4.5,501,62.704911
14.0,501,67.457814
9.25,501,72.198152
27.25,501,76.978846
27.5,501,81.802486
24.0,501,86.648849
23.0,501,91.474669
20.75,501,96.424686
23.5,501,101.293526
13.0,501,106.087269
34.0,501,110.898072
32.0,501,115.705285
35.75,501,120.556641
36.75,501,125.510373
36.75,501,130.500523
36.75,501,135.355146
32.0,501,140.17761
28.25,501,144.995829
34.5,501,149.811798
27.25,501,154.667954
33.5,501,159.487001
32.0,501,164.325336
33.75,501,169.151053
37.5,501,173.966201
42.25,501,178.805508
33.25,501,183.644587
32.25,501,188.482754
28.0,501,193.311608
35.0,501,198.144049
35.5,501,202.979422
33.5,501,207.85045
37.25,501,212.695924
29.0,501,217.522933
37.0,501,222.360221
42.25,501,227.191225
33.25,501,232.044274
33.25,501,236.866363
34.5,501,241.684484
33.25,501,246.508523
38.0,501,251.333771
35.0,501,256.184371
33.5,501,261.03211
32.5,501,265.89215
36.75,501,270.719501
35.25,501,275.548015
35.5,501,280.376804
18.75,501,285.212039
39.5,501,290.059491
36.5,501,294.888665
35.5,501,299.717883
34.0,501,304.577335
38.25,501,309.410783
27.0,501,314.262412
36.75,501,319.10461
35.0,501,323.951
39.25,501,328.803988
41.0,501,333.648305
33.5,501,338.486586
38.0,501,343.321252
37.25,501,348.142394
34.0,501,352.993571
36.75,501,357.832134
31.5,501,362.665799
40.25,501,367.519743
36.5,501,372.357682
36.75,501,377.20621
42.75,501,382.03411
38.75,501,386.858329
38.25,501,391.69184
41.0,501,396.540413
43.5,501,401.384903
47.5,501,406.227126
44.5,501,411.073069
42.25,501,415.917669
45.5,501,420.773131
42.25,501,425.632001
42.0,501,430.45427
44.0,501,435.362413
44.75,501,440.313531
48.75,501,445.271528
42.5,501,450.086086
40.25,501,454.873832
34.5,501,459.66379
40.5,501,464.457258
37.0,501,469.226064
30.75,501,474.060171
39.0,501,478.846809
38.0,501,483.630038
41.25,501,488.414302
39.0,501,493.207982
33.75,501,497.98419
34.75,501,502.748329
35.75,501,507.524106
36.0,501,512.270014
35.25,501,517.030367
44.0,501,521.825903
34.25,501,526.639802
31.0,501,531.435369
17.5,501,536.209704
41.25,501,541.043016
48.75,501,545.908208
0.0,501,550.62904
44.5,501,555.332752
34.75,501,560.021239
21.0,501,564.788113
37.0,501,569.557367
33.0,501,574.310614
38.25,501,579.107907
38.0,501,583.89547
38.5,501,588.674495
39.75,501,593.446229
33.75,501,598.240703
43.75,501,603.027343
58.0,501,607.807077
42.25,501,612.570395
39.75,501,617.359469
39.25,501,622.151886
34.25,501,626.905959
45.0,501,631.705035
35.75,501,636.507078
50.25,501,641.288632
35.25,501,646.071176
72.25,501,650.870552
63.5,501,655.644529
85.0,501,660.430258
105.75,501,665.249864
20.0,501,670.090664
23.75,501,674.9584
