#{"t_start": 1541099715.1691604, "env_id": "MicropolisEnv-v0"}
r,l,t
4.0,501,5.807719
0.0,501,10.39323
0.0,501,14.99325
0.0,501,19.700748
0.0,501,24.297086
0.0,501,28.888281
0.0,501,33.520603
0.0,501,38.112568
0.0,501,42.680755
0.0,501,47.341336
0.0,501,52.057263
0.0,501,56.644535
0.0,501,61.199339
0.0,501,65.77027
0.0,501,70.43422
0.0,501,75.084598
0.0,501,79.662768
0.0,501,84.331826
0.0,501,88.977358
0.0,501,93.563501
0.0,501,98.203708
1.0,501,102.870761
0.0,501,108.093677
0.0,501,113.284156
0.0,501,117.852007
0.0,501,122.491024
0.0,501,127.109062
0.0,501,131.710542
1.5,501,136.272854
0.0,501,140.899526
0.0,501,145.476474
1.25,501,150.114151
4.0,501,154.688352
0.0,501,159.309441
4.0,501,163.890288
1.75,501,168.55436
13.5,501,173.185695
28.25,501,177.934685
24.5,501,182.622069
22.75,501,187.251666
29.5,501,192.012622
31.25,501,196.706951
39.75,501,201.532478
34.25,501,206.258405
30.0,501,211.104996
36.5,501,215.875138
6.0,501,220.651896
28.75,501,225.496095
36.25,501,230.400605
34.25,501,235.172165
34.25,501,239.938713
29.5,501,244.700584
31.75,501,249.569634
30.0,501,254.323824
34.5,501,259.119163
32.75,501,263.885771
38.0,501,268.775219
35.25,501,273.565085
36.25,501,278.368149
29.25,501,283.134841
40.5,501,288.018524
38.75,501,293.069822
36.5,501,298.773826
33.25,501,304.333213
34.25,501,310.087542
37.5,501,315.631508
39.5,501,321.149177
35.75,501,326.720403
36.0,501,332.408586
34.0,501,337.901997
32.5,501,343.602376
30.25,501,349.221135
33.0,501,354.89783
30.0,501,360.549591
37.25,501,366.137558
31.5,501,371.594592
35.5,501,376.418496
37.0,501,381.208714
31.75,501,386.042435
34.5,501,390.866701
28.0,501,395.740117
33.0,501,400.492217
31.75,501,405.31846
37.0,501,410.121427
36.0,501,414.896618
0.75,501,419.705846
36.75,501,424.537771
37.5,501,429.278694
37.5,501,434.056044
35.75,501,438.81844
32.0,501,443.77349
34.75,501,448.529775
35.25,501,453.295907
29.75,501,458.061641
32.5,501,462.851508
31.5,501,467.702855
32.5,501,472.487125
27.25,501,477.308951
23.25,501,482.109565
40.75,501,486.874831
37.25,501,491.659389
36.75,501,496.608742
33.25,501,501.485482
35.0,501,506.326848
34.75,501,511.087499
37.0,501,515.916305
36.25,501,520.847559
34.25,501,525.730432
34.25,501,530.63995
32.75,501,535.517159
37.0,501,540.42576
35.75,501,545.316284
36.5,501,550.198061
29.5,501,555.081628
30.75,501,559.964509
32.25,501,564.913352
39.0,501,569.792145
37.75,501,574.816846
32.25,501,579.70093
11.0,501,584.535117
36.5,501,589.447161
36.25,501,594.325533
35.0,501,599.240082
35.5,501,604.095718
32.25,501,608.957558
34.5,501,613.833408
35.0,501,618.739731
42.5,501,623.640511
39.5,501,628.564592
37.25,501,633.478846
39.25,501,638.41376
33.5,501,643.334786
35.25,501,648.198405
31.5,501,653.074988
32.25,501,657.995327
31.75,501,662.872494
38.0,501,667.757046
32.75,501,672.631683
35.0,501,677.552292
16.25,501,682.596313
38.5,501,687.570163
32.5,501,692.527409
30.25,501,697.373342
38.5,501,702.275009
38.25,501,707.132886
34.25,501,711.996292
