#{"t_start": 1541099715.1555269, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,501,5.821177
0.0,501,10.407051
0.0,501,15.006784
0.0,501,19.714387
0.0,501,24.310276
0.0,501,28.901739
0.0,501,33.533996
0.0,501,38.125965
0.0,501,42.694322
0.0,501,47.355272
0.0,501,52.070655
0.0,501,56.658099
0.0,501,61.213038
0.0,501,65.783974
0.0,501,70.447738
0.0,501,75.098076
0.0,501,79.676355
0.0,501,84.342404
0.0,501,88.992904
0.0,501,93.577108
0.0,501,98.217425
0.0,501,102.884369
0.0,501,108.107394
1.0,501,113.297778
0.0,501,117.864546
1.0,501,122.504361
0.0,501,127.12262
0.0,501,131.724052
0.0,501,136.286434
0.0,501,140.913065
0.0,501,145.490444
4.0,501,150.127832
0.0,501,154.701846
0.25,501,159.323084
6.5,501,163.903804
4.25,501,168.567677
20.25,501,173.199409
44.25,501,177.948243
27.5,501,182.635592
31.25,501,187.265299
30.25,501,192.026212
38.25,501,196.720691
26.5,501,201.546035
30.25,501,206.271807
28.5,501,211.118629
37.25,501,215.888874
28.0,501,220.665634
35.75,501,225.509737
38.75,501,230.414238
32.0,501,235.185612
35.25,501,239.952327
35.25,501,244.714115
34.25,501,249.583288
35.25,501,254.337457
31.25,501,259.132663
36.25,501,263.899334
41.0,501,268.78808
37.75,501,273.578906
32.75,501,278.381764
36.75,501,283.148395
36.5,501,288.032095
31.75,501,293.089336
34.5,501,298.787627
34.75,501,304.346667
37.5,501,310.100983
33.25,501,315.645231
30.75,501,321.160502
28.75,501,326.733846
37.25,501,332.422176
35.25,501,337.915666
41.5,501,343.61597
29.75,501,349.234404
39.5,501,354.911302
35.75,501,360.563113
37.0,501,366.151088
29.75,501,371.608155
35.75,501,376.432128
38.0,501,381.222375
38.0,501,386.056126
36.25,501,390.880006
45.25,501,395.753795
35.0,501,400.50592
35.0,501,405.332095
32.5,501,410.135056
35.75,501,414.910243
37.25,501,419.719253
35.75,501,424.551317
33.5,501,429.292402
38.0,501,434.069689
35.5,501,438.831877
35.5,501,443.787134
36.75,501,448.5434
35.75,501,453.309326
41.25,501,458.074954
29.25,501,462.865211
31.75,501,467.716445
36.75,501,472.500778
33.5,501,477.322472
35.75,501,482.123196
38.25,501,486.888402
37.75,501,491.673155
35.0,501,496.62244
37.25,501,501.498785
45.75,501,506.340306
37.5,501,511.101123
33.0,501,515.929951
34.25,501,520.861252
33.25,501,525.744131
34.0,501,530.653261
31.75,501,535.530614
36.5,501,540.439384
39.5,501,545.3298
42.25,501,550.21154
37.25,501,555.095166
38.25,501,559.977957
35.25,501,564.926821
32.0,501,569.805744
34.75,501,574.830432
30.0,501,579.714611
25.25,501,584.548734
24.0,501,589.460754
32.5,501,594.339227
30.0,501,599.253708
37.5,501,604.109635
25.75,501,608.971086
37.25,501,613.846819
40.0,501,618.75333
38.25,501,623.654199
36.5,501,628.577995
40.75,501,633.492493
37.0,501,638.427417
36.75,501,643.34833
40.5,501,648.212127
35.25,501,653.088829
32.25,501,658.008716
39.75,501,662.886183
35.75,501,667.770648
34.5,501,672.645082
38.0,501,677.565699
26.75,501,682.609617
40.0,501,687.583797
35.75,501,692.54099
38.0,501,697.386799
35.5,501,702.288556
39.75,501,707.146675
35.25,501,712.009872
35.75,501,716.89239
36.25,501,721.753673
32.75,501,726.617432
35.0,501,731.4645
29.75,501,736.365633
36.75,501,741.249267
36.75,501,746.108846
35.0,501,751.011404
43.5,501,755.872164
36.25,501,760.741272
31.5,501,765.619317
36.75,501,770.498996
32.0,501,775.336454
36.0,501,780.212542
30.75,501,785.107584
34.0,501,790.021943
34.25,501,794.847715
36.0,501,799.668507
39.75,501,804.526821
39.0,501,809.396671
32.25,501,814.260533
35.25,501,819.135942
32.25,501,824.000939
33.0,501,828.87119
35.75,501,833.75851
29.0,501,838.694664
37.5,501,843.593603
33.5,501,848.478531
41.0,501,853.354389
34.25,501,858.274749
35.25,501,863.28463
38.75,501,868.194349
35.0,501,873.366286
32.5,501,879.160574
30.75,501,884.8135
31.0,501,889.769476
39.25,501,894.607573
33.75,501,899.467162
37.5,501,904.312304
34.0,501,909.15719
36.5,501,914.038396
32.0,501,918.874797
32.25,501,923.712497
32.75,501,928.582927
33.0,501,933.378098
29.5,501,938.154762
37.5,501,943.029127
38.0,501,947.902089
34.0,501,952.725116
38.0,501,957.568317
35.5,501,962.432585
29.25,501,967.277267
35.25,501,972.100514
40.5,501,976.965248
38.25,501,981.789052
39.5,501,986.585218
38.75,501,991.389175
39.5,501,996.20305
51.0,501,1001.0246
35.75,501,1005.863092
37.25,501,1010.716337
72.5,501,1015.592552
71.0,501,1020.34891
41.25,501,1025.135653
90.75,501,1029.986601
35.25,501,1034.778029
59.25,501,1039.598212
55.75,501,1044.32966
62.0,501,1049.058135
56.5,501,1053.814388
92.75,501,1058.629561
61.75,501,1063.448064
58.5,501,1068.241513
27.75,501,1073.044025
73.0,501,1077.776631
52.5,501,1082.521865
53.25,501,1087.325891
49.0,501,1092.111111
110.25,501,1096.854521
83.25,501,1101.629431
61.0,501,1106.371176
49.0,501,1111.136921
70.25,501,1115.957452
44.0,501,1120.75171
42.5,501,1125.50065
81.25,501,1130.222898
60.5,501,1134.946487
84.5,501,1139.723316
82.0,501,1144.548596
66.5,501,1149.39116
71.25,501,1154.201781
100.25,501,1159.006432
42.0,501,1163.802184
72.25,501,1168.594828
61.0,501,1173.364156
68.75,501,1178.102704
57.0,501,1182.885911
69.75,501,1187.900307
92.75,501,1192.855601
41.0,501,1197.763203
72.0,501,1202.59514
44.25,501,1207.460994
0.0,501,1212.325816
38.25,501,1217.161244
42.75,501,1222.003029
40.0,501,1226.832721
46.0,501,1231.650468
32.5,501,1236.439225
39.25,501,1241.216985
40.0,501,1246.077573
40.75,501,1250.92593
53.0,501,1255.714588
38.25,501,1260.534156
31.0,501,1265.329263
35.5,501,1270.140949
42.0,501,1274.9162
37.5,501,1279.75643
40.75,501,1284.599239
47.0,501,1289.44449
48.25,501,1294.400487
42.5,501,1299.297476
39.75,501,1304.222698
42.25,501,1309.138203
36.25,501,1314.033707
38.5,501,1318.927284
38.75,501,1323.825366
45.25,501,1328.691605
45.75,501,1333.582487
33.5,501,1338.461241
38.25,501,1343.353035
40.75,501,1348.259824
43.75,501,1353.163349
36.5,501,1358.071899
34.0,501,1362.969166
43.25,501,1367.962579
45.75,501,1372.86616
41.25,501,1377.803277
44.0,501,1382.715855
43.75,501,1387.61464
39.0,501,1392.539066
32.75,501,1397.436208
40.75,501,1402.369839
36.0,501,1407.264491
37.75,501,1412.145128
36.75,501,1417.010077
72.25,501,1421.871309
63.25,501,1426.758208
125.0,501,1431.630915
79.0,501,1436.477143
84.25,501,1441.325914
24.5,501,1446.122261
112.5,501,1451.002362
102.5,501,1455.824521
109.5,501,1460.665078
111.25,501,1465.555761
112.75,501,1470.427378
108.25,501,1475.36806
94.25,501,1480.243672
163.25,501,1485.159578
130.0,501,1490.138491
74.5,501,1495.015171
156.0,501,1499.954795
72.5,501,1504.897724
138.5,501,1509.887434
132.0,501,1514.856978
140.5,501,1519.839189
118.5,501,1524.789952
157.5,501,1529.752484
144.0,501,1534.676387
131.75,501,1539.636326
116.0,501,1544.571358
150.75,501,1549.525538
164.0,501,1554.522881
88.75,501,1559.398757
106.25,501,1564.26976
102.0,501,1569.121784
125.5,501,1574.004105
146.0,501,1578.873502
120.0,501,1583.79038
101.25,501,1588.763341
128.0,501,1593.6651
89.75,501,1598.584387
195.5,501,1603.593576
146.75,501,1608.48299
203.25,501,1613.428639
155.0,501,1618.439314
10.75,501,1623.386458
164.75,501,1628.335287
75.75,501,1633.264837
136.5,501,1638.2932
172.5,501,1643.239428
190.5,501,1648.185204
118.25,501,1653.069956
112.5,501,1657.924504
86.0,501,1662.780243
76.5,501,1667.631851
123.0,501,1672.486849
180.25,501,1677.368987
227.0,501,1682.374094
183.75,501,1687.416227
107.0,501,1692.416994
154.5,501,1697.384542
123.5,501,1702.384859
162.0,501,1707.348726
149.5,501,1712.333933
180.25,501,1717.326122
102.5,501,1722.300403
152.75,501,1727.233453
127.75,501,1732.157647
157.0,501,1737.107324
100.0,501,1742.05272
158.0,501,1746.988483
163.75,501,1751.984802
130.0,501,1756.899296
147.0,501,1761.858944
188.25,501,1766.86692
188.5,501,1771.798463
161.5,501,1776.697548
197.75,501,1781.711714
95.5,501,1786.634306
112.75,501,1791.634943
218.25,501,1796.719049
140.0,501,1801.733589
144.75,501,1806.647827
110.25,501,1811.715654
178.5,501,1816.740121
202.0,501,1821.723547
147.0,501,1826.721324
172.5,501,1831.725125
168.0,501,1836.77561
156.25,501,1841.781606
123.75,501,1846.784235
179.75,501,1851.811453
154.75,501,1856.818856
93.25,501,1861.758089
190.25,501,1866.720437
134.5,501,1871.71087
75.25,501,1876.646015
128.75,501,1881.591908
166.0,501,1886.554419
129.0,501,1891.518261
164.75,501,1896.479549
233.25,501,1901.422345
179.0,501,1906.505659
127.0,501,1911.542104
150.25,501,1916.5549
172.5,501,1921.511419
159.75,501,1926.487448
79.25,501,1931.533164
189.75,501,1936.536576
171.0,501,1941.544402
130.5,501,1946.544545
225.25,501,1951.640777
209.0,501,1956.725581
202.5,501,1961.726005
199.0,501,1966.678833
183.5,501,1971.643015
200.0,501,1976.619754
206.25,501,1981.528123
162.75,501,1986.518023
85.25,501,1991.450791
122.0,501,1996.456436
106.0,501,2001.485708
99.75,501,2006.384158
191.5,501,2011.331941
30.0,501,2016.214542
120.75,501,2021.081256
125.25,501,2025.989176
141.0,501,2031.126197
223.5,501,2036.117171
168.0,501,2041.12138
138.0,501,2046.079947
88.5,501,2051.036971
100.75,501,2056.077237
143.75,501,2061.077848
129.75,501,2066.106746
153.25,501,2071.069516
193.75,501,2076.057511
161.25,501,2081.13279
192.0,501,2086.155438
153.5,501,2091.165458
20.0,501,2096.093974
116.75,501,2100.95182
154.25,501,2105.979585
147.75,501,2110.948649
178.75,501,2115.941297
174.75,501,2120.953178
163.25,501,2125.889168
130.0,501,2130.774456
215.0,501,2135.790695
78.0,501,2140.737987
62.0,501,2145.734376
63.0,501,2150.653758
218.25,501,2155.608016
148.0,501,2160.514423
112.0,501,2165.41953
154.25,501,2170.344852
114.75,501,2175.256154
78.0,501,2180.151896
105.5,501,2185.018085
117.0,501,2189.95039
104.0,501,2194.884938
132.25,501,2199.774614
228.0,501,2204.76316
185.75,501,2209.748427
156.0,501,2214.825221
230.0,501,2219.858407
199.75,501,2224.975044
175.5,501,2229.992734
188.0,501,2234.973886
216.0,501,2239.918769
162.0,501,2244.872573
191.0,501,2249.851629
190.75,501,2254.910242
135.75,501,2259.942635
155.25,501,2264.960171
200.5,501,2269.974868
202.0,501,2274.936808
154.5,501,2279.919153
146.5,501,2284.887971
182.0,501,2289.895836
225.5,501,2294.83461
164.0,501,2299.789274
30.0,501,2304.735665
118.25,501,2309.692216
142.25,501,2314.552897
203.75,501,2319.497893
122.0,501,2324.443211
216.0,501,2329.394067
122.0,501,2334.316696
214.0,501,2339.298201
182.0,501,2344.266119
178.0,501,2349.2754
164.5,501,2354.320815
81.25,501,2359.344796
136.25,501,2364.372851
144.0,501,2369.416523
240.5,501,2374.429867
183.0,501,2379.404531
201.75,501,2384.414879
141.75,501,2389.383416
154.0,501,2394.440053
248.75,501,2399.368742
228.0,501,2404.333286
152.0,501,2409.348501
82.0,501,2414.296046
120.0,501,2419.245731
210.0,501,2424.270856
114.0,501,2429.209755
