#{"t_start": 1541099715.160149, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,501,5.816419
0.0,501,10.402367
2.0,501,15.002258
0.0,501,19.709875
0.0,501,24.305506
0.0,501,28.897191
0.0,501,33.529356
0.0,501,38.121408
0.0,501,42.689588
0.0,501,47.350139
0.0,501,52.066281
0.0,501,56.653444
0.0,501,61.208082
0.0,501,65.779288
0.0,501,70.443177
0.0,501,75.09349
0.0,501,79.671928
0.0,501,84.337628
0.0,501,88.986167
0.0,501,93.572349
0.0,501,98.212638
0.0,501,102.879772
0.0,501,108.102818
0.0,501,113.293135
0.0,501,117.861006
4.0,501,122.499591
0.0,501,127.117867
0.0,501,131.719661
0.0,501,136.281681
0.0,501,140.908321
5.0,501,145.485583
4.0,501,150.123287
1.25,501,154.697363
6.75,501,159.318484
5.75,501,163.899242
16.25,501,168.563209
15.75,501,173.194738
20.0,501,177.943548
25.25,501,182.631068
31.25,501,187.26064
25.5,501,192.02155
34.5,501,196.716038
15.25,501,201.541368
40.25,501,206.26714
30.5,501,211.113949
37.75,501,215.884131
38.5,501,220.660901
37.25,501,225.504981
2.75,501,230.40952
36.5,501,235.181154
39.25,501,239.947608
29.25,501,244.709536
39.5,501,249.578665
34.0,501,254.332725
32.25,501,259.128055
34.75,501,263.894598
33.75,501,268.783448
33.25,501,273.573955
34.25,501,278.377524
34.25,501,283.143843
36.25,501,288.027465
37.25,501,293.078947
36.25,501,298.782904
34.25,501,304.341956
35.25,501,310.096298
35.5,501,315.640495
33.75,501,321.155979
31.5,501,326.729224
31.5,501,332.41574
37.25,501,337.910873
38.0,501,343.612056
32.25,501,349.229919
30.5,501,354.90668
37.75,501,360.558411
34.5,501,366.146447
29.0,501,371.603536
37.0,501,376.427487
31.5,501,381.217688
33.0,501,386.051469
37.0,501,390.875361
42.5,501,395.748969
32.75,501,400.501352
37.0,501,405.327465
37.25,501,410.130492
34.25,501,414.905488
33.0,501,419.7148
37.25,501,424.546695
33.5,501,429.287654
35.5,501,434.064919
36.75,501,438.827336
32.5,501,443.782413
31.25,501,448.538954
34.25,501,453.304699
35.25,501,458.070268
39.5,501,462.860433
37.5,501,467.711852
39.75,501,472.49626
31.0,501,477.317945
38.75,501,482.118649
39.5,501,486.883842
32.25,501,491.6684
34.75,501,496.617614
37.0,501,501.494177
36.0,501,506.335828
37.0,501,511.096467
33.5,501,515.925344
34.5,501,520.85878
39.0,501,525.739343
27.25,501,530.648674
27.5,501,535.526002
54.75,501,540.434679
36.75,501,545.325253
39.0,501,550.206856
33.25,501,555.090543
36.75,501,559.97349
33.75,501,564.922257
37.0,501,569.801105
33.5,501,574.825905
21.5,501,579.709819
25.5,501,584.544349
41.25,501,589.456012
32.5,501,594.334536
25.5,501,599.249248
37.5,501,604.104755
33.25,501,608.96658
37.75,501,613.842281
35.5,501,618.748906
40.25,501,623.649446
35.25,501,628.573452
32.0,501,633.487677
39.5,501,638.422794
37.0,501,643.343707
32.0,501,648.207633
31.0,501,653.083999
37.0,501,658.004107
34.5,501,662.881405
42.0,501,667.765824
37.25,501,672.640703
34.75,501,677.561203
38.5,501,682.605138
34.0,501,687.579106
37.25,501,692.536294
33.75,501,697.382113
32.75,501,702.283883
35.25,501,707.142052
38.75,501,712.005188
40.0,501,716.887768
34.75,501,721.749029
41.0,501,726.613362
33.25,501,731.459804
25.75,501,736.36087
40.5,501,741.244767
32.5,501,746.104064
34.75,501,751.006886
33.75,501,755.867489
31.25,501,760.736722
36.0,501,765.614783
28.5,501,770.494275
37.25,501,775.331941
29.75,501,780.20786
33.0,501,785.102922
33.75,501,790.017081
34.5,501,794.843211
34.75,501,799.66368
38.5,501,804.522199
37.25,501,809.392108
33.5,501,814.255737
33.75,501,819.131316
40.0,501,823.996085
28.25,501,828.866482
34.25,501,833.753781
34.25,501,838.69006
36.5,501,843.588981
36.5,501,848.47391
37.25,501,853.34978
35.25,501,858.270243
36.75,501,863.280033
33.0,501,868.189499
39.0,501,873.361663
34.75,501,879.155951
31.75,501,884.808875
43.0,501,889.764871
34.0,501,894.602988
33.0,501,899.462511
36.5,501,904.307611
32.0,501,909.152597
27.75,501,914.033753
33.75,501,918.870301
37.25,501,923.707861
36.75,501,928.578118
37.25,501,933.373638
35.75,501,938.150296
35.5,501,943.024331
36.25,501,947.897326
34.25,501,952.720654
36.75,501,957.563432
37.0,501,962.427958
34.5,501,967.272538
42.0,501,972.095917
31.75,501,976.960447
41.75,501,981.784553
34.75,501,986.580394
38.75,501,991.384539
37.5,501,996.198422
32.5,501,1001.020049
34.25,501,1005.858504
32.25,501,1010.71303
55.25,501,1015.588041
49.75,501,1020.344168
63.75,501,1025.130862
60.25,501,1029.98198
37.0,501,1034.77326
70.25,501,1039.593493
48.25,501,1044.325083
58.25,501,1049.053714
77.75,501,1053.809627
76.5,501,1058.624786
86.5,501,1063.443862
51.25,501,1068.236436
50.75,501,1073.039262
64.75,501,1077.771928
68.0,501,1082.517406
60.5,501,1087.321302
42.0,501,1092.106467
84.0,501,1096.849898
67.25,501,1101.624813
71.25,501,1106.366245
50.0,501,1111.132383
30.0,501,1115.952803
70.25,501,1120.747096
41.75,501,1125.496111
42.0,501,1130.218245
46.75,501,1134.941865
38.5,501,1139.718488
72.25,501,1144.543872
71.25,501,1149.386529
60.75,501,1154.196931
62.25,501,1159.001745
74.75,501,1163.79764
86.5,501,1168.592333
82.75,501,1173.359629
63.0,501,1178.09797
51.0,501,1182.881034
111.75,501,1187.895372
100.5,501,1192.85091
66.25,501,1197.758431
36.75,501,1202.590441
55.25,501,1207.456269
42.25,501,1212.321491
30.75,501,1217.156626
36.0,501,1221.998303
39.25,501,1226.828094
36.5,501,1231.645834
42.75,501,1236.43446
35.5,501,1241.212375
39.0,501,1246.07293
43.0,501,1250.9214
42.25,501,1255.709895
44.75,501,1260.529494
39.0,501,1265.32445
4.5,501,1270.136069
39.75,501,1274.911612
44.25,501,1279.75181
39.25,501,1284.59463
42.25,501,1289.440248
42.25,501,1294.395921
39.5,501,1299.292708
41.75,501,1304.220039
33.75,501,1309.133648
36.25,501,1314.029331
41.0,501,1318.922627
36.25,501,1323.820858
40.25,501,1328.686897
37.5,501,1333.57787
31.5,501,1338.456619
34.5,501,1343.3483
37.25,501,1348.255307
36.75,501,1353.158584
