#{"t_start": 1541099715.1326742, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,501,5.843902
0.0,501,10.429842
0.0,501,15.029551
0.0,501,19.737101
0.0,501,24.333035
0.0,501,28.924655
0.0,501,33.556849
0.0,501,38.148937
0.0,501,42.717217
0.0,501,47.377623
0.0,501,52.093606
0.0,501,56.681111
0.0,501,61.235835
0.0,501,65.806714
0.0,501,70.470751
0.0,501,75.121033
0.0,501,79.699458
0.0,501,84.365149
0.0,501,89.013649
0.0,501,93.600166
0.0,501,98.240195
0.0,501,102.907036
4.0,501,108.130001
0.0,501,113.320556
0.0,501,117.888482
0.0,501,122.527268
0.0,501,127.145364
0.0,501,131.747098
0.0,501,136.309146
1.25,501,140.935785
0.0,501,145.513117
0.0,501,150.150608
0.0,501,154.724663
2.0,501,159.345809
3.25,501,163.926831
8.25,501,168.590724
12.25,501,173.222139
10.75,501,177.971134
25.0,501,182.658543
18.0,501,187.288275
28.75,501,192.049156
49.5,501,196.743495
28.25,501,201.5688
34.5,501,206.294628
34.5,501,211.141392
37.5,501,215.911387
36.25,501,220.688381
36.5,501,225.532457
34.5,501,230.437051
34.0,501,235.208448
34.25,501,239.97518
36.5,501,244.73701
34.75,501,249.60612
35.75,501,254.360121
38.25,501,259.155565
38.0,501,263.921923
37.75,501,268.811731
36.5,501,273.601245
33.5,501,278.404412
40.25,501,283.171315
34.75,501,288.054996
35.25,501,293.106351
33.75,501,298.810365
31.25,501,304.369395
33.25,501,310.123715
32.5,501,315.668067
36.0,501,321.183432
27.5,501,326.760741
39.0,501,332.444959
40.25,501,337.938518
38.0,501,343.638934
40.25,501,349.257583
39.5,501,354.937147
30.5,501,360.585871
36.25,501,366.174071
26.0,501,371.630846
35.25,501,376.455053
32.25,501,381.245106
37.5,501,386.078979
44.25,501,390.902861
37.25,501,395.776647
32.5,501,400.528977
32.75,501,405.354746
37.5,501,410.157909
33.25,501,414.933095
0.0,501,419.742043
32.5,501,424.574082
34.75,501,429.315255
39.0,501,434.092503
39.25,501,438.854727
35.0,501,443.809844
39.25,501,448.566248
36.5,501,453.332283
39.25,501,458.097712
34.25,501,462.888079
36.5,501,467.739327
38.5,501,472.523773
35.0,501,477.345187
40.5,501,482.146126
39.0,501,486.911317
36.25,501,491.696007
35.5,501,496.645182
38.25,501,501.521768
34.25,501,506.363303
30.25,501,511.123976
33.5,501,515.952819
21.25,501,520.883869
33.5,501,525.767119
34.0,501,530.676149
27.5,501,535.553477
38.0,501,540.462096
36.5,501,545.352729
40.25,501,550.234456
34.75,501,555.117866
34.5,501,560.000964
29.0,501,564.949735
38.25,501,569.8285
33.0,501,574.853325
22.25,501,579.737543
24.75,501,584.571385
39.5,501,589.483289
40.75,501,594.362045
33.0,501,599.276347
39.5,501,604.132323
37.0,501,608.994278
36.5,501,613.869672
35.75,501,618.776187
35.5,501,623.67688
40.0,501,628.600926
37.75,501,633.515329
45.75,501,638.450202
38.5,501,643.371184
33.75,501,648.234901
32.5,501,653.111381
36.0,501,658.031717
36.25,501,662.908834
38.0,501,667.793405
38.5,501,672.668229
35.5,501,677.588827
30.25,501,682.632291
42.75,501,687.606538
36.75,501,692.56368
35.75,501,697.409557
38.5,501,702.311646
37.25,501,707.169237
34.5,501,712.032659
34.25,501,716.915151
32.75,501,721.776529
34.0,501,726.640324
38.0,501,731.487217
41.25,501,736.38844
40.0,501,741.272242
39.0,501,746.131699
34.25,501,751.034361
29.5,501,755.894979
31.5,501,760.764184
35.75,501,765.641991
38.75,501,770.521548
34.0,501,775.359101
37.5,501,780.235716
32.25,501,785.130387
35.25,501,790.044607
32.75,501,794.870518
38.0,501,799.690979
39.0,501,804.54978
38.5,501,809.419609
34.0,501,814.283365
22.75,501,819.158812
33.5,501,824.023636
32.75,501,828.894042
36.25,501,833.78112
30.0,501,838.717523
35.75,501,843.616456
40.25,501,848.501211
41.25,501,853.377128
31.75,501,858.297467
36.75,501,863.307507
33.5,501,868.216974
32.5,501,873.389112
32.25,501,879.183427
35.25,501,884.836112
38.0,501,889.792446
39.0,501,894.630557
35.25,501,899.490009
33.75,501,904.334956
36.5,501,909.179978
35.5,501,914.061228
34.5,501,918.89773
38.25,501,923.735402
39.5,501,928.60558
34.5,501,933.400946
36.25,501,938.17778
40.25,501,943.051788
34.5,501,947.924973
37.75,501,952.748029
34.25,501,957.591032
36.75,501,962.455267
38.75,501,967.299957
33.25,501,972.123526
31.5,501,976.988064
35.5,501,981.812083
37.0,501,986.607926
31.25,501,991.411914
29.75,501,996.225905
42.0,501,1001.047528
40.5,501,1005.885954
38.5,501,1010.738941
71.0,501,1015.615365
41.75,501,1020.371785
53.5,501,1025.158505
58.75,501,1030.009338
35.25,501,1034.800684
72.25,501,1039.620972
64.5,501,1044.352513
95.25,501,1049.081021
50.0,501,1053.837161
79.5,501,1058.652331
42.75,501,1063.471043
42.5,501,1068.263911
32.0,501,1073.066705
52.0,501,1077.799549
65.25,501,1082.544718
72.25,501,1087.348759
59.75,501,1092.134218
98.5,501,1096.877313
71.5,501,1101.652384
73.0,501,1106.393878
72.5,501,1111.159582
24.0,501,1115.980508
63.75,501,1120.774571
49.75,501,1125.523585
44.25,501,1130.246177
93.5,501,1134.969364
59.25,501,1139.745773
56.75,501,1144.571275
101.5,501,1149.414036
104.25,501,1154.224512
73.75,501,1159.029369
66.25,501,1163.825018
63.0,501,1168.617681
61.75,501,1173.387092
117.75,501,1178.125445
83.75,501,1182.908501
123.0,501,1187.922867
112.75,501,1192.878451
68.25,501,1197.785846
109.25,501,1202.617846
35.25,501,1207.483735
44.75,501,1212.34886
49.0,501,1217.184097
39.25,501,1222.025751
35.75,501,1226.855762
39.75,501,1231.673219
33.5,501,1236.462078
36.25,501,1241.239795
38.75,501,1246.100389
47.0,501,1250.948725
43.5,501,1255.737237
35.25,501,1260.55745
35.0,501,1265.351882
38.0,501,1270.163689
46.0,501,1274.939087
38.75,501,1279.77934
35.0,501,1284.622226
41.0,501,1289.467244
43.0,501,1294.42347
36.25,501,1299.320167
41.5,501,1304.247253
38.25,501,1309.161165
37.75,501,1314.056598
29.75,501,1318.950139
40.75,501,1323.848317
39.75,501,1328.714484
46.0,501,1333.60533
36.75,501,1338.484094
43.5,501,1343.375758
40.0,501,1348.282674
40.0,501,1353.186195
38.5,501,1358.094773
33.5,501,1362.991902
44.75,501,1367.985534
44.75,501,1372.888918
42.5,501,1377.826106
49.0,501,1382.738707
52.25,501,1387.6376
42.25,501,1392.561821
40.25,501,1397.459069
43.0,501,1402.392716
35.0,501,1407.287185
43.25,501,1412.167974
33.25,501,1417.032907
37.0,501,1421.894206
130.25,501,1426.781131
79.0,501,1431.653508
