#{"t_start": 1541124469.9174054, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,501,8.287462
0.0,501,15.384985
0.0,501,22.467874
0.0,501,29.566399
4.0,501,36.674572
0.0,501,43.801037
0.0,501,50.91466
4.0,501,58.022262
4.0,501,65.284348
0.0,501,72.839107
0.0,501,80.584421
0.0,501,87.748811
0.0,501,95.014853
0.0,501,102.266125
0.0,501,109.914853
0.0,501,117.12167
0.0,501,124.305146
0.0,501,131.509727
6.25,501,138.93591
4.5,501,146.351679
10.25,501,153.655869
25.25,501,160.998205
32.5,501,168.289877
32.5,501,175.58143
33.75,501,182.873953
28.5,501,190.201406
30.25,501,197.485855
38.25,501,204.825544
33.0,501,212.286319
31.0,501,219.788265
31.0,501,227.178176
30.5,501,234.536134
30.25,501,241.861332
29.75,501,249.211107
33.0,501,256.57473
34.0,501,263.952575
34.5,501,271.315581
36.25,501,278.991607
32.0,501,286.349126
30.25,501,293.678788
39.5,501,301.069581
34.0,501,308.403322
31.0,501,315.866161
38.75,501,323.207069
34.5,501,330.542799
42.75,501,337.898574
37.75,501,345.27255
37.25,501,352.621871
35.25,501,359.965491
35.0,501,367.288986
35.5,501,374.695541
33.5,501,382.068049
31.75,501,389.425745
30.0,501,396.781589
36.5,501,404.152034
37.5,501,411.535521
31.25,501,418.894974
37.75,501,426.233271
33.25,501,433.590636
37.0,501,440.934798
36.75,501,448.311954
37.25,501,455.66369
34.75,501,463.044395
38.75,501,470.412421
38.25,501,477.76108
34.25,501,485.145013
35.0,501,492.513817
34.75,501,499.858596
36.75,501,507.223948
35.75,501,514.582792
34.25,501,521.953721
34.25,501,529.31293
40.0,501,536.678057
36.75,501,544.057519
40.0,501,551.421959
31.0,501,558.795369
42.25,501,566.160162
29.5,501,573.527738
35.0,501,580.873078
37.0,501,588.223029
33.25,501,595.59365
39.75,501,602.946999
35.5,501,610.402656
34.5,501,617.926871
36.5,501,625.301749
36.75,501,632.797024
34.25,501,640.155361
35.25,501,647.522065
34.5,501,654.888411
37.0,501,662.410637
34.25,501,670.920228
32.5,501,678.436261
34.0,501,685.76549
41.75,501,693.099393
34.25,501,700.481221
37.0,501,707.902812
26.5,501,715.274596
31.0,501,722.647665
40.25,501,730.010873
33.0,501,737.390297
32.5,501,744.786809
35.0,501,752.15282
37.25,501,759.565471
34.5,501,767.099207
34.25,501,774.717489
33.0,501,782.118552
37.25,501,789.509202
37.5,501,796.885643
28.25,501,804.252967
30.75,501,811.624972
35.5,501,819.021156
36.0,501,826.700835
38.5,501,834.059554
36.5,501,841.396162
37.25,501,848.750796
34.25,501,856.11445
40.0,501,863.453235
37.75,501,870.831927
32.25,501,878.207989
34.5,501,886.062597
37.75,501,894.685685
33.25,501,903.251909
35.75,501,911.633183
40.5,501,920.000401
38.75,501,928.426733
32.25,501,936.919407
35.0,501,945.37094
37.75,501,953.781683
37.75,501,962.155158
38.5,501,970.548285
34.75,501,978.944881
33.25,501,987.399021
37.5,501,995.809167
31.25,501,1004.250525
36.75,501,1012.45082
32.0,501,1020.004626
42.25,501,1027.387529
32.25,501,1034.804097
35.5,501,1042.174451
29.25,501,1049.575075
37.75,501,1057.095361
32.0,501,1064.638953
33.25,501,1072.016771
33.25,501,1079.383965
33.0,501,1086.734127
33.75,501,1094.121752
36.75,501,1101.497609
16.75,501,1108.84668
36.5,501,1116.219297
34.0,501,1123.571483
32.5,501,1130.97809
35.0,501,1138.354184
36.25,501,1145.732049
33.75,501,1153.122059
38.25,501,1160.514486
38.75,501,1167.933224
38.5,501,1175.311822
39.25,501,1182.692629
33.75,501,1190.128376
33.25,501,1197.504963
41.0,501,1204.883691
37.25,501,1212.274009
36.5,501,1219.672927
31.0,501,1227.04502
42.5,501,1234.432244
30.75,501,1241.848329
31.5,501,1249.22992
38.5,501,1256.599241
35.0,501,1263.980895
37.25,501,1271.356131
37.25,501,1278.766082
34.25,501,1286.149745
33.75,501,1293.560316
37.5,501,1300.957139
37.75,501,1308.345618
33.75,501,1315.761419
39.75,501,1323.142289
36.25,501,1330.525078
31.5,501,1337.915222
32.75,501,1345.306715
37.0,501,1352.716637
42.0,501,1360.250924
35.25,501,1367.725973
33.75,501,1375.243515
38.75,501,1382.852633
36.75,501,1390.489943
34.0,501,1398.365064
40.25,501,1405.799594
36.0,501,1413.179526
40.25,501,1420.549055
32.25,501,1427.931888
33.25,501,1435.305614
36.5,501,1442.71223
39.25,501,1450.099731
31.0,501,1457.495568
37.25,501,1464.917385
39.25,501,1472.292536
38.0,501,1479.664707
35.0,501,1487.039812
37.0,501,1494.440679
36.0,501,1501.835472
41.75,501,1509.249956
35.75,501,1516.64594
37.0,501,1524.025793
31.75,501,1531.387619
37.75,501,1538.803416
34.75,501,1546.193844
32.25,501,1553.588307
31.5,501,1560.970893
26.75,501,1568.346598
34.0,501,1575.78667
36.5,501,1583.168675
33.5,501,1590.546863
30.75,501,1597.925808
37.75,501,1605.266389
28.75,501,1612.685581
34.75,501,1620.086529
33.0,501,1627.484068
37.0,501,1634.861685
36.0,501,1642.253463
36.75,501,1649.654968
33.25,501,1657.03519
31.75,501,1664.423897
34.25,501,1671.872581
34.0,501,1679.811152
32.75,501,1688.393801
