#{"t_start": 1541088154.535812, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,501,5.38878
0.0,501,9.689625
0.0,501,13.99479
0.0,501,18.30899
0.0,501,22.690911
0.0,501,27.20832
0.0,501,31.622735
0.0,501,36.086397
0.0,501,41.008573
4.0,501,46.002034
0.0,501,50.87978
0.0,501,55.924526
9.25,501,61.20325
16.5,501,66.212309
10.25,501,71.123621
17.25,501,76.216033
13.0,501,81.281715
19.5,501,86.172643
18.75,501,91.113845
22.5,501,95.99052
23.75,501,101.208838
26.75,501,106.368244
28.25,501,111.625461
29.25,501,116.675956
30.0,501,121.675281
30.0,501,126.810265
19.5,501,132.023906
37.75,501,137.161858
21.75,501,142.226086
31.5,501,147.551524
37.75,501,152.728255
39.75,501,157.972055
37.0,501,163.079861
31.25,501,168.314981
40.5,501,173.416966
35.75,501,178.539191
46.75,501,183.562759
44.0,501,188.691871
40.75,501,193.667215
32.5,501,198.725363
36.5,501,203.670779
41.0,501,208.743374
41.75,501,213.797825
40.25,501,218.921146
28.75,501,224.030508
31.75,501,229.134093
33.0,501,234.319333
37.5,501,239.665484
8.5,501,244.887227
38.0,501,250.039656
43.25,501,255.240015
39.5,501,260.470093
31.5,501,265.772472
40.75,501,270.865669
40.0,501,275.932676
33.25,501,281.056649
32.75,501,286.322569
35.0,501,291.411592
39.75,501,296.645898
23.75,501,301.845207
31.25,501,307.084293
41.75,501,312.237872
40.0,501,317.51569
39.75,501,323.057888
43.0,501,328.581274
37.25,501,333.961737
36.75,501,339.638469
42.5,501,345.422369
38.0,501,352.434795
34.75,501,357.549011
34.0,501,362.729332
43.5,501,367.860002
42.0,501,373.061866
37.75,501,378.25677
33.25,501,383.458328
31.25,501,388.557591
42.5,501,393.86586
36.75,501,399.130873
39.75,501,404.175085
42.25,501,409.281799
0.5,501,414.510126
35.75,501,419.730994
38.75,501,424.791691
39.5,501,430.114728
34.0,501,435.264991
44.5,501,440.472002
40.75,501,445.515278
37.5,501,450.696248
35.5,501,455.820733
39.5,501,460.871207
37.0,501,466.009051
38.75,501,471.196553
39.75,501,476.50702
35.0,501,481.205001
19.75,501,485.937305
38.0,501,490.689255
44.25,501,495.340905
35.5,501,499.891979
37.75,501,504.455149
39.0,501,509.008905
45.75,501,513.585382
42.0,501,518.212045
41.0,501,522.870409
44.75,501,527.419022
37.75,501,531.954461
40.5,501,536.630696
37.5,501,541.227175
37.5,501,545.844707
40.5,501,550.42423
37.25,501,554.95001
33.75,501,559.504494
41.25,501,564.046824
41.75,501,568.683809
39.25,501,573.374973
37.5,501,578.126714
49.75,501,583.557827
40.5,501,588.807807
48.0,501,593.987721
37.25,501,598.751492
36.25,501,603.37443
44.5,501,607.995489
48.5,501,612.893452
40.75,501,619.326615
34.75,501,626.577192
38.5,501,633.957704
47.75,501,641.310893
41.5,501,648.619301
42.25,501,654.770157
41.25,501,659.888392
47.5,501,665.203847
43.5,501,670.340305
44.5,501,676.849551
37.5,501,682.609952
37.75,501,687.603732
35.75,501,692.641534
41.5,501,697.699269
31.25,501,702.723991
44.25,501,707.824214
44.75,501,712.866407
41.25,501,718.019884
36.0,501,722.834301
39.75,501,727.998812
40.0,501,733.183568
45.5,501,738.094656
40.75,501,742.486685
34.0,501,746.847245
35.75,501,751.204737
33.0,501,755.566108
29.0,501,759.91705
33.5,501,764.273174
45.0,501,768.686297
28.25,501,773.130845
50.0,501,777.615746
46.75,501,782.218132
45.0,501,786.722135
26.5,501,791.262684
38.5,501,795.759531
32.25,501,800.243066
42.0,501,804.74434
38.75,501,809.223498
43.25,501,813.775951
38.25,501,818.358946
45.25,501,822.912925
39.5,501,827.425542
37.75,501,831.904588
36.5,501,836.327753
41.5,501,840.801227
42.0,501,845.31776
29.75,501,849.791767
23.25,501,854.274945
39.25,501,858.782263
35.0,501,863.323405
42.0,501,867.93439
42.5,501,872.499438
41.75,501,877.064456
35.25,501,881.663426
39.25,501,886.209309
37.75,501,890.722098
41.75,501,895.239083
40.5,501,899.71983
40.0,501,904.230217
39.5,501,908.763075
44.25,501,913.342564
44.25,501,917.931575
39.0,501,922.529931
39.5,501,927.120867
43.0,501,931.698994
47.0,501,936.243743
34.75,501,940.827217
36.25,501,945.393533
31.0,501,949.852458
27.5,501,954.27903
29.5,501,958.692377
36.0,501,963.166593
47.25,501,967.753398
45.25,501,972.333807
32.0,501,976.823969
48.5,501,981.479161
40.0,501,986.052806
35.0,501,990.572605
36.0,501,995.142665
36.25,501,999.733921
35.25,501,1004.280745
39.25,501,1008.868519
41.25,501,1013.473397
41.0,501,1018.109665
42.0,501,1022.630388
37.0,501,1027.112256
38.75,501,1031.587053
35.75,501,1036.05191
30.25,501,1040.714185
36.5,501,1045.266029
37.25,501,1049.831777
35.25,501,1054.306658
46.5,501,1058.800293
42.25,501,1063.32283
42.25,501,1067.842338
39.0,501,1072.633022
40.5,501,1077.987832
37.75,501,1085.141474
42.5,501,1092.074319
34.5,501,1097.097079
41.5,501,1102.388355
31.5,501,1107.640317
40.75,501,1112.992746
40.5,501,1118.847769
39.5,501,1124.047485
43.5,501,1129.229421
45.75,501,1134.363667
40.0,501,1139.611622
42.0,501,1144.940205
32.75,501,1150.328404
33.75,501,1155.598801
39.0,501,1160.109405
42.5,501,1164.652684
40.25,501,1169.111448
22.25,501,1173.548013
31.25,501,1177.986494
37.75,501,1182.417413
44.75,501,1186.824019
39.25,501,1191.407232
38.25,501,1195.979154
39.5,501,1200.59183
35.5,501,1205.144687
38.5,501,1209.700223
40.25,501,1214.263956
37.25,501,1218.75098
36.75,501,1223.230476
27.5,501,1227.691829
34.75,501,1232.181746
41.5,501,1236.666035
39.0,501,1241.161127
41.75,501,1245.748195
34.75,501,1250.294086
38.0,501,1254.781782
32.75,501,1259.319743
29.75,501,1263.860551
44.0,501,1268.411705
37.25,501,1272.960647
48.25,501,1277.528246
39.75,501,1282.121272
37.25,501,1286.672871
39.5,501,1291.197322
40.25,501,1295.746344
42.0,501,1300.3228
42.25,501,1304.879843
35.75,501,1309.410055
34.75,501,1313.966126
42.25,501,1318.51752
38.75,501,1323.079962
40.75,501,1327.577361
42.0,501,1332.079763
41.75,501,1336.595633
37.25,501,1341.102245
40.0,501,1345.59923
37.25,501,1350.143721
46.25,501,1354.735692
45.25,501,1359.277827
46.5,501,1363.832073
38.0,501,1368.370337
34.75,501,1372.903717
29.75,501,1377.397283
34.0,501,1381.901306
38.25,501,1386.473627
33.0,501,1391.0509
43.75,501,1395.623464
47.0,501,1400.174842
37.0,501,1404.693762
35.25,501,1409.242585
35.5,501,1413.728966
41.0,501,1418.286482
43.5,501,1422.840502
44.5,501,1427.339571
36.75,501,1431.811784
39.25,501,1436.291
46.75,501,1440.84704
38.75,501,1445.407112
37.75,501,1449.926952
43.5,501,1454.433062
46.75,501,1459.289962
40.0,501,1463.942087
36.5,501,1468.61383
45.25,501,1473.155286
43.75,501,1477.684418
42.0,501,1482.257409
41.25,501,1486.834884
40.5,501,1491.385981
43.75,501,1495.878903
51.0,501,1500.361606
47.25,501,1504.897488
42.25,501,1509.403512
46.0,501,1513.931984
42.0,501,1518.477299
43.0,501,1522.986584
47.75,501,1527.537917
41.5,501,1532.096222
41.5,501,1536.715353
36.5,501,1541.294955
39.5,501,1545.836833
47.0,501,1550.432412
39.5,501,1555.011422
50.0,501,1559.559916
35.25,501,1564.069461
41.0,501,1568.566166
45.5,501,1573.079322
43.25,501,1577.603756
36.5,501,1582.165219
43.0,501,1586.661837
43.75,501,1591.12956
48.25,501,1595.61047
46.5,501,1600.110074
54.25,501,1604.603857
98.0,501,1609.104068
60.0,501,1613.608842
73.75,501,1618.150676
68.5,501,1622.747521
78.25,501,1627.269766
75.75,501,1631.792634
47.25,501,1636.281437
47.5,501,1640.808031
60.25,501,1645.310955
64.5,501,1649.810643
47.75,501,1654.30947
35.0,501,1658.766167
46.0,501,1663.23583
52.25,501,1667.734933
37.0,501,1672.269252
52.0,501,1676.816269
40.25,501,1681.365202
67.0,501,1685.921008
65.25,501,1690.444859
44.5,501,1694.989761
43.75,501,1699.568157
65.75,501,1704.124977
46.5,501,1708.667266
52.5,501,1713.190682
50.75,501,1717.718405
54.75,501,1722.209152
32.5,501,1726.70849
55.5,501,1731.16136
57.25,501,1735.696329
34.75,501,1740.207376
40.0,501,1744.65123
66.75,501,1749.128978
37.75,501,1753.608903
51.25,501,1758.069791
83.0,501,1762.549703
15.0,501,1767.033628
74.75,501,1771.488078
27.75,501,1775.995006
56.0,501,1780.529058
32.75,501,1784.974997
31.75,501,1789.378496
84.25,501,1793.910609
50.0,501,1798.449844
51.5,501,1802.991669
71.25,501,1807.494556
39.75,501,1812.001222
36.25,501,1816.505091
43.25,501,1820.975938
40.25,501,1825.590277
45.75,501,1830.104495
55.5,501,1834.601764
52.0,501,1839.08828
40.5,501,1843.572081
30.25,501,1848.08363
142.75,501,1852.636286
4.25,501,1857.165386
92.0,501,1861.714725
18.0,501,1866.255831
109.0,501,1870.781348
75.5,501,1875.34382
104.5,501,1879.840416
48.25,501,1884.362473
53.75,501,1888.860813
61.0,501,1893.319096
50.0,501,1897.739372
64.75,501,1902.309344
54.5,501,1906.775401
57.0,501,1911.565784
66.25,501,1916.539748
67.5,501,1922.416132
88.0,501,1929.7731
72.5,501,1936.153296
66.75,501,1943.081034
54.75,501,1949.996727
61.75,501,1955.994454
46.5,501,1961.297308
49.5,501,1968.298195
55.25,501,1973.178789
45.75,501,1978.155298
62.0,501,1983.242844
52.25,501,1989.181807
47.75,501,1994.319618
50.75,501,2001.565628
80.5,501,2008.633373
59.25,501,2015.608384
59.5,501,2022.566386
71.75,501,2029.717834
62.25,501,2036.792898
58.25,501,2042.049581
66.0,501,2049.072692
51.5,501,2056.160954
43.25,501,2061.351449
65.0,501,2068.241993
64.25,501,2074.609161
49.0,501,2081.608876
62.75,501,2087.501728
21.5,501,2092.906472
28.25,501,2099.366554
62.5,501,2104.470867
35.25,501,2111.303531
35.5,501,2116.355593
34.5,501,2121.364944
39.0,501,2126.376163
37.25,501,2131.397672
54.5,501,2136.438892
53.5,501,2142.189212
29.75,501,2148.996123
33.5,501,2155.893889
40.5,501,2160.924453
41.75,501,2167.775789
40.0,501,2172.890121
33.75,501,2178.221894
63.25,501,2183.388759
82.75,501,2188.686785
65.0,501,2194.039709
73.5,501,2199.251952
43.5,501,2206.043207
97.5,501,2211.198423
61.25,501,2216.976598
22.5,501,2221.966223
30.75,501,2227.240396
134.75,501,2232.554994
62.75,501,2237.717819
139.75,501,2242.799054
128.75,501,2249.198377
64.75,501,2254.771356
127.25,501,2261.351572
156.5,501,2266.608235
135.25,501,2271.731379
108.75,501,2276.758435
143.0,501,2281.76735
133.25,501,2286.880448
141.0,501,2291.919757
34.25,501,2296.867287
81.5,501,2301.780799
122.0,501,2306.697217
168.5,501,2311.837503
108.75,501,2316.864705
99.5,501,2321.829783
118.75,501,2326.886277
205.25,501,2331.956741
132.5,501,2336.924814
127.0,501,2341.868134
164.0,501,2346.838184
178.0,501,2351.931529
130.25,501,2357.039448
163.5,501,2362.12171
128.5,501,2367.278385
172.25,501,2372.473491
126.25,501,2377.580918
167.75,501,2382.677172
126.75,501,2387.716998
101.0,501,2394.524153
162.5,501,2400.035769
122.75,501,2405.175905
106.5,501,2410.374087
87.0,501,2415.354432
147.25,501,2420.66573
149.5,501,2425.951052
107.75,501,2431.168917
101.75,501,2436.394991
72.0,501,2441.701924
107.5,501,2447.018498
92.75,501,2452.132557
120.0,501,2457.207302
153.75,501,2462.441938
138.0,501,2469.566227
119.25,501,2474.757507
102.75,501,2479.917975
83.75,501,2485.01196
167.25,501,2490.182938
12.0,501,2495.30164
86.75,501,2500.415391
127.75,501,2505.723192
120.5,501,2510.998958
60.5,501,2516.222959
149.0,501,2521.763597
101.0,501,2527.027518
122.5,501,2532.161402
105.5,501,2537.370173
94.5,501,2542.574206
139.0,501,2547.695141
141.75,501,2553.34873
151.0,501,2559.355175
103.5,501,2564.458536
150.25,501,2570.544576
145.75,501,2576.29992
50.5,501,2581.602401
102.75,501,2587.224103
116.5,501,2592.508033
158.0,501,2597.876796
130.0,501,2603.176426
120.75,501,2609.195238
71.0,501,2614.652655
170.75,501,2619.865476
172.0,501,2625.08526
120.25,501,2630.304152
132.5,501,2635.56877
138.5,501,2640.932083
111.5,501,2646.354083
149.5,501,2653.482519
144.75,501,2658.650993
155.0,501,2664.59003
97.5,501,2670.686872
114.75,501,2676.105867
117.25,501,2681.346218
130.0,501,2686.898595
100.25,501,2692.345723
34.5,501,2697.752719
124.75,501,2704.899015
126.0,501,2711.983639
131.0,501,2717.28205
134.0,501,2722.494529
145.5,501,2727.695649
129.0,501,2732.89211
142.25,501,2738.059463
157.25,501,2743.311958
90.0,501,2748.812435
136.25,501,2756.24503
88.5,501,2762.872393
165.0,501,2768.656987
162.0,501,2775.675769
165.0,501,2782.672805
120.0,501,2789.452526
103.75,501,2794.929931
156.25,501,2801.900505
149.25,501,2809.048215
123.5,501,2815.966971
68.75,501,2821.789373
57.75,501,2828.032563
82.25,501,2834.873235
56.0,501,2841.97122
46.25,501,2847.622308
37.25,501,2853.922151
46.0,501,2860.856615
45.25,501,2866.068071
33.75,501,2871.117501
49.25,501,2876.345649
26.5,501,2881.32243
85.0,501,2886.375425
82.0,501,2891.401392
100.0,501,2896.519112
84.5,501,2902.042302
122.25,501,2909.112163
148.0,501,2915.963686
99.5,501,2923.121558
113.0,501,2930.212027
92.0,501,2937.233663
165.5,501,2942.675073
142.5,501,2947.977269
142.25,501,2954.941812
137.5,501,2960.714182
103.75,501,2967.194312
112.0,501,2974.336718
136.5,501,2981.397598
92.75,501,2988.416363
126.75,501,2994.610904
159.75,501,3000.753056
107.75,501,3006.317558
136.25,501,3013.144315
128.5,501,3020.229742
163.75,501,3027.334105
103.75,501,3033.644483
154.5,501,3039.612181
129.75,501,3046.516411
137.75,501,3053.273127
146.0,501,3058.612364
53.5,501,3064.372819
55.0,501,3070.856567
14.5,501,3077.832065
69.5,501,3084.873494
59.5,501,3091.43833
47.0,501,3097.238094
70.25,501,3104.308021
46.75,501,3111.450168
151.0,501,3118.606624
132.25,501,3125.02765
50.0,501,3131.598961
34.5,501,3137.915478
118.5,501,3144.487609
137.75,501,3151.591021
125.0,501,3158.695388
122.75,501,3165.965132
97.25,501,3173.127581
127.0,501,3178.529761
127.5,501,3184.089545
121.75,501,3190.995796
119.0,501,3197.750201
117.75,501,3203.21855
116.0,501,3210.289728
86.0,501,3216.123505
137.5,501,3222.423735
163.5,501,3229.426767
119.25,501,3236.039002
156.5,501,3242.139692
149.0,501,3249.238396
187.25,501,3254.502313
234.0,501,3261.639979
142.0,501,3268.71807
120.75,501,3274.46628
85.0,501,3281.058793
119.75,501,3288.093645
153.5,501,3294.433606
168.75,501,3300.295036
110.25,501,3307.36772
124.5,501,3313.093183
153.0,501,3320.10578
151.5,501,3327.198038
