#{"t_start": 1541088154.5390177, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,501,5.38557
0.0,501,9.686499
0.0,501,13.991769
4.0,501,18.306042
0.0,501,22.68787
4.0,501,27.204967
0.0,501,31.619431
0.0,501,36.08324
4.0,501,41.005314
0.0,501,45.998833
0.0,501,50.882774
0.25,501,55.919812
5.0,501,61.200053
12.5,501,66.209394
16.0,501,71.12045
8.0,501,76.212862
18.75,501,81.280761
12.25,501,86.169521
28.5,501,91.110699
21.25,501,95.987043
20.0,501,101.20524
25.0,501,106.364882
41.5,501,111.617699
29.75,501,116.6715
25.75,501,121.671251
34.75,501,126.812027
24.5,501,132.020779
35.25,501,137.158686
35.5,501,142.223022
0.0,501,147.550238
43.0,501,152.725059
24.25,501,157.969004
29.5,501,163.076526
42.0,501,168.317355
42.5,501,173.413729
32.5,501,178.536052
43.0,501,183.559537
28.5,501,188.688633
47.75,501,193.664019
37.5,501,198.722153
31.0,501,203.668277
35.25,501,208.740189
13.75,501,213.794686
33.25,501,218.920205
34.75,501,224.029113
35.75,501,229.130935
37.75,501,234.316213
37.25,501,239.662338
32.0,501,244.884125
30.25,501,250.042765
40.5,501,255.236718
32.75,501,260.466856
38.75,501,265.769342
35.75,501,270.862463
42.0,501,275.929533
60.75,501,281.053423
35.5,501,286.319099
35.5,501,291.41663
40.5,501,296.64288
23.0,501,301.840044
30.75,501,307.080925
42.25,501,312.234704
44.75,501,317.512456
36.5,501,323.054546
37.5,501,328.582714
38.75,501,333.95862
42.5,501,339.635339
41.5,501,345.419071
38.0,501,352.431683
10.5,501,357.541269
35.75,501,362.726262
44.5,501,367.856874
42.5,501,373.058728
40.0,501,378.250473
43.5,501,383.455213
41.25,501,388.554569
39.75,501,393.869706
37.0,501,399.134264
41.0,501,404.17188
35.5,501,409.277809
0.0,501,414.506995
36.0,501,419.727862
42.0,501,424.788462
38.0,501,430.11159
37.0,501,435.261658
40.75,501,440.46877
43.0,501,445.511976
40.75,501,450.692994
40.25,501,455.817524
39.25,501,460.86803
40.0,501,466.005924
42.75,501,471.193278
40.5,501,476.50369
33.25,501,481.201858
23.0,501,485.934056
30.5,501,490.686142
40.25,501,495.337648
33.5,501,499.888773
42.75,501,504.452016
45.5,501,509.005713
39.0,501,513.582119
49.75,501,518.209063
45.0,501,522.867207
43.75,501,527.415816
34.75,501,531.951451
42.75,501,536.62772
43.25,501,541.224098
39.5,501,545.841423
42.0,501,550.421068
44.0,501,554.946792
40.75,501,559.501329
29.0,501,564.043543
35.75,501,568.680611
37.75,501,573.371764
45.5,501,578.126117
54.0,501,583.554547
48.0,501,588.804668
50.25,501,593.984579
35.75,501,598.748325
33.5,501,603.371266
49.25,501,607.992281
48.75,501,612.89023
46.5,501,619.323811
36.0,501,626.574674
44.0,501,633.95667
