#{"t_start": 1541088154.510064, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,501,5.414058
0.0,501,9.715379
0.0,501,14.020482
0.0,501,18.33453
4.0,501,22.716682
0.0,501,27.233967
0.0,501,31.648242
0.0,501,36.112018
0.0,501,41.034321
4.0,501,46.027933
0.0,501,50.905305
0.0,501,55.948864
0.0,501,61.228648
9.5,501,66.238168
0.0,501,71.149222
18.25,501,76.241722
16.5,501,81.307165
14.0,501,86.198195
18.5,501,91.139648
24.25,501,96.011241
18.5,501,101.234356
25.0,501,106.393828
34.0,501,111.646624
29.5,501,116.694864
31.25,501,121.700083
28.75,501,126.835981
23.25,501,132.049499
38.25,501,137.187549
30.75,501,142.251853
32.5,501,147.577174
33.5,501,152.754008
29.5,501,157.997729
44.25,501,163.105219
37.75,501,168.339015
43.0,501,173.442497
41.75,501,178.564703
38.0,501,183.588383
40.75,501,188.717409
37.25,501,193.692712
33.75,501,198.750947
31.25,501,203.690745
36.5,501,208.768993
35.25,501,213.823364
27.0,501,218.94173
33.0,501,224.049522
29.25,501,229.159908
32.0,501,234.344879
27.5,501,239.69112
12.75,501,244.912919
38.0,501,250.070046
43.75,501,255.265561
46.0,501,260.495725
44.25,501,265.798127
38.0,501,270.891289
39.75,501,275.958368
31.75,501,281.082161
34.25,501,286.347442
43.5,501,291.438643
40.0,501,296.673369
24.5,501,301.868945
18.5,501,307.104761
41.25,501,312.263462
40.75,501,317.541297
38.5,501,323.083468
38.5,501,328.605334
39.25,501,333.987304
40.0,501,339.664109
40.75,501,345.448088
34.25,501,352.460483
45.75,501,357.569967
41.5,501,362.751721
36.5,501,367.885591
59.5,501,373.087461
35.5,501,378.275231
33.25,501,383.483898
35.75,501,388.583416
41.25,501,393.891389
39.0,501,399.158714
33.25,501,404.200696
34.0,501,409.300212
41.0,501,414.535874
37.0,501,419.756671
44.5,501,424.817248
36.25,501,430.140459
38.75,501,435.290575
36.5,501,440.497455
41.75,501,445.540998
43.5,501,450.72171
41.5,501,455.846292
37.75,501,460.896982
0.0,501,466.034602
40.75,501,471.221971
40.75,501,476.53242
32.0,501,481.230739
28.5,501,485.963191
37.75,501,490.714759
41.5,501,495.366557
27.5,501,499.917771
36.25,501,504.480957
41.75,501,509.034473
43.25,501,513.610847
39.5,501,518.23783
44.0,501,522.895975
44.25,501,527.444692
38.25,501,531.980135
42.5,501,536.65646
41.25,501,541.253937
35.25,501,545.870197
36.75,501,550.449807
41.5,501,554.975694
43.0,501,559.530273
42.0,501,564.072406
32.5,501,568.709348
42.0,501,573.400782
41.5,501,578.15234
48.0,501,583.583433
47.5,501,588.833468
45.5,501,594.01341
37.75,501,598.776945
45.0,501,603.399941
42.25,501,608.020893
54.0,501,612.91981
40.5,501,619.351244
40.0,501,626.602686
43.25,501,633.986008
42.5,501,641.32782
50.75,501,648.644743
35.25,501,654.795643
42.0,501,659.913916
37.25,501,665.229376
44.0,501,670.365963
36.5,501,676.863439
32.5,501,682.635585
36.75,501,687.629334
31.25,501,692.666471
42.75,501,697.724969
33.0,501,702.749593
39.5,501,707.849815
35.0,501,712.891929
49.5,501,718.045481
34.0,501,722.860016
39.5,501,728.024573
33.75,501,733.209046
42.0,501,738.120091
36.75,501,742.512204
32.0,501,746.87275
31.5,501,751.230378
25.75,501,755.591667
31.5,501,759.942672
28.5,501,764.298812
30.75,501,768.712105
40.25,501,773.156569
49.0,501,777.641238
50.5,501,782.243767
41.5,501,786.747798
38.25,501,791.288235
33.25,501,795.78489
37.25,501,800.268908
35.5,501,804.769809
38.0,501,809.249109
41.5,501,813.801544
41.75,501,818.384595
42.25,501,822.938425
41.5,501,827.451046
35.25,501,831.930261
27.75,501,836.353287
32.5,501,840.826916
40.75,501,845.343516
36.75,501,849.817497
26.5,501,854.300485
36.75,501,858.807748
46.75,501,863.349085
39.5,501,867.959952
46.75,501,872.525107
43.5,501,877.089957
40.0,501,881.688826
43.25,501,886.235059
39.0,501,890.747652
43.25,501,895.264752
41.5,501,899.745357
35.75,501,904.255769
40.0,501,908.788623
42.5,501,913.368301
39.0,501,917.957223
43.5,501,922.555595
50.25,501,927.14657
36.5,501,931.724561
38.0,501,936.269415
30.25,501,940.852854
31.5,501,945.418841
26.25,501,949.878213
28.5,501,954.304708
26.25,501,958.718057
36.75,501,963.192288
41.75,501,967.778926
41.0,501,972.359313
35.75,501,976.849688
37.5,501,981.504846
34.25,501,986.078437
35.25,501,990.598362
41.0,501,995.168405
37.5,501,999.75943
35.5,501,1004.306433
45.25,501,1008.893999
47.75,501,1013.499023
42.5,501,1018.135428
43.0,501,1022.6562
40.5,501,1027.138094
34.25,501,1031.612645
39.25,501,1036.077633
32.25,501,1040.739841
41.5,501,1045.291695
35.25,501,1049.857547
40.0,501,1054.33242
33.0,501,1058.82595
50.0,501,1063.348415
36.75,501,1067.868094
41.75,501,1072.658445
46.25,501,1078.013504
44.0,501,1085.167162
36.75,501,1092.099922
47.0,501,1097.122585
55.75,501,1102.414008
36.0,501,1107.666443
51.25,501,1113.018257
43.75,501,1118.865135
41.5,501,1124.073261
42.25,501,1129.255115
44.75,501,1134.389367
38.75,501,1139.634485
39.5,501,1144.965613
66.0,501,1150.353954
46.0,501,1155.624468
38.5,501,1160.13501
44.0,501,1164.678298
38.5,501,1169.137111
26.75,501,1173.573567
39.75,501,1178.012221
37.75,501,1182.443039
44.0,501,1186.849407
45.25,501,1191.433068
33.5,501,1196.004773
45.0,501,1200.617416
39.5,501,1205.170358
47.5,501,1209.725911
39.5,501,1214.289572
35.5,501,1218.776469
37.0,501,1223.255881
19.75,501,1227.717336
36.0,501,1232.207283
34.5,501,1236.691566
31.5,501,1241.186628
35.5,501,1245.773942
41.0,501,1250.319827
32.5,501,1254.807265
40.75,501,1259.345405
39.5,501,1263.887729
41.75,501,1268.437352
32.5,501,1272.985974
34.75,501,1277.553745
40.25,501,1282.146877
42.75,501,1286.698079
41.5,501,1291.223004
37.25,501,1295.771995
41.0,501,1300.348445
38.5,501,1304.90556
39.5,501,1309.43554
37.75,501,1313.991795
37.5,501,1318.543069
40.0,501,1323.105517
40.25,501,1327.602974
32.25,501,1332.105292
41.0,501,1336.621291
42.5,501,1341.12792
40.5,501,1345.625099
36.5,501,1350.169411
41.75,501,1354.761494
42.75,501,1359.30345
41.25,501,1363.857601
38.25,501,1368.396
39.75,501,1372.929499
40.25,501,1377.422888
29.75,501,1381.926919
39.25,501,1386.499362
36.25,501,1391.076365
37.25,501,1395.648968
36.5,501,1400.200259
42.25,501,1404.719491
38.5,501,1409.268333
41.0,501,1413.754671
33.5,501,1418.312107
39.0,501,1422.86613
40.0,501,1427.365226
38.25,501,1431.837518
45.75,501,1436.316687
39.0,501,1440.872785
35.25,501,1445.432855
40.0,501,1449.952661
33.0,501,1454.458434
41.25,501,1459.315584
40.0,501,1463.967821
34.5,501,1468.639305
41.25,501,1473.180693
40.75,501,1477.710069
37.0,501,1482.282744
36.5,501,1486.860581
39.25,501,1491.411701
38.5,501,1495.904368
38.0,501,1500.387252
35.75,501,1504.923255
42.25,501,1509.429226
39.5,501,1513.957702
43.0,501,1518.502999
34.5,501,1523.012188
41.75,501,1527.563481
45.25,501,1532.121772
41.5,501,1536.741036
40.5,501,1541.320453
40.25,501,1545.862588
41.0,501,1550.458102
45.0,501,1555.037122
42.5,501,1559.585477
33.5,501,1564.095109
42.5,501,1568.591841
37.25,501,1573.104907
42.25,501,1577.629324
64.5,501,1582.190923
37.5,501,1586.687567
41.0,501,1591.15522
40.25,501,1595.636205
42.5,501,1600.135605
60.5,501,1604.629532
