#{"t_start": 1541058403.8285456, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,472,6.696304
0.0,461,15.344239
0.0,455,21.940794
0.0,469,30.177363
0.0,478,36.724791
0.0,455,46.070444
4.0,489,56.705609
0.0,471,65.465305
0.0,496,75.682956
0.0,456,84.293092
0.0,472,91.778563
0.0,456,99.321279
0.0,495,108.750858
0.0,491,117.503787
0.0,478,125.622249
0.0,460,135.15672
0.0,500,146.235975
5.25,475,157.400523
5.5,458,166.730534
8.25,476,173.208982
0.25,467,179.495595
0.0,501,186.267192
13.75,473,193.826931
20.0,490,201.779306
14.0,453,210.216073
19.75,454,218.246419
37.75,493,227.166407
34.5,486,235.186319
11.0,457,242.521924
15.5,452,251.26585
40.75,484,260.519128
64.75,486,267.173584
50.5,484,274.247183
23.75,457,282.659792
40.5,484,292.130453
27.0,484,302.297384
49.75,495,309.198853
17.75,457,315.405698
4.0,459,323.843951
19.0,494,333.487993
13.0,484,343.120187
14.5,496,350.064082
37.25,455,358.377339
11.5,459,367.611667
50.25,474,377.181805
24.75,477,384.295476
13.5,463,393.440975
52.25,488,402.847649
13.75,486,412.616785
42.5,480,422.212892
28.5,474,431.206883
14.75,462,440.31101
30.25,497,450.115701
31.75,452,459.322188
27.75,495,466.43976
42.0,475,475.353165
40.25,471,482.677412
22.25,486,488.874383
12.75,482,494.918627
33.75,501,500.828586
12.75,465,506.21799
8.25,468,511.802678
18.75,485,517.579018
7.5,461,523.038629
23.25,501,528.991734
6.0,457,534.481451
38.5,492,540.173193
24.75,482,546.082061
76.5,471,551.62028
8.25,452,556.878145
64.75,501,562.861418
37.0,468,568.281281
16.5,472,573.821443
17.0,470,579.505284
17.75,470,585.092122
29.25,499,590.831917
23.75,469,596.419127
18.75,467,601.961782
20.5,482,607.544412
32.25,451,613.03413
25.75,483,618.591494
17.75,477,624.141912
22.75,453,629.382294
29.25,478,635.074183
35.75,492,640.844162
20.0,463,646.430234
9.25,471,651.982352
34.5,498,657.967294
15.0,458,663.530173
9.25,453,668.893497
5.25,461,674.43876
31.0,494,680.261372
27.0,495,686.136565
15.0,465,691.731568
6.5,471,697.239611
16.5,476,702.869844
40.5,452,708.273888
