#{"t_start": 1541058403.787355, "env_id": "MicropolisEnv-v0"}
r,l,t
1.0,451,6.18981
0.0,464,15.031358
0.0,498,22.981505
0.0,487,31.472228
0.0,497,38.31853
3.0,457,47.828236
0.75,454,57.743416
0.0,488,66.777146
6.0,458,75.887278
0.5,488,85.41988
0.0,477,93.077211
1.0,478,100.563033
0.0,491,109.900564
2.0,482,118.376537
1.0,461,126.701669
0.0,464,136.263134
0.0,458,146.140155
10.5,454,156.781813
2.0,476,166.614997
4.0,453,172.746103
0.5,487,179.410863
10.0,482,185.774734
4.0,459,192.927481
27.75,480,200.954488
10.25,463,209.408856
58.0,452,217.048849
19.5,469,225.563596
26.25,453,233.823577
63.0,487,241.332784
53.5,461,250.47374
47.0,485,259.657763
18.75,499,266.481958
15.75,473,273.452187
0.0,500,282.210133
57.25,465,291.401164
25.5,497,301.646526
16.25,456,308.281197
9.25,457,314.597842
13.5,500,323.612161
16.5,472,333.008176
20.5,487,342.442949
20.5,476,349.323309
41.75,470,357.295593
9.75,461,366.632911
28.0,471,376.042904
43.75,458,383.536261
19.75,475,392.838111
26.5,475,402.128262
25.25,482,411.624882
42.25,501,421.491885
35.5,451,430.196887
14.75,470,439.012311
75.25,486,448.77281
10.0,473,458.271535
6.25,453,464.672794
31.75,499,474.100411
16.75,467,481.834808
15.25,485,487.770177
65.5,465,493.676868
7.0,454,498.985954
12.25,466,504.566245
23.5,485,510.235869
19.5,476,515.746911
14.0,476,521.67191
9.25,456,526.949862
15.75,481,532.64784
10.25,470,538.184798
18.0,490,544.049978
35.25,459,549.556324
34.0,486,555.336215
8.0,482,560.962422
34.5,467,566.489385
14.25,472,571.908284
39.0,475,577.518758
31.75,498,583.603667
19.0,489,589.293916
22.0,470,594.682119
16.25,470,600.265699
17.75,486,606.077332
37.25,477,611.776943
16.25,464,617.266213
44.5,454,622.53622
21.0,471,628.099757
18.0,476,633.845631
18.25,486,639.501011
18.5,461,644.975051
36.0,463,650.506579
30.0,487,656.222274
15.25,472,662.057161
67.25,483,667.797293
20.25,486,673.504303
25.25,466,679.078159
33.25,469,684.604273
