#{"t_start": 1541058403.7814221, "env_id": "MicropolisEnv-v0"}
r,l,t
4.0,453,6.325637
0.0,474,15.244656
1.25,485,22.934706
0.0,486,31.429831
0.0,493,38.152676
0.0,493,48.824474
0.0,486,59.312668
0.0,461,67.907234
1.0,471,76.717719
0.0,482,86.284243
0.0,496,94.975514
0.0,499,102.826048
0.0,478,111.007102
2.0,467,119.055636
6.0,452,128.064577
1.5,496,137.558625
4.0,468,148.644101
11.25,485,159.079277
16.0,462,168.425921
0.0,490,175.106951
0.0,472,181.488765
0.0,477,187.871386
0.0,494,196.855811
17.0,477,203.476864
6.0,495,212.28596
22.75,472,221.497385
16.5,466,229.876636
47.75,488,238.030083
38.25,467,246.314624
31.25,487,255.662454
40.5,455,262.692316
56.5,477,269.596844
15.75,473,276.277334
13.0,490,285.940732
55.0,480,295.245818
33.75,457,304.520794
34.75,488,311.182695
22.75,478,317.664056
39.0,470,326.424775
16.0,473,335.641625
15.0,461,345.080374
41.0,454,351.316864
14.25,452,360.482052
19.5,481,369.866419
14.5,456,378.906707
19.5,487,385.559837
29.75,493,395.274885
60.5,472,404.578552
20.5,451,413.768276
11.25,458,423.201061
30.75,465,431.844842
12.5,455,440.720098
34.25,453,449.891617
2.5,462,459.279916
51.75,498,466.364716
20.25,489,475.696198
54.0,477,482.921551
13.25,466,488.736463
13.25,471,494.793459
27.75,497,500.557232
32.5,485,506.355761
8.5,453,511.595778
30.75,474,517.186043
37.0,482,522.982397
11.75,473,528.442502
0.0,488,534.474557
19.75,478,539.986555
11.5,464,545.643775
26.25,459,551.083404
24.0,483,556.687274
12.25,465,562.29458
15.0,474,567.757637
15.5,478,573.24187
12.0,470,578.772151
10.25,453,584.298941
22.0,488,590.016508
12.5,491,595.811384
42.75,480,601.604051
32.0,494,607.325749
13.75,471,613.127335
33.0,501,618.946761
32.25,468,624.426634
24.75,475,629.931973
19.75,454,635.2317
24.0,487,640.98953
24.0,501,647.066187
16.75,492,652.904827
70.0,497,659.051456
29.0,486,664.799666
13.75,471,670.320454
