#{"t_start": 1541058403.8365884, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,500,7.410182
0.0,490,16.771809
0.0,501,25.177599
0.0,462,32.316074
0.0,491,39.660082
2.0,469,49.547665
2.25,458,59.377339
0.0,473,68.245869
0.0,465,76.815179
0.0,459,85.925405
0.0,457,93.285026
2.0,461,100.167523
2.0,451,108.912973
4.0,458,117.180374
0.0,494,125.212373
0.0,460,134.931432
0.0,454,144.742251
0.0,493,156.403453
0.0,500,166.891498
4.5,456,172.914751
2.0,481,179.529887
0.0,475,185.911298
17.25,475,193.349286
0.0,475,201.266996
21.0,462,209.758151
22.25,476,218.103575
2.0,493,226.917983
17.75,481,235.017431
22.25,487,243.044687
0.0,454,251.747965
32.0,484,260.805585
18.5,469,267.271859
83.5,464,273.889025
12.5,457,282.022784
29.25,460,291.037824
17.75,455,300.235465
14.5,451,307.580312
14.5,486,314.155186
9.5,461,322.445566
17.0,491,332.35181
21.75,478,341.149224
0.0,462,348.416606
54.0,487,355.957832
37.0,461,365.324039
37.75,494,375.25929
54.5,459,382.947924
21.75,452,391.82402
33.5,484,401.062167
22.25,451,410.407848
18.75,483,420.201828
17.5,465,429.171098
23.0,485,437.54515
40.25,491,447.223534
48.75,481,457.081865
31.5,480,464.254251
42.25,500,473.674894
24.5,466,481.459387
22.0,472,487.271231
18.25,489,493.454403
23.0,463,498.936645
10.25,489,504.796129
16.0,475,510.380008
27.25,479,516.003758
43.5,459,521.544297
12.25,466,527.025766
24.75,472,532.598453
30.25,492,538.383677
7.25,456,543.834672
15.0,486,549.697514
20.5,490,555.527318
15.0,489,561.253197
13.5,474,566.841402
11.75,472,572.262077
39.25,473,577.800305
14.75,453,583.389702
19.5,495,589.105786
27.25,471,594.520986
20.75,479,600.278678
13.5,460,605.76458
44.5,497,611.59446
15.25,457,617.099872
40.0,499,622.891996
30.25,483,628.578276
24.5,488,634.44263
43.25,486,640.152439
40.25,501,646.095302
24.75,472,651.638333
35.25,465,657.120201
21.75,460,662.797193
23.5,487,668.598673
21.25,470,674.16043
36.25,473,679.809061
30.75,457,685.226706
23.75,462,690.749278
61.25,477,696.458864
29.75,493,702.189457
25.5,479,707.904985
30.5,499,713.75493
16.0,458,719.155041
16.75,460,724.677936
24.25,466,730.369134
34.25,487,736.039594
25.25,463,741.742607
33.75,486,747.770381
15.0,476,753.349901
42.0,477,759.108031
37.25,495,764.926317
9.5,484,770.538015
18.5,488,776.429879
4.0,456,781.954403
16.5,481,787.668837
36.5,488,793.391101
56.5,474,799.117851
29.5,496,804.968664
21.5,496,810.87384
32.25,492,816.738933
13.0,453,822.182625
17.25,459,827.745114
7.25,452,833.239762
30.75,460,838.696873
37.75,488,844.385278
41.0,475,849.98034
19.5,490,855.779997
24.25,488,861.376962
13.0,475,867.141087
27.75,486,872.96704
25.75,458,878.468443
40.0,500,884.373452
23.25,458,889.896057
100.0,466,895.416965
19.75,486,900.988298
47.5,471,906.536814
23.25,480,912.153197
43.0,498,917.8234
14.75,473,923.480505
13.0,463,929.120044
25.75,463,934.539592
5.25,451,939.912209
47.75,487,945.41156
41.5,500,951.635789
42.25,483,957.348683
5.5,467,962.997638
24.0,500,969.141989
13.5,461,974.56489
4.0,452,979.80773
22.0,486,985.553317
19.75,478,991.322218
20.75,484,996.945168
26.0,493,1002.848443
18.25,473,1008.355785
13.25,492,1014.167268
23.25,483,1019.965523
8.5,458,1025.437536
16.5,466,1030.969725
29.5,500,1036.744059
36.75,480,1042.482972
7.75,452,1048.001568
19.25,489,1053.828788
40.25,491,1059.966251
30.0,454,1065.757816
16.75,463,1071.327589
13.75,472,1076.983821
15.0,458,1082.382835
32.25,493,1088.086379
44.0,501,1093.995816
13.75,453,1099.439379
32.0,499,1105.303221
35.0,501,1111.114868
38.75,481,1116.663072
23.75,467,1122.274134
16.75,456,1127.664589
17.0,483,1133.345445
40.75,501,1138.967246
20.75,466,1144.463075
5.0,459,1149.879687
22.0,462,1155.35526
13.25,487,1161.063296
46.75,486,1166.631535
39.0,484,1172.568437
13.5,466,1178.090227
42.75,480,1183.963116
21.5,484,1189.731317
18.25,490,1195.372872
15.5,454,1200.70691
54.5,477,1206.213977
45.0,483,1212.07625
55.0,472,1217.627494
41.75,472,1223.160597
47.75,474,1228.737642
36.0,493,1234.570964
54.5,494,1240.63215
19.0,487,1246.559736
57.75,492,1252.443983
17.0,458,1257.799761
30.5,481,1263.432143
24.5,486,1269.300475
18.75,456,1274.959852
14.5,494,1280.981549
11.75,490,1286.605893
26.5,479,1292.233151
46.5,499,1298.160777
21.0,492,1304.048135
17.75,452,1309.367158
15.5,482,1315.220176
23.5,463,1320.657761
11.75,475,1326.347842
44.5,487,1332.060442
24.0,489,1337.694011
