#{"t_start": 1541058403.8587286, "env_id": "MicropolisEnv-v0"}
r,l,t
1.0,487,7.024141
0.0,456,15.678598
4.0,485,23.394169
0.0,499,31.940928
0.0,456,37.848995
0.0,491,48.38209
0.0,471,58.624406
0.0,475,67.430463
0.0,481,76.5364
4.0,456,85.679377
4.0,452,92.665503
0.0,464,99.957223
0.0,483,109.309773
0.0,463,117.541914
2.0,474,125.461807
1.25,472,135.374909
1.25,474,145.692472
4.5,486,157.197102
2.0,473,166.980464
0.75,464,173.068887
4.75,454,179.191328
21.75,471,185.45334
12.5,484,193.021577
25.75,473,200.882879
17.25,471,209.568048
24.25,451,217.235259
12.5,460,225.386268
17.25,471,233.96968
15.5,469,241.226988
31.75,495,250.844947
65.5,477,259.889104
30.25,463,266.198631
28.0,473,273.144898
25.0,466,280.774885
36.25,452,289.684615
20.75,494,299.770017
22.0,455,307.311316
5.5,452,313.530661
14.25,479,321.765398
45.5,488,331.751018
32.0,470,340.168846
0.0,477,348.125086
63.75,495,355.559194
28.75,483,365.491577
47.75,477,374.985451
48.75,485,383.26195
15.25,468,392.546646
44.0,491,402.056794
36.25,486,411.607996
34.0,484,421.189341
19.75,467,430.236177
22.5,467,438.940473
28.0,462,447.975403
7.75,451,457.131317
19.0,488,464.426468
26.25,483,473.498328
0.75,480,481.554686
11.25,472,487.349836
23.5,468,493.179487
27.0,453,498.627745
18.5,490,504.421936
33.25,469,509.990216
34.0,500,515.81174
49.5,459,521.377613
17.75,479,527.107319
34.5,500,532.968039
10.5,460,538.361672
42.25,496,544.347895
22.0,493,550.186801
7.0,463,555.740041
20.0,487,561.48217
21.25,480,567.132302
22.25,501,572.839597
12.0,463,578.32958
19.75,478,584.110401
9.5,472,589.684606
44.25,484,595.314558
10.25,486,601.179406
30.75,461,606.493462
47.0,497,612.466001
15.0,462,617.979915
35.75,496,623.723939
39.75,492,629.480393
19.75,479,635.199452
13.0,489,640.958813
42.25,493,646.915667
48.5,480,652.541664
27.75,489,658.66492
21.75,473,664.243152
13.25,452,669.57408
10.25,474,675.144318
14.75,459,680.553842
10.25,454,685.927306
42.5,472,691.610582
15.5,482,697.334764
38.75,501,703.260932
44.0,501,709.203642
18.0,475,714.714369
31.75,465,720.313495
39.75,457,725.836752
19.0,461,731.279511
33.75,487,737.093804
31.0,480,742.920887
51.5,455,748.505371
13.75,464,754.014097
13.25,457,759.474868
58.75,480,765.213286
21.75,478,770.685193
9.75,452,776.041458
14.5,464,781.742353
30.5,486,787.522297
24.75,491,793.224535
23.75,471,798.926208
19.0,470,804.440067
17.75,472,810.049414
12.25,459,815.46539
8.25,461,821.132663
23.75,461,826.607884
13.5,463,832.185358
18.25,479,837.931836
8.0,464,843.384227
6.0,455,848.825385
31.0,494,854.576043
16.5,451,859.871857
47.25,490,865.729502
65.75,462,871.306435
49.5,492,877.162623
18.0,484,882.871477
38.75,500,888.92756
14.5,473,894.560369
34.75,492,900.246897
18.75,484,905.919248
19.5,476,911.465592
27.75,461,916.808391
20.5,495,922.584331
38.75,499,928.59041
0.5,460,934.080156
43.0,499,940.017993
41.25,500,945.803499
17.5,491,951.791975
43.25,483,957.539004
25.5,478,963.232161
10.5,451,968.688791
35.5,458,974.156731
14.75,470,979.6735
46.0,498,985.608507
21.0,474,991.19063
40.75,462,996.562616
16.5,465,1002.023826
18.75,461,1007.463389
31.0,481,1013.15576
97.5,471,1018.819211
15.75,478,1024.62863
16.5,477,1030.234868
20.25,472,1035.684226
42.25,500,1041.612875
18.75,451,1047.158182
19.5,481,1052.817559
66.25,496,1058.895417
12.75,452,1064.743592
72.25,491,1070.650479
19.0,477,1076.296536
30.25,480,1082.02117
9.0,474,1087.618018
56.75,496,1093.479358
17.5,458,1098.984715
10.25,464,1104.449797
24.5,484,1109.943493
11.75,454,1115.287581
8.5,481,1121.034761
10.25,457,1126.475377
2.5,460,1131.96733
26.5,500,1137.580345
29.0,498,1143.451046
28.75,497,1149.204622
72.5,475,1154.829752
9.75,453,1160.189949
38.0,493,1165.796747
32.5,497,1171.818488
4.0,461,1177.338764
41.0,456,1182.841611
14.25,462,1188.264235
54.75,483,1193.894101
17.25,461,1199.298135
12.25,457,1204.713342
41.25,472,1210.492957
61.0,488,1216.087678
23.0,455,1221.576597
17.25,463,1227.052179
23.5,486,1232.749061
8.5,456,1238.23803
36.25,492,1244.203408
17.0,452,1249.662834
6.5,451,1255.143263
24.25,485,1260.777618
23.25,492,1266.511581
37.25,454,1272.082225
13.0,463,1277.747824
17.75,457,1283.231424
20.25,495,1288.979013
35.25,492,1294.678319
21.75,473,1300.481761
25.5,487,1306.171259
33.25,463,1311.589893
32.5,460,1317.20343
10.25,474,1322.850718
8.75,471,1328.485873
45.75,493,1334.130829
32.5,496,1340.046998
12.5,468,1345.600435
18.5,491,1351.311459
29.0,486,1357.083555
36.0,497,1362.901898
45.5,501,1368.673624
32.0,488,1374.472244
32.25,490,1380.45467
33.0,479,1386.331713
14.25,463,1391.844217
