#{"t_start": 1541058403.7978168, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,451,6.179242
0.0,498,15.835416
2.0,468,23.116149
0.0,499,31.773151
0.0,490,38.632737
4.0,469,48.554553
0.0,484,59.091825
0.0,498,68.710529
1.5,453,76.950431
0.0,486,86.423322
2.0,471,94.431371
0.0,452,101.167001
0.0,476,110.002122
3.25,465,118.173308
0.0,475,126.841623
3.0,501,137.061144
3.25,466,147.723119
0.0,472,158.427625
0.0,495,168.17002
7.0,493,174.824986
10.0,473,181.162784
0.0,468,187.417713
7.0,469,195.520523
18.0,479,202.736763
42.0,484,211.536588
18.0,486,220.979345
37.5,493,229.559168
16.25,457,237.056554
19.0,471,245.320212
27.75,478,254.233028
14.25,458,262.028979
41.25,479,268.862632
70.75,466,275.488299
23.75,490,285.113127
18.0,453,294.095636
44.5,494,303.781085
65.25,465,310.257149
20.5,482,316.836429
24.0,489,325.61938
10.75,487,335.197155
33.75,483,344.939392
40.5,485,351.755603
9.75,470,361.203172
11.25,455,370.164235
45.0,487,379.556911
12.0,467,385.961095
18.5,494,395.698877
30.0,497,405.695731
17.25,483,415.814977
19.5,500,426.026276
18.0,482,433.790536
1.0,461,442.882087
16.75,471,452.442411
41.25,488,461.831002
34.0,476,470.889241
46.75,496,479.496619
18.25,493,485.471359
49.75,495,491.599049
8.25,451,497.086822
58.25,489,502.89987
33.75,495,508.654907
32.75,459,514.003024
9.75,481,519.874325
12.0,469,525.409977
26.75,482,531.153666
14.75,489,536.88318
13.75,485,542.629812
11.75,467,548.302838
43.75,501,554.192993
15.25,478,559.770035
15.5,473,565.256412
10.0,462,570.640986
17.25,491,576.433352
37.75,497,582.402689
2.25,460,587.789558
18.0,475,593.363226
32.25,497,599.229072
17.0,469,604.817928
11.0,458,610.240077
9.75,460,615.761305
11.0,458,621.16187
13.5,494,626.955883
40.0,486,632.759505
12.5,463,638.197917
25.0,489,643.942851
22.25,469,649.531142
24.5,461,654.969049
10.75,457,660.675517
39.0,471,666.232857
17.5,479,671.845743
19.25,470,677.42122
24.25,452,682.843113
50.5,491,688.691078
15.25,470,694.276437
10.0,467,699.76259
13.5,478,705.490476
36.5,490,711.196747
28.0,483,716.974382
12.75,484,722.761567
25.25,493,728.759964
10.75,477,734.278014
20.5,492,740.236159
40.75,468,746.047172
9.5,455,751.511059
9.75,477,757.181112
30.0,478,762.853325
49.0,474,768.373082
20.5,486,773.992936
10.0,451,779.64993
15.5,468,785.090251
18.0,475,790.678963
33.75,492,796.667022
36.25,498,802.430965
59.5,498,808.333617
11.25,462,813.799466
24.25,498,819.821133
28.0,473,825.503862
29.0,455,831.06213
32.75,460,836.650885
12.0,480,842.225975
17.0,455,847.695511
14.25,467,853.194157
33.5,484,858.810815
42.75,475,864.480986
17.75,458,870.016758
18.25,466,875.635456
7.75,474,881.241122
17.75,490,887.155371
21.0,467,892.723432
25.25,485,898.191157
43.25,457,903.549242
23.75,487,909.272723
10.5,477,914.842378
37.0,497,920.537831
12.25,458,926.094211
5.75,476,931.803473
22.75,495,937.765112
41.5,501,943.397181
49.0,491,949.287573
22.25,475,955.069948
25.0,483,960.813415
53.25,458,966.454382
29.0,462,971.987164
21.5,482,977.558707
3.5,470,983.160819
15.5,463,988.677819
9.25,454,994.024205
17.5,487,999.750418
32.0,476,1005.421811
27.75,480,1011.065182
13.25,488,1016.859016
16.25,460,1022.398262
24.0,469,1027.925164
15.0,474,1033.473212
34.5,494,1039.230776
22.25,465,1044.869576
10.5,460,1050.289956
12.5,476,1056.221498
32.75,496,1062.581979
23.0,483,1068.442007
16.5,464,1074.020546
18.5,458,1079.50653
9.5,461,1084.879362
21.5,495,1090.690257
21.25,462,1096.291389
18.75,464,1101.7262
19.25,465,1107.146121
53.0,499,1112.927031
22.75,484,1118.587388
9.75,473,1124.338918
22.25,476,1129.951267
13.0,468,1135.26127
15.75,482,1140.990327
28.75,498,1146.586611
22.0,468,1152.243642
32.25,494,1158.021723
28.5,467,1163.433261
31.5,495,1169.271195
7.75,461,1174.832463
12.0,452,1180.301657
10.25,489,1186.148213
16.75,472,1191.712139
63.25,496,1197.466992
16.0,493,1203.204774
17.75,465,1208.833211
71.0,462,1214.270037
29.25,494,1220.081732
21.0,478,1225.715552
24.0,463,1231.239419
41.25,496,1237.084957
24.0,495,1243.106635
62.75,459,1248.623473
10.75,452,1254.081005
46.75,481,1259.627854
33.75,456,1264.979063
12.0,467,1270.605067
13.0,461,1276.301214
47.5,466,1281.933389
19.25,473,1287.512824
32.0,492,1293.256428
45.75,501,1299.214418
17.5,451,1304.630707
7.75,486,1310.341116
31.25,495,1316.298194
61.25,499,1322.119893
31.0,478,1327.934242
18.5,481,1333.455821
32.75,479,1339.206455
21.5,489,1345.009153
33.25,498,1350.697465
18.0,456,1356.122169
10.0,469,1361.677453
16.5,463,1367.081178
32.5,497,1372.911981
7.25,461,1378.469779
18.0,479,1384.371885
19.5,461,1389.891311
12.75,455,1395.378538
42.25,467,1400.864673
49.5,496,1406.580652
12.75,459,1412.27326
16.5,455,1417.785932
42.0,461,1423.182047
17.0,469,1428.724043
26.0,475,1434.380599
27.5,482,1440.268934
20.0,455,1445.615755
17.5,469,1451.178997
36.5,469,1456.699517
19.0,460,1462.207045
12.0,467,1467.818267
18.0,454,1473.16646
20.5,478,1478.8309
33.75,488,1484.569403
13.5,471,1490.086025
40.5,451,1495.555844
25.0,486,1501.261616
24.75,456,1506.763695
44.5,497,1512.743803
42.75,495,1518.588857
29.25,466,1524.256323
14.75,473,1529.889964
16.75,456,1535.331091
43.5,499,1541.217354
44.75,501,1547.007858
11.75,452,1552.342315
15.5,475,1557.850522
9.5,475,1563.310652
15.5,488,1569.084648
38.25,499,1574.817748
21.5,486,1580.594566
48.5,460,1586.226297
31.25,466,1591.897189
15.75,451,1597.400703
12.5,493,1603.200142
17.0,472,1608.963616
12.0,469,1614.523552
11.5,477,1620.011145
45.5,491,1625.658082
2.75,456,1631.112863
48.5,501,1637.260114
8.0,454,1642.713186
23.75,451,1648.109337
15.75,463,1653.614217
2.5,472,1659.189834
19.25,490,1665.111854
32.5,451,1670.252206
18.0,463,1675.620352
12.5,451,1680.874349
29.75,498,1686.473065
33.25,496,1692.529988
10.5,471,1698.073645
21.0,497,1703.90704
26.0,493,1709.749417
24.25,458,1715.301883
36.0,465,1720.755013
55.75,494,1726.583486
12.5,460,1732.114538
57.75,484,1737.712457
15.5,466,1743.343765
21.25,469,1749.051393
41.75,461,1754.511103
21.5,488,1760.316254
12.0,466,1765.879669
15.25,469,1771.527762
18.75,475,1777.138875
50.5,468,1782.732825
21.25,453,1788.149928
22.0,474,1793.754648
34.0,495,1799.598222
26.75,486,1805.521453
22.75,456,1810.994982
5.75,473,1816.55868
20.0,487,1822.416854
24.0,453,1827.694634
21.5,477,1833.471775
20.25,472,1839.118454
34.0,453,1844.547701
29.0,493,1850.280009
19.25,468,1856.025278
21.25,494,1861.928484
10.5,458,1867.494784
49.25,452,1872.926344
35.25,501,1878.903003
18.0,475,1884.487731
32.0,474,1890.357419
14.5,457,1895.750463
25.75,501,1901.723649
55.75,488,1907.555345
36.75,490,1913.260808
46.0,484,1919.146503
13.75,465,1924.887745
22.75,459,1930.449005
12.0,457,1935.85729
10.0,454,1941.38703
22.75,468,1946.935354
41.75,474,1952.622987
27.5,480,1958.330131
26.25,488,1963.996469
15.25,498,1969.908405
13.75,451,1975.331562
15.5,456,1980.87228
45.25,497,1986.787261
16.75,482,1992.645208
29.5,457,1997.958671
23.25,493,2003.848998
20.75,467,2009.200565
16.75,483,2015.036993
73.25,485,2020.662339
22.0,486,2026.317874
19.75,472,2031.949631
15.75,480,2037.595345
14.75,461,2043.012973
38.0,499,2048.865447
27.5,491,2054.669636
22.25,486,2060.602477
23.25,476,2066.174783
25.25,469,2071.726421
61.5,452,2077.225429
54.75,451,2082.430908
18.5,467,2088.020034
18.5,487,2093.734566
9.25,456,2099.298949
28.0,491,2105.232496
22.75,457,2110.718941
16.75,486,2116.380898
24.25,491,2122.246812
27.75,489,2127.951066
27.25,486,2133.855492
16.25,485,2139.562651
12.75,480,2145.177268
14.75,453,2150.754292
7.5,458,2156.238263
52.25,498,2162.116724
42.25,497,2168.042263
19.0,493,2173.905858
21.5,482,2179.739185
32.25,498,2185.723593
17.75,456,2191.158262
15.75,482,2196.880862
26.75,470,2202.585056
19.5,485,2208.367385
24.0,488,2213.904656
34.25,462,2219.36968
34.25,481,2225.139799
13.5,468,2230.636008
16.5,453,2236.106928
42.5,490,2241.962244
20.5,487,2247.63396
23.0,487,2253.576694
31.25,457,2258.828465
23.75,490,2264.704635
18.25,460,2270.358884
15.25,457,2275.884076
13.5,472,2281.379208
28.25,487,2287.122822
16.75,485,2292.94674
37.0,485,2298.795852
21.25,460,2304.408824
44.0,494,2310.239935
