#{"t_start": 1541058403.7915466, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,468,6.604431
0.0,461,15.310417
0.0,498,23.359812
0.0,482,31.585716
0.0,453,37.36217
4.0,460,47.036051
0.0,468,57.06884
6.0,466,65.72069
4.75,454,75.239316
0.0,492,84.332657
0.0,473,91.967888
0.0,493,99.922815
0.0,479,109.147458
0.0,452,117.289311
1.25,479,124.967464
0.0,487,135.446353
0.0,495,146.505113
0.0,490,158.107957
0.0,477,167.674278
0.75,490,174.16663
5.25,463,180.338903
27.75,468,186.665524
21.5,469,194.195383
19.75,480,201.963139
11.0,475,210.686611
22.0,500,219.922759
26.75,466,227.953917
28.25,491,236.012871
17.5,457,243.830692
13.75,477,252.819357
0.0,501,261.767526
0.0,483,268.491044
27.75,484,275.610009
17.0,475,284.989302
16.25,475,294.291979
15.25,455,303.322374
15.75,454,309.642359
18.75,493,316.489139
27.5,469,325.020329
49.0,483,334.529821
11.75,465,343.873575
18.5,454,350.227976
20.25,487,359.414838
9.5,453,368.391281
59.25,460,377.71732
33.0,458,384.23189
26.75,486,393.696372
35.5,483,403.0679
19.0,471,412.442398
42.0,461,421.885226
68.0,473,430.961713
25.75,495,440.477006
29.5,487,450.152919
35.5,496,459.931225
42.25,481,467.401294
33.25,496,476.90275
10.5,458,483.397157
38.5,498,489.749859
6.5,459,495.359661
12.5,483,501.03556
9.0,457,506.345564
10.0,467,511.839886
44.0,488,517.734646
18.25,482,523.387566
16.75,476,528.955925
10.75,472,534.685634
32.75,489,540.362861
61.25,463,545.977504
35.0,475,551.53613
13.5,464,557.006615
9.5,454,562.473956
48.0,498,568.190092
24.25,486,573.976095
9.25,463,579.464147
19.5,470,585.047209
27.75,468,590.524936
29.0,497,596.323264
23.5,462,601.881698
28.75,495,607.704593
37.0,479,613.430121
18.75,497,619.29055
25.5,485,625.000624
19.5,487,630.73081
8.25,457,636.041239
22.0,460,641.518189
24.25,458,646.877694
29.75,494,652.693647
12.0,453,658.156565
13.5,466,663.866386
10.25,478,669.50027
37.5,487,675.327461
12.5,475,680.97819
32.25,497,686.810355
17.75,465,692.371054
13.0,461,697.738344
30.25,497,703.636848
15.0,481,709.420542
31.75,488,715.079956
19.0,476,720.909559
45.5,460,726.4453
32.5,496,732.307858
21.5,475,738.01409
8.75,472,743.906922
17.75,464,749.409356
52.0,496,755.284693
6.25,466,760.853117
11.0,475,766.439517
25.5,489,772.051527
26.0,487,777.953067
9.25,451,783.441316
16.0,471,788.984113
28.0,494,794.911348
7.0,472,800.489624
31.5,484,806.152384
40.75,474,811.829819
6.5,470,817.501728
18.5,460,823.113107
17.0,481,828.850333
24.75,493,834.864951
21.25,475,840.413814
28.75,497,846.298959
18.5,470,851.728908
28.75,477,857.397607
37.75,497,863.212056
35.75,465,868.836638
48.5,501,874.844714
10.0,481,880.461557
33.25,495,886.491566
10.5,472,892.102526
37.0,462,897.376384
12.75,475,902.972356
18.5,474,908.47834
44.0,466,913.878039
21.75,462,919.22008
27.0,483,925.103428
42.5,491,930.992174
76.75,487,936.850218
15.75,486,942.371792
23.25,494,948.255962
30.25,452,953.774587
4.75,464,959.31357
25.5,483,965.238881
37.75,486,971.076074
18.0,470,976.569469
38.0,501,982.448844
8.25,478,988.093078
32.5,464,993.567836
14.0,476,999.169415
9.25,470,1004.736244
17.5,494,1010.536777
27.25,499,1016.411505
78.5,474,1022.185397
12.0,478,1027.774629
12.25,468,1033.311937
37.0,493,1039.051417
18.0,487,1045.026187
29.25,472,1050.532702
15.25,452,1056.111899
29.0,472,1062.211551
13.0,468,1067.961498
17.25,489,1073.790531
76.5,476,1079.432401
13.25,465,1084.936665
17.75,472,1090.402274
19.25,490,1096.447205
33.75,483,1102.094719
28.75,468,1107.469523
38.25,483,1113.11621
17.0,454,1118.357582
12.75,468,1123.95889
16.0,482,1129.626139
19.0,455,1134.862833
38.0,489,1140.69121
7.0,457,1145.93602
44.25,501,1151.8178
20.0,486,1157.629075
38.5,499,1163.379646
37.75,498,1169.171705
8.75,456,1174.718987
20.75,475,1180.495416
7.75,454,1185.885589
28.5,467,1191.450334
46.5,499,1197.188227
20.0,472,1202.702788
34.0,483,1208.521976
22.5,470,1214.059151
22.0,475,1219.685607
28.5,483,1225.352461
28.75,474,1230.963531
18.25,461,1236.441827
11.0,453,1241.845183
