#{"t_start": 1541275480.159259, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.260339
0.0,1501,65.349853
0.0,1501,97.501971
0.0,1501,129.866817
0.0,1501,161.95036
0.0,1501,194.93661
0.0,1501,227.154077
16.0,1501,259.657379
28.75,1501,293.25596
26.0,1501,326.738162
31.0,1501,359.96701
29.0,1501,393.012518
28.0,1501,426.151177
34.0,1501,459.598077
31.75,1501,492.762217
23.75,1501,525.915948
29.25,1501,559.179455
30.25,1501,592.381666
37.25,1501,625.601552
34.75,1501,658.831687
35.0,1501,692.009922
33.5,1501,725.22883
39.0,1501,758.429828
36.75,1501,791.61801
32.5,1501,824.478213
39.5,1501,857.768456
29.5,1501,891.134502
31.0,1501,924.251749
31.25,1501,957.449978
36.5,1501,990.559315
31.25,1501,1023.711489
38.75,1501,1056.763613
31.5,1501,1089.788992
35.5,1501,1122.926461
36.75,1501,1156.063661
35.25,1501,1189.181263
34.5,1501,1222.318964
32.75,1501,1255.455785
33.25,1501,1288.579266
35.0,1501,1321.696523
35.5,1501,1354.820769
33.25,1501,1388.011857
34.25,1501,1421.144167
32.5,1501,1454.274693
39.75,1501,1487.398215
33.75,1501,1520.526845
34.0,1501,1553.606745
37.75,1501,1586.746426
36.75,1501,1619.930592
30.5,1501,1653.077886
33.25,1501,1686.199781
34.75,1501,1719.311528
36.5,1501,1752.775553
38.0,1501,1785.880727
40.0,1501,1819.057422
41.0,1501,1852.399969
35.5,1501,1885.540686
32.5,1501,1918.732295
45.0,1501,1951.976
36.0,1501,1985.36233
43.5,1501,2018.659494
40.75,1501,2051.817666
41.0,1501,2085.046195
43.25,1501,2118.289621
43.25,1501,2151.517295
47.5,1501,2184.804963
47.0,1501,2218.055357
44.0,1501,2251.363914
38.0,1501,2284.57781
37.0,1501,2317.821213
35.5,1501,2351.178055
42.75,1501,2384.462714
42.0,1501,2417.691277
50.0,1501,2450.956591
50.5,1501,2484.413966
43.75,1501,2517.792741
40.5,1501,2551.123463
50.75,1501,2584.530527
44.75,1501,2617.741163
47.0,1501,2651.022338
41.0,1501,2684.255782
43.75,1501,2717.527231
46.25,1501,2750.898747
53.75,1501,2784.021043
48.75,1501,2817.083592
8.0,1501,2849.703803
38.25,1501,2882.726074
43.25,1501,2915.834011
47.75,1501,2949.128046
53.5,1501,2982.505448
49.25,1501,3015.949892
42.5,1501,3049.08789
36.75,1501,3082.118561
33.25,1501,3115.27597
43.75,1501,3148.318259
45.25,1501,3181.574649
41.0,1501,3214.776111
48.0,1501,3247.975139
36.0,1501,3280.975443
36.25,1501,3313.870531
43.75,1501,3347.205154
46.25,1501,3380.474567
37.75,1501,3413.379867
47.75,1501,3446.37414
36.0,1501,3479.353275
35.0,1501,3512.497669
43.0,1501,3545.668103
35.0,1501,3578.834773
38.75,1501,3611.931171
43.0,1501,3645.159802
44.5,1501,3678.532055
36.25,1501,3711.632282
41.75,1501,3744.967596
46.25,1501,3778.24397
42.75,1501,3811.611485
44.25,1501,3844.971594
44.75,1501,3878.186365
43.5,1501,3911.368258
47.75,1501,3944.589268
37.25,1501,3977.710749
37.75,1501,4011.094847
35.0,1501,4044.510838
42.0,1501,4077.739504
40.5,1501,4110.723469
43.25,1501,4143.810409
40.5,1501,4176.910788
41.5,1501,4209.927091
43.5,1501,4243.122139
49.5,1501,4276.474139
44.5,1501,4309.842553
44.25,1501,4343.173389
43.25,1501,4376.527159
45.25,1501,4409.804557
49.5,1501,4443.017493
42.5,1501,4476.262656
44.75,1501,4509.343079
40.75,1501,4542.46567
38.5,1501,4575.667777
48.0,1501,4608.88069
47.5,1501,4642.071974
47.0,1501,4675.333468
36.5,1501,4708.251905
44.25,1501,4741.326854
41.5,1501,4774.506364
39.5,1501,4808.052405
41.25,1501,4841.407403
44.75,1501,4874.7099
49.25,1501,4908.189471
40.75,1501,4941.654049
47.25,1501,4975.005084
50.0,1501,5008.324282
41.75,1501,5041.520635
41.5,1501,5074.807733
42.0,1501,5107.960336
44.75,1501,5141.330109
46.25,1501,5174.66409
38.75,1501,5207.97187
44.0,1501,5241.153543
41.25,1501,5274.311705
50.5,1501,5307.518183
48.75,1501,5340.933588
43.25,1501,5374.141878
42.5,1501,5407.333607
42.5,1501,5440.482863
43.5,1501,5473.781824
46.0,1501,5507.026491
41.0,1501,5540.147758
46.25,1501,5573.345764
46.5,1501,5606.702843
51.5,1501,5640.145563
43.75,1501,5673.359924
54.25,1501,5706.865319
49.5,1501,5740.097907
48.0,1501,5773.341379
46.75,1501,5806.828161
42.0,1501,5839.895676
45.25,1501,5873.321936
49.75,1501,5906.783406
45.0,1501,5940.468221
43.5,1501,5973.927526
52.5,1501,6007.495876
49.0,1501,6040.935743
50.25,1501,6074.31653
50.0,1501,6107.827358
55.75,1501,6141.250713
51.0,1501,6174.852591
49.75,1501,6208.279925
50.75,1501,6241.940629
43.75,1501,6275.480075
51.0,1501,6309.114368
51.0,1501,6342.907085
49.5,1501,6376.684765
47.25,1501,6410.296002
51.5,1501,6443.648333
45.5,1501,6476.959855
49.75,1501,6510.441775
48.75,1501,6544.021775
49.75,1501,6577.60079
47.5,1501,6611.284074
47.75,1501,6644.900325
37.5,1501,6678.388669
47.25,1501,6711.931109
38.0,1501,6745.417599
57.5,1501,6778.964185
49.5,1501,6812.529524
45.5,1501,6845.902657
44.0,1501,6879.225287
42.75,1501,6912.511845
49.0,1501,6946.055233
45.75,1501,6979.42715
46.5,1501,7012.941295
51.5,1501,7046.4727
47.75,1501,7079.844065
49.0,1501,7113.408233
55.75,1501,7147.022288
49.75,1501,7180.629575
45.5,1501,7214.21325
51.0,1501,7247.658789
46.75,1501,7281.286598
48.0,1501,7314.798011
59.5,1501,7348.315918
49.75,1501,7381.713488
45.25,1501,7415.368989
50.75,1501,7449.071781
44.25,1501,7482.673601
48.5,1501,7516.508298
40.25,1501,7550.0048
50.75,1501,7583.582026
55.5,1501,7617.079475
44.75,1501,7650.640375
48.75,1501,7684.174447
47.25,1501,7718.652215
48.0,1501,7752.558352
47.25,1501,7787.19363
46.25,1501,7822.041746
55.5,1501,7856.645438
46.5,1501,7891.362333
42.25,1501,7926.096534
54.25,1501,7960.593639
53.5,1501,7995.185673
42.75,1501,8030.012177
47.75,1501,8064.717693
52.75,1501,8098.529365
43.25,1501,8132.185528
48.0,1501,8165.906379
45.0,1501,8199.686457
45.75,1501,8233.451729
51.25,1501,8267.024261
49.25,1501,8300.467869
45.0,1501,8334.179327
49.25,1501,8367.974957
48.25,1501,8401.736013
47.25,1501,8435.461981
60.5,1501,8469.529817
46.5,1501,8503.395529
36.0,1501,8538.339787
45.75,1501,8573.774151
56.75,1501,8609.173373
41.25,1501,8644.503566
51.25,1501,8679.75801
52.0,1501,8714.857838
52.5,1501,8749.974921
43.5,1501,8785.133729
48.25,1501,8820.197396
43.25,1501,8855.203399
40.25,1501,8890.24477
39.5,1501,8925.246678
47.75,1501,8960.201208
