#{"t_start": 1541275480.1399393, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.279972
0.0,1501,65.368888
0.0,1501,97.521273
0.0,1501,129.885939
0.0,1501,161.969364
1.0,1501,194.956261
0.0,1501,227.172928
7.25,1501,259.67716
22.75,1501,293.275435
26.25,1501,326.757493
27.5,1501,359.986439
37.5,1501,393.023189
27.75,1501,426.170556
15.75,1501,459.625715
19.25,1501,492.781724
38.0,1501,525.94247
33.0,1501,559.198765
37.75,1501,592.400868
29.0,1501,625.621072
30.5,1501,658.851023
32.0,1501,692.029089
36.0,1501,725.248119
33.5,1501,758.448978
36.5,1501,791.637522
35.5,1501,824.497665
32.5,1501,857.787894
35.25,1501,891.153803
35.75,1501,924.271244
38.0,1501,957.469263
35.25,1501,990.578597
35.75,1501,1023.730709
37.0,1501,1056.782744
32.5,1501,1089.808425
39.75,1501,1122.945636
38.5,1501,1156.082999
43.0,1501,1189.200487
38.0,1501,1222.338232
39.25,1501,1255.475058
38.5,1501,1288.598388
31.5,1501,1321.715733
37.5,1501,1354.839963
35.0,1501,1388.031075
46.0,1501,1421.163589
31.5,1501,1454.29399
35.5,1501,1487.417494
36.75,1501,1520.54604
39.0,1501,1553.626
42.25,1501,1586.765883
39.25,1501,1619.949812
33.75,1501,1653.097158
40.25,1501,1686.219172
35.25,1501,1719.330796
36.0,1501,1752.794739
39.25,1501,1785.899924
42.5,1501,1819.076742
36.5,1501,1852.427444
36.5,1501,1885.559875
39.5,1501,1918.751533
37.25,1501,1951.995401
30.5,1501,1985.381774
41.0,1501,2018.678727
44.75,1501,2051.845559
38.5,1501,2085.057256
37.5,1501,2118.308836
39.25,1501,2151.536663
39.75,1501,2184.824111
44.25,1501,2218.074566
39.0,1501,2251.383133
46.25,1501,2284.597076
44.75,1501,2317.840423
42.5,1501,2351.197217
42.25,1501,2384.482016
41.75,1501,2417.710665
42.0,1501,2450.975838
49.5,1501,2484.433192
38.25,1501,2517.812034
43.75,1501,2551.142737
44.75,1501,2584.549846
50.75,1501,2617.760305
49.75,1501,2651.041726
44.75,1501,2684.274879
52.5,1501,2717.546475
50.0,1501,2750.91791
49.0,1501,2784.031785
47.25,1501,2817.102794
30.75,1501,2849.723194
60.5,1501,2882.745439
45.0,1501,2915.853247
43.75,1501,2949.147039
44.25,1501,2982.524957
54.75,1501,3015.969026
47.25,1501,3049.107063
37.75,1501,3082.137794
43.5,1501,3115.303575
44.25,1501,3148.337643
48.0,1501,3181.593931
44.0,1501,3214.795292
44.25,1501,3247.994543
36.5,1501,3280.994861
34.0,1501,3313.88989
38.75,1501,3347.224381
42.5,1501,3380.49385
41.75,1501,3413.399132
39.5,1501,3446.393377
44.5,1501,3479.372655
32.25,1501,3512.516964
50.0,1501,3545.687241
36.75,1501,3578.845619
37.75,1501,3611.950439
37.25,1501,3645.179098
40.25,1501,3678.551258
43.5,1501,3711.65158
42.0,1501,3744.994959
47.5,1501,3778.263228
40.25,1501,3811.630778
39.5,1501,3844.990995
41.0,1501,3878.205788
35.25,1501,3911.387556
43.75,1501,3944.60848
45.25,1501,3977.729861
39.75,1501,4011.114146
44.25,1501,4044.530084
39.25,1501,4077.758918
36.5,1501,4110.742659
48.75,1501,4143.829654
41.5,1501,4176.930311
44.5,1501,4209.946297
38.5,1501,4243.141327
45.0,1501,4276.493412
41.5,1501,4309.861663
42.25,1501,4343.192665
42.75,1501,4376.546474
47.5,1501,4409.823887
48.5,1501,4443.036904
38.0,1501,4476.281882
41.75,1501,4509.36242
38.0,1501,4542.484861
47.5,1501,4575.686909
45.5,1501,4608.899946
41.75,1501,4642.09146
45.0,1501,4675.352663
38.5,1501,4708.271188
51.0,1501,4741.346117
40.0,1501,4774.5258
40.5,1501,4808.071697
38.0,1501,4841.42661
48.25,1501,4874.729191
39.5,1501,4908.208704
44.75,1501,4941.673115
43.5,1501,4975.024383
39.5,1501,5008.343697
53.25,1501,5041.539723
48.0,1501,5074.827043
41.75,1501,5107.979534
44.0,1501,5141.349429
40.5,1501,5174.683288
41.0,1501,5207.991135
49.75,1501,5241.172794
36.25,1501,5274.330902
45.0,1501,5307.537674
48.75,1501,5340.952893
46.5,1501,5374.161061
42.5,1501,5407.352829
44.5,1501,5440.502115
45.25,1501,5473.801245
43.75,1501,5507.045558
52.25,1501,5540.166949
47.75,1501,5573.365083
42.5,1501,5606.721982
46.25,1501,5640.1649
40.0,1501,5673.379263
48.0,1501,5706.884585
44.25,1501,5740.117139
43.75,1501,5773.360571
43.75,1501,5806.855732
44.75,1501,5839.914882
51.75,1501,5873.341214
42.0,1501,5906.803079
49.25,1501,5940.487593
42.75,1501,5973.946824
51.0,1501,6007.515031
54.25,1501,6040.955132
48.75,1501,6074.335825
54.25,1501,6107.846586
52.5,1501,6141.261544
45.75,1501,6174.872127
47.25,1501,6208.299226
49.0,1501,6241.959919
49.25,1501,6275.499408
53.5,1501,6309.133457
37.75,1501,6342.926399
51.5,1501,6376.70407
50.5,1501,6410.31505
44.75,1501,6443.667661
40.25,1501,6476.979009
50.75,1501,6510.460927
50.0,1501,6544.040931
42.5,1501,6577.620009
53.75,1501,6611.303275
48.25,1501,6644.919743
33.0,1501,6678.408053
44.75,1501,6711.950601
45.0,1501,6745.436893
46.0,1501,6778.983652
49.25,1501,6812.548791
50.5,1501,6845.921932
47.5,1501,6879.244461
52.5,1501,6912.531162
47.0,1501,6946.074787
43.0,1501,6979.446461
43.75,1501,7012.960524
56.5,1501,7046.491806
41.75,1501,7079.863299
48.75,1501,7113.427661
46.5,1501,7147.04164
43.75,1501,7180.648813
51.75,1501,7214.224188
48.0,1501,7247.678053
51.0,1501,7281.305777
51.5,1501,7314.817174
54.75,1501,7348.335164
46.25,1501,7381.732731
43.25,1501,7415.388147
47.5,1501,7449.09098
44.75,1501,7482.692739
44.75,1501,7516.527775
40.75,1501,7550.023801
54.75,1501,7583.601424
47.25,1501,7617.106794
48.25,1501,7650.659597
55.5,1501,7684.193725
46.5,1501,7718.671527
46.25,1501,7752.566267
49.5,1501,7787.212708
45.25,1501,7822.06128
51.75,1501,7856.664918
46.5,1501,7891.381404
43.5,1501,7926.115786
47.25,1501,7960.613337
52.25,1501,7995.204918
38.0,1501,8030.031528
45.75,1501,8064.73706
49.75,1501,8098.548665
47.25,1501,8132.204597
53.0,1501,8165.925634
47.5,1501,8199.705756
45.75,1501,8233.47091
44.0,1501,8267.043277
42.0,1501,8300.487292
51.25,1501,8334.198774
52.0,1501,8367.994168
45.75,1501,8401.755233
47.5,1501,8435.481039
43.75,1501,8469.548998
39.25,1501,8503.414709
37.5,1501,8538.359211
56.5,1501,8573.801673
49.25,1501,8609.192678
44.0,1501,8644.531209
46.5,1501,8679.777395
49.0,1501,8714.876873
46.5,1501,8749.994178
45.0,1501,8785.152918
44.25,1501,8820.216487
47.0,1501,8855.222451
48.5,1501,8890.263791
42.75,1501,8925.265786
45.0,1501,8960.2205
43.5,1501,8995.594862
