#{"t_start": 1541275480.183334, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.244535
0.0,1501,65.333931
0.0,1501,97.485951
4.0,1501,129.850813
0.0,1501,161.934551
0.0,1501,194.922395
0.0,1501,227.137708
18.0,1501,259.640619
33.0,1501,293.24006
31.75,1501,326.720782
21.25,1501,359.951739
29.0,1501,392.982303
32.25,1501,426.135632
30.5,1501,459.582582
41.75,1501,492.747186
31.0,1501,525.894584
30.25,1501,559.163868
26.25,1501,592.365577
42.25,1501,625.585948
24.5,1501,658.816108
34.5,1501,691.99438
31.75,1501,725.213518
38.0,1501,758.414071
30.25,1501,791.606258
40.25,1501,824.462598
34.25,1501,857.753196
37.0,1501,891.119178
31.25,1501,924.238518
37.5,1501,957.434612
39.25,1501,990.543878
40.75,1501,1023.69608
34.25,1501,1056.747982
38.25,1501,1089.773656
41.75,1501,1122.902575
37.5,1501,1156.048334
35.25,1501,1189.165767
32.75,1501,1222.303419
34.25,1501,1255.438108
31.5,1501,1288.563531
31.5,1501,1321.680984
36.75,1501,1354.805192
40.5,1501,1387.996413
38.0,1501,1421.128955
41.75,1501,1454.2594
36.75,1501,1487.382697
37.75,1501,1520.51138
36.5,1501,1553.591337
39.25,1501,1586.730919
35.75,1501,1619.914856
40.0,1501,1653.062492
33.25,1501,1686.17668
38.25,1501,1719.295917
35.5,1501,1752.759832
39.25,1501,1785.86521
37.5,1501,1819.042261
39.75,1501,1852.384167
43.0,1501,1885.524991
38.25,1501,1918.716896
41.25,1501,1951.960549
36.25,1501,1985.346782
39.75,1501,2018.644
37.5,1501,2051.802361
39.5,1501,2085.022636
45.75,1501,2118.274323
46.0,1501,2151.50179
47.0,1501,2184.789818
36.75,1501,2218.039852
38.5,1501,2251.348423
36.75,1501,2284.562177
43.0,1501,2317.805883
37.25,1501,2351.163134
42.75,1501,2384.447477
37.75,1501,2417.676007
43.25,1501,2450.940798
52.0,1501,2484.396667
49.0,1501,2517.768882
48.25,1501,2551.107966
51.75,1501,2584.514821
44.75,1501,2617.725457
48.75,1501,2651.007079
39.5,1501,2684.237968
51.25,1501,2717.511722
48.0,1501,2750.883372
40.5,1501,2783.997082
45.75,1501,2817.068103
31.5,1501,2849.688175
47.75,1501,2882.710909
45.25,1501,2915.818379
41.25,1501,2949.11227
47.5,1501,2982.490106
46.25,1501,3015.934242
41.5,1501,3049.07228
38.5,1501,3082.102914
41.0,1501,3115.260501
46.5,1501,3148.302816
46.25,1501,3181.559088
45.5,1501,3214.760558
38.5,1501,3247.961322
41.25,1501,3280.959926
35.25,1501,3313.855141
45.0,1501,3347.189577
40.0,1501,3380.457016
44.5,1501,3413.364535
39.25,1501,3446.358351
41.75,1501,3479.337472
44.5,1501,3512.482204
47.0,1501,3545.650776
44.75,1501,3578.810503
48.0,1501,3611.915581
44.75,1501,3645.144274
43.25,1501,3678.516492
46.25,1501,3711.616943
40.25,1501,3744.951681
39.75,1501,3778.228485
49.25,1501,3811.596133
42.75,1501,3844.956364
39.75,1501,3878.174792
40.75,1501,3911.351884
42.75,1501,3944.574548
33.5,1501,3977.694999
45.25,1501,4011.079453
43.25,1501,4044.495607
41.0,1501,4077.72415
41.25,1501,4110.708172
48.5,1501,4143.798607
36.5,1501,4176.898556
38.5,1501,4209.911345
42.75,1501,4243.106491
44.0,1501,4276.46284
45.0,1501,4309.826418
39.75,1501,4343.157797
40.25,1501,4376.51179
49.25,1501,4409.789296
44.25,1501,4443.001989
41.0,1501,4476.238721
43.25,1501,4509.327802
34.5,1501,4542.450173
48.5,1501,4575.652254
39.0,1501,4608.864945
48.75,1501,4642.056722
48.0,1501,4675.31782
41.0,1501,4708.236122
35.75,1501,4741.311157
43.25,1501,4774.491405
45.0,1501,4808.036663
44.0,1501,4841.391243
44.5,1501,4874.694202
49.75,1501,4908.174099
43.0,1501,4941.638669
45.25,1501,4974.995751
48.5,1501,5008.308784
41.0,1501,5041.505234
47.25,1501,5074.792205
42.25,1501,5107.944803
43.75,1501,5141.314537
47.5,1501,5174.646296
46.75,1501,5207.956552
43.25,1501,5241.138121
35.5,1501,5274.296138
47.0,1501,5307.502682
43.0,1501,5340.91778
44.5,1501,5374.126569
37.75,1501,5407.317833
39.75,1501,5440.467055
46.5,1501,5473.766326
43.0,1501,5507.01101
36.5,1501,5540.132291
48.75,1501,5573.330297
47.75,1501,5606.689256
47.0,1501,5640.13029
43.0,1501,5673.344527
50.25,1501,5706.849601
47.25,1501,5740.082043
48.0,1501,5773.325907
49.75,1501,5806.812555
42.25,1501,5839.877966
51.25,1501,5873.307195
47.5,1501,5906.76777
54.75,1501,5940.452532
42.75,1501,5973.912315
46.75,1501,6007.480123
45.5,1501,6040.921781
51.5,1501,6074.301297
48.75,1501,6107.812019
51.5,1501,6141.227057
44.5,1501,6174.837183
44.75,1501,6208.264309
47.0,1501,6241.925121
46.75,1501,6275.464822
43.75,1501,6309.099024
48.0,1501,6342.894565
49.0,1501,6376.669347
50.25,1501,6410.280138
56.5,1501,6443.632947
46.75,1501,6476.944284
43.75,1501,6510.426135
49.5,1501,6544.006455
44.75,1501,6577.585588
50.0,1501,6611.267018
39.0,1501,6644.884528
45.25,1501,6678.372938
42.75,1501,6711.914726
51.5,1501,6745.402412
47.5,1501,6778.948899
50.5,1501,6812.514255
43.25,1501,6845.88725
42.0,1501,6879.209251
45.25,1501,6912.496336
40.25,1501,6946.039524
40.25,1501,6979.412012
48.5,1501,7012.926796
45.5,1501,7046.457139
49.25,1501,7079.828282
50.0,1501,7113.392808
53.25,1501,7147.006538
48.75,1501,7180.614199
46.75,1501,7214.18928
48.25,1501,7247.641528
49.25,1501,7281.271129
41.5,1501,7314.780494
46.5,1501,7348.300641
55.75,1501,7381.698591
49.75,1501,7415.353595
46.5,1501,7449.056693
44.25,1501,7482.657952
47.75,1501,7516.489641
49.5,1501,7549.988902
50.5,1501,7583.566539
48.0,1501,7617.059795
46.0,1501,7650.626392
47.25,1501,7684.159314
52.0,1501,7718.636912
46.5,1501,7752.531213
51.0,1501,7787.178028
42.0,1501,7822.026185
49.75,1501,7856.63033
50.5,1501,7891.350908
50.25,1501,7926.077033
47.75,1501,7960.57839
48.5,1501,7995.170644
35.25,1501,8029.997204
50.0,1501,8064.702374
50.25,1501,8098.509963
38.0,1501,8132.169846
48.25,1501,8165.891048
44.75,1501,8199.667128
8.0,1501,8233.436158
46.5,1501,8266.994674
40.0,1501,8300.45239
48.25,1501,8334.163871
50.25,1501,8367.955401
44.5,1501,8401.720763
50.5,1501,8435.44223
41.75,1501,8469.514429
51.25,1501,8503.375695
45.5,1501,8538.324308
49.75,1501,8573.759961
57.0,1501,8609.157862
40.5,1501,8644.488084
45.0,1501,8679.742488
42.25,1501,8714.842109
47.0,1501,8749.959493
54.25,1501,8785.114398
43.75,1501,8820.182684
43.5,1501,8855.187495
43.5,1501,8890.229077
37.5,1501,8925.232678
55.0,1501,8960.181547
50.5,1501,8995.560175
