#{"t_start": 1541275480.1613388, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.25855
0.0,1501,65.347604
0.0,1501,97.499885
0.0,1501,129.864738
0.0,1501,161.948219
0.0,1501,194.935156
0.0,1501,227.152197
19.0,1501,259.655759
21.75,1501,293.25405
29.0,1501,326.736237
27.5,1501,359.965009
29.5,1501,393.002004
37.0,1501,426.149214
31.0,1501,459.595997
38.0,1501,492.760323
27.75,1501,525.913747
31.0,1501,559.17754
36.0,1501,592.379627
38.25,1501,625.607843
30.0,1501,658.829732
36.75,1501,692.007716
36.0,1501,725.22678
32.75,1501,758.427634
33.75,1501,791.616117
32.5,1501,824.476152
34.0,1501,857.766598
35.0,1501,891.13237
32.5,1501,924.249853
40.0,1501,957.447996
41.0,1501,990.557294
35.25,1501,1023.709406
41.25,1501,1056.761597
36.0,1501,1089.787056
37.5,1501,1122.924361
43.5,1501,1156.061809
40.25,1501,1189.179185
39.25,1501,1222.316977
44.0,1501,1255.45381
36.5,1501,1288.577101
32.75,1501,1321.69448
32.5,1501,1354.818666
32.0,1501,1388.009717
35.25,1501,1421.14219
36.75,1501,1454.272685
34.0,1501,1487.396161
33.5,1501,1520.524786
37.25,1501,1553.604725
34.25,1501,1586.744425
37.0,1501,1619.928502
39.75,1501,1653.075842
31.0,1501,1686.197759
42.5,1501,1719.309542
36.75,1501,1752.773463
40.25,1501,1785.87862
39.25,1501,1819.055384
37.0,1501,1852.397957
34.0,1501,1885.538562
34.5,1501,1918.730243
42.0,1501,1951.974216
38.75,1501,1985.360282
43.25,1501,2018.657399
37.25,1501,2051.815788
39.25,1501,2085.035895
47.75,1501,2118.287541
43.25,1501,2151.515297
42.75,1501,2184.802815
35.25,1501,2218.053395
36.0,1501,2251.361834
41.5,1501,2284.57583
43.5,1501,2317.819138
39.0,1501,2351.175942
41.5,1501,2384.460672
46.75,1501,2417.689216
43.5,1501,2450.962723
45.5,1501,2484.411941
46.75,1501,2517.790903
43.25,1501,2551.121411
47.25,1501,2584.528348
40.0,1501,2617.739083
41.5,1501,2651.02041
39.5,1501,2684.253627
46.5,1501,2717.525084
53.25,1501,2750.896666
46.0,1501,2784.010535
42.5,1501,2817.081595
23.75,1501,2849.701916
44.0,1501,2882.724125
49.5,1501,2915.831965
51.25,1501,2949.12591
44.0,1501,2982.503557
47.25,1501,3015.947696
45.5,1501,3049.085777
43.25,1501,3082.116492
47.0,1501,3115.274049
39.5,1501,3148.316178
42.5,1501,3181.572832
41.25,1501,3214.773954
46.5,1501,3247.973166
42.0,1501,3280.980353
33.5,1501,3313.868623
42.0,1501,3347.202987
45.25,1501,3380.472606
42.25,1501,3413.377893
36.75,1501,3446.372099
39.0,1501,3479.351295
42.0,1501,3512.495786
45.75,1501,3545.665994
48.25,1501,3578.824411
47.25,1501,3611.929184
42.75,1501,3645.157811
44.25,1501,3678.529988
51.5,1501,3711.630292
31.25,1501,3744.965437
44.0,1501,3778.241884
40.5,1501,3811.609426
44.0,1501,3844.969526
37.5,1501,3878.184463
40.75,1501,3911.366289
41.0,1501,3944.587088
36.5,1501,3977.708671
43.5,1501,4011.092767
42.5,1501,4044.508775
44.5,1501,4077.737567
42.75,1501,4110.721402
40.25,1501,4143.808367
37.75,1501,4176.908911
35.75,1501,4209.925026
42.0,1501,4243.120012
42.75,1501,4276.472322
45.25,1501,4309.840384
42.5,1501,4343.171402
39.5,1501,4376.525376
43.5,1501,4409.802477
48.5,1501,4443.015437
40.0,1501,4476.268776
39.75,1501,4509.341187
44.75,1501,4542.463539
46.5,1501,4575.665593
44.75,1501,4608.87864
52.25,1501,4642.070013
46.0,1501,4675.331521
34.5,1501,4708.249916
40.75,1501,4741.324973
43.0,1501,4774.504281
44.25,1501,4808.050451
45.75,1501,4841.40527
39.0,1501,4874.708
46.0,1501,4908.18746
42.25,1501,4941.651987
42.5,1501,4975.002984
42.0,1501,5008.322304
48.25,1501,5041.518453
46.75,1501,5074.805743
44.0,1501,5107.958407
48.25,1501,5141.327841
41.5,1501,5174.662164
48.5,1501,5207.969893
45.0,1501,5241.151594
48.25,1501,5274.309652
45.25,1501,5307.516216
46.0,1501,5340.939862
49.5,1501,5374.139773
46.0,1501,5407.331553
45.75,1501,5440.480871
46.0,1501,5473.779841
45.0,1501,5507.02445
48.5,1501,5540.145739
42.25,1501,5573.343924
44.0,1501,5606.700714
56.75,1501,5640.143519
46.25,1501,5673.357861
46.5,1501,5706.863364
48.25,1501,5740.095889
46.75,1501,5773.339278
46.0,1501,5806.82603
39.25,1501,5839.893728
52.5,1501,5873.319931
42.0,1501,5906.78168
51.5,1501,5940.466275
40.0,1501,5973.925479
52.0,1501,6007.493782
44.25,1501,6040.933682
48.75,1501,6074.314519
48.75,1501,6107.825253
44.75,1501,6141.240419
49.5,1501,6174.850754
44.0,1501,6208.278078
46.25,1501,6241.938639
57.0,1501,6275.477996
47.25,1501,6309.11225
50.25,1501,6342.90504
49.25,1501,6376.682693
44.0,1501,6410.294001
49.75,1501,6443.64637
47.5,1501,6476.957716
51.75,1501,6510.439781
46.25,1501,6544.019727
46.75,1501,6577.598695
46.25,1501,6611.282012
41.75,1501,6644.898324
48.0,1501,6678.386767
51.5,1501,6711.929265
53.25,1501,6745.415564
48.75,1501,6778.962245
47.25,1501,6812.527503
53.0,1501,6845.900719
46.5,1501,6879.223184
48.0,1501,6912.50994
48.25,1501,6946.053388
47.25,1501,6979.425169
50.25,1501,7012.939294
50.25,1501,7046.470633
43.25,1501,7079.841922
42.5,1501,7113.406262
52.5,1501,7147.020184
53.75,1501,7180.627405
51.75,1501,7214.202636
43.25,1501,7247.656803
46.0,1501,7281.284527
50.5,1501,7314.79607
49.0,1501,7348.313867
43.25,1501,7381.711396
60.5,1501,7415.367526
49.25,1501,7449.069678
45.75,1501,7482.671413
44.25,1501,7516.506459
42.25,1501,7550.002721
47.75,1501,7583.580229
49.5,1501,7617.077401
51.5,1501,7650.638314
49.75,1501,7684.172452
49.75,1501,7718.65025
51.0,1501,7752.544975
49.0,1501,7787.191287
39.5,1501,7822.039837
46.25,1501,7856.64362
47.75,1501,7891.360232
47.25,1501,7926.094564
50.75,1501,7960.591766
55.0,1501,7995.186878
47.0,1501,8030.010166
49.5,1501,8064.715662
49.25,1501,8098.52733
45.5,1501,8132.183364
44.0,1501,8165.904254
45.25,1501,8199.684566
45.5,1501,8233.449657
53.5,1501,8267.018088
39.25,1501,8300.465982
46.75,1501,8334.177307
45.25,1501,8367.972923
53.25,1501,8401.73394
38.75,1501,8435.459709
49.0,1501,8469.527719
45.0,1501,8503.393292
47.25,1501,8538.337762
48.5,1501,8573.772135
45.0,1501,8609.171349
47.5,1501,8644.501562
48.5,1501,8679.756002
48.75,1501,8714.855671
51.25,1501,8749.972998
51.0,1501,8785.131798
49.5,1501,8820.195265
46.25,1501,8855.201297
49.0,1501,8890.24269
47.25,1501,8925.244685
41.25,1501,8960.19923
44.5,1501,8995.573629
