#{"t_start": 1541275480.1146545, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.304943
0.0,1501,65.39409
0.0,1501,97.546412
0.0,1501,129.911325
0.0,1501,161.994677
0.0,1501,194.981508
0.0,1501,227.198738
14.0,1501,259.702393
25.0,1501,293.300791
12.5,1501,326.782703
33.0,1501,360.011742
30.75,1501,393.048542
26.0,1501,426.195759
21.5,1501,459.642756
23.25,1501,492.80669
33.5,1501,525.968577
38.0,1501,559.224071
30.0,1501,592.426229
35.25,1501,625.646144
30.0,1501,658.876314
32.25,1501,692.054302
33.25,1501,725.273414
34.75,1501,758.474254
33.5,1501,791.662717
35.5,1501,824.52274
35.75,1501,857.813179
36.5,1501,891.179106
31.25,1501,924.296527
31.25,1501,957.494718
37.5,1501,990.603878
36.0,1501,1023.756016
41.0,1501,1056.808215
42.75,1501,1089.83371
39.5,1501,1122.97098
38.25,1501,1156.108397
35.75,1501,1189.22574
39.0,1501,1222.36351
36.75,1501,1255.500379
34.75,1501,1288.623694
29.75,1501,1321.741116
36.75,1501,1354.865263
38.5,1501,1388.056378
34.5,1501,1421.188673
30.75,1501,1454.3193
32.25,1501,1487.442975
35.0,1501,1520.571352
37.25,1501,1553.651415
40.0,1501,1586.790998
34.0,1501,1619.975076
34.75,1501,1653.122427
31.75,1501,1686.244458
40.25,1501,1719.356057
32.25,1501,1752.820103
37.25,1501,1785.925197
36.75,1501,1819.101918
39.25,1501,1852.444565
35.75,1501,1885.585157
41.0,1501,1918.776879
39.25,1501,1952.020815
43.25,1501,1985.406916
37.5,1501,2018.704051
46.75,1501,2051.862298
47.25,1501,2085.082513
41.5,1501,2118.334115
35.75,1501,2151.561971
45.0,1501,2184.849396
38.25,1501,2218.099817
46.5,1501,2251.408412
40.0,1501,2284.622423
49.0,1501,2317.865825
36.75,1501,2351.222521
42.25,1501,2384.507229
39.75,1501,2417.73595
49.5,1501,2451.001072
51.25,1501,2484.458619
46.25,1501,2517.837327
44.5,1501,2551.168067
43.0,1501,2584.575016
48.75,1501,2617.785628
43.0,1501,2651.067015
44.75,1501,2684.300246
42.75,1501,2717.571793
43.75,1501,2750.943219
53.75,1501,2784.065478
57.0,1501,2817.128112
24.25,1501,2849.748469
46.5,1501,2882.770811
44.5,1501,2915.878535
48.5,1501,2949.172498
50.5,1501,2982.550099
49.5,1501,3015.994312
36.0,1501,3049.132402
37.75,1501,3082.1631
49.25,1501,3115.320554
44.75,1501,3148.362912
50.25,1501,3181.619273
48.75,1501,3214.82059
48.5,1501,3248.019748
38.0,1501,3281.019993
36.0,1501,3313.915189
41.5,1501,3347.249854
38.25,1501,3380.519282
43.75,1501,3413.424619
38.25,1501,3446.418667
30.0,1501,3479.397944
40.0,1501,3512.542181
43.25,1501,3545.712785
36.75,1501,3578.870918
39.75,1501,3611.975728
39.5,1501,3645.204512
37.25,1501,3678.576536
47.5,1501,3711.676859
38.5,1501,3745.020116
46.75,1501,3778.288523
50.25,1501,3811.656129
41.25,1501,3845.016282
39.75,1501,3878.231104
44.5,1501,3911.412887
42.5,1501,3944.633748
41.5,1501,3977.755163
39.5,1501,4011.139428
42.5,1501,4044.555396
43.25,1501,4077.784104
37.75,1501,4110.768133
42.75,1501,4143.854931
37.5,1501,4176.955338
39.25,1501,4209.97161
42.5,1501,4243.166663
46.25,1501,4276.518837
38.0,1501,4309.886952
36.5,1501,4343.217949
48.5,1501,4376.571765
44.25,1501,4409.849066
48.75,1501,4443.062067
47.25,1501,4476.307331
49.75,1501,4509.387775
38.5,1501,4542.510133
37.0,1501,4575.712278
45.0,1501,4608.925213
47.0,1501,4642.116576
54.5,1501,4675.378058
41.25,1501,4708.296528
43.25,1501,4741.371538
41.75,1501,4774.550981
47.5,1501,4808.096989
43.25,1501,4841.451945
41.75,1501,4874.754681
42.0,1501,4908.233851
40.5,1501,4941.698528
53.0,1501,4975.049447
45.5,1501,5008.368808
47.75,1501,5041.56503
38.75,1501,5074.852196
45.5,1501,5108.004848
48.0,1501,5141.374439
40.0,1501,5174.708611
45.5,1501,5208.016445
49.5,1501,5241.198076
45.5,1501,5274.356216
40.0,1501,5307.56296
45.5,1501,5340.978264
43.75,1501,5374.186449
44.75,1501,5407.378163
50.25,1501,5440.527393
49.75,1501,5473.826428
39.5,1501,5507.070859
50.0,1501,5540.19224
44.75,1501,5573.390342
46.0,1501,5606.74738
44.5,1501,5640.190286
38.5,1501,5673.404439
46.5,1501,5706.909855
43.0,1501,5740.142435
50.75,1501,5773.38585
45.5,1501,5806.872645
42.25,1501,5839.94029
33.0,1501,5873.36664
43.0,1501,5906.828282
46.75,1501,5940.512811
45.0,1501,5973.972153
57.0,1501,6007.540299
45.25,1501,6040.980285
55.0,1501,6074.369421
36.25,1501,6107.872057
50.5,1501,6141.28691
44.5,1501,6174.897162
52.75,1501,6208.324463
52.75,1501,6241.985192
41.75,1501,6275.524527
49.0,1501,6309.158895
47.5,1501,6342.951566
48.75,1501,6376.729146
46.25,1501,6410.340368
45.75,1501,6443.693033
50.25,1501,6477.004459
49.75,1501,6510.494236
51.75,1501,6544.06621
43.0,1501,6577.645312
52.25,1501,6611.328745
42.5,1501,6644.944875
48.0,1501,6678.433129
53.0,1501,6711.975714
39.25,1501,6745.462147
49.75,1501,6779.008929
45.25,1501,6812.574001
44.75,1501,6845.947242
42.75,1501,6879.269733
44.0,1501,6912.556522
49.5,1501,6946.099826
54.5,1501,6979.471842
46.0,1501,7012.985864
47.25,1501,7046.517317
47.5,1501,7079.888494
46.5,1501,7113.45281
45.0,1501,7147.066923
50.5,1501,7180.674176
50.75,1501,7214.249292
43.25,1501,7247.703392
49.75,1501,7281.331092
50.75,1501,7314.842476
47.25,1501,7348.360637
49.25,1501,7381.758008
48.75,1501,7415.413527
43.5,1501,7449.116386
48.5,1501,7482.718088
47.5,1501,7516.553123
52.5,1501,7550.0492
49.75,1501,7583.626605
49.0,1501,7617.123941
51.0,1501,7650.68496
47.25,1501,7684.219009
47.25,1501,7718.696812
50.0,1501,7752.598797
45.5,1501,7787.237902
37.75,1501,7822.086332
50.75,1501,7856.689988
52.25,1501,7891.406719
57.75,1501,7926.141121
59.0,1501,7960.63832
55.0,1501,7995.230288
45.75,1501,8030.056742
45.25,1501,8064.76221
47.0,1501,8098.573935
44.0,1501,8132.229866
44.0,1501,8165.951092
47.25,1501,8199.731039
51.5,1501,8233.496207
50.5,1501,8267.064473
42.75,1501,8300.512589
49.5,1501,8334.224059
49.0,1501,8368.019451
