#{"t_start": 1541275480.2522476, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.175622
0.0,1501,65.265182
0.0,1501,97.41712
0.0,1501,129.781903
0.0,1501,161.865638
0.0,1501,194.85871
0.0,1501,227.068207
16.25,1501,259.577893
0.0,1501,293.171968
30.5,1501,326.657581
39.5,1501,359.882901
32.0,1501,392.921995
34.5,1501,426.066874
31.25,1501,459.514212
9.0,1501,492.678025
35.75,1501,525.830985
34.5,1501,559.095025
35.0,1501,592.297822
33.5,1501,625.517004
41.75,1501,658.747246
35.25,1501,691.925655
41.25,1501,725.144652
35.0,1501,758.345336
35.5,1501,791.537389
31.5,1501,824.394248
39.75,1501,857.684695
35.5,1501,891.050141
32.5,1501,924.169928
38.0,1501,957.365845
37.5,1501,990.475259
32.0,1501,1023.625349
39.5,1501,1056.678915
31.75,1501,1089.709504
39.0,1501,1122.834136
36.0,1501,1155.979565
40.0,1501,1189.097914
35.75,1501,1222.234502
37.75,1501,1255.373904
28.5,1501,1288.494712
38.25,1501,1321.612206
34.25,1501,1354.736356
41.0,1501,1387.927344
39.75,1501,1421.060264
38.5,1501,1454.191806
40.25,1501,1487.313936
35.5,1501,1520.442466
38.25,1501,1553.52262
36.75,1501,1586.665887
36.25,1501,1619.846034
36.25,1501,1652.993816
35.0,1501,1686.115478
34.5,1501,1719.227264
34.5,1501,1752.691078
37.25,1501,1785.796456
35.75,1501,1818.973389
41.0,1501,1852.315285
30.75,1501,1885.457963
37.25,1501,1918.64799
35.0,1501,1951.891965
36.75,1501,1985.277757
35.75,1501,2018.575076
44.75,1501,2051.733382
42.5,1501,2084.953537
42.0,1501,2118.205379
45.0,1501,2151.433116
40.5,1501,2184.720528
45.5,1501,2217.971098
38.25,1501,2251.279497
44.5,1501,2284.493373
42.0,1501,2317.736953
42.75,1501,2351.093546
38.0,1501,2384.3835
41.0,1501,2417.607395
44.75,1501,2450.872118
43.75,1501,2484.332309
41.75,1501,2517.708724
49.0,1501,2551.039049
44.5,1501,2584.446073
50.25,1501,2617.657915
39.0,1501,2650.944532
17.75,1501,2684.173269
31.0,1501,2717.44275
43.75,1501,2750.814503
45.0,1501,2783.921745
44.5,1501,2816.999289
25.5,1501,2849.619307
49.5,1501,2882.641984
51.5,1501,2915.749665
49.0,1501,2949.04345
45.5,1501,2982.421175
41.25,1501,3015.864933
35.25,1501,3049.005864
40.5,1501,3082.03417
42.75,1501,3115.191481
47.25,1501,3148.23427
47.5,1501,3181.490512
48.0,1501,3214.692015
45.0,1501,3247.893011
46.5,1501,3280.891026
37.0,1501,3313.786323
37.5,1501,3347.120663
39.25,1501,3380.393785
37.75,1501,3413.295879
42.0,1501,3446.289628
39.75,1501,3479.2686
36.75,1501,3512.413458
39.5,1501,3545.583745
40.75,1501,3578.741719
36.25,1501,3611.846849
42.5,1501,3645.075877
41.5,1501,3678.449775
46.5,1501,3711.548125
41.75,1501,3744.87728
46.75,1501,3778.161772
36.25,1501,3811.52766
38.0,1501,3844.885724
42.0,1501,3878.10599
40.0,1501,3911.285031
45.0,1501,3944.505958
40.0,1501,3977.626269
48.25,1501,4011.010867
44.25,1501,4044.426565
43.25,1501,4077.655142
45.0,1501,4110.638825
39.25,1501,4143.728442
43.25,1501,4176.829827
41.5,1501,4209.842494
44.75,1501,4243.037815
46.75,1501,4276.389989
48.25,1501,4309.749707
43.25,1501,4343.089045
43.5,1501,4376.443028
41.5,1501,4409.720377
45.0,1501,4442.933233
37.75,1501,4476.177793
43.0,1501,4509.258893
41.5,1501,4542.381191
37.25,1501,4575.583619
44.5,1501,4608.79651
40.5,1501,4641.987791
45.0,1501,4675.24911
36.25,1501,4708.167406
45.5,1501,4741.242638
40.75,1501,4774.428589
45.0,1501,4807.967884
41.25,1501,4841.323268
44.75,1501,4874.625455
43.0,1501,4908.104939
37.25,1501,4941.569466
50.25,1501,4974.920462
47.0,1501,5008.239958
37.25,1501,5041.43633
43.25,1501,5074.723343
42.25,1501,5107.876252
49.25,1501,5141.245399
