#{"t_start": 1541275480.2581851, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.169699
0.0,1501,65.259103
0.0,1501,97.410596
0.0,1501,129.775969
0.0,1501,161.859241
0.0,1501,194.845329
0.0,1501,227.067537
17.5,1501,259.572266
24.5,1501,293.165589
23.25,1501,326.647548
36.0,1501,359.876734
31.5,1501,392.907461
27.25,1501,426.060831
28.5,1501,459.507897
31.25,1501,492.671915
30.25,1501,525.816799
31.75,1501,559.089298
36.0,1501,592.290725
29.25,1501,625.511107
34.25,1501,658.741387
34.5,1501,691.919627
27.5,1501,725.13846
20.0,1501,758.339224
36.5,1501,791.53127
31.25,1501,824.387677
35.75,1501,857.678202
36.25,1501,891.044367
31.25,1501,924.1608
32.0,1501,957.360623
40.0,1501,990.469155
36.5,1501,1023.621229
32.75,1501,1056.672972
30.5,1501,1089.698805
34.75,1501,1122.836029
35.0,1501,1155.973483
36.0,1501,1189.090916
34.0,1501,1222.223585
36.25,1501,1255.363282
35.75,1501,1288.488641
38.0,1501,1321.606007
38.5,1501,1354.732657
35.25,1501,1387.921293
33.25,1501,1421.053971
29.5,1501,1454.184345
36.0,1501,1487.307815
41.25,1501,1520.436332
36.5,1501,1553.516331
38.25,1501,1586.656096
37.5,1501,1619.839956
35.25,1501,1652.987771
39.0,1501,1686.10965
37.75,1501,1719.221051
35.5,1501,1752.684899
36.25,1501,1785.790493
35.75,1501,1818.96741
42.0,1501,1852.301192
38.0,1501,1885.450126
45.75,1501,1918.641829
42.25,1501,1951.885762
46.75,1501,1985.27187
34.25,1501,2018.569022
38.75,1501,2051.727282
41.0,1501,2084.947599
42.5,1501,2118.199472
39.75,1501,2151.427238
44.25,1501,2184.714556
42.25,1501,2217.964602
38.25,1501,2251.273424
36.25,1501,2284.485517
42.25,1501,2317.731029
39.25,1501,2351.087707
42.5,1501,2384.372428
42.25,1501,2417.601156
47.5,1501,2450.866502
43.0,1501,2484.323566
46.5,1501,2517.702145
39.25,1501,2551.033003
55.5,1501,2584.439986
48.25,1501,2617.650702
42.75,1501,2650.932129
26.5,1501,2684.163132
45.75,1501,2717.436825
51.75,1501,2750.80831
49.5,1501,2783.915812
44.5,1501,2816.993024
28.75,1501,2849.613402
36.0,1501,2882.635733
45.0,1501,2915.743594
54.25,1501,2949.035904
47.0,1501,2982.415193
52.0,1501,3015.859141
38.5,1501,3048.997576
39.75,1501,3082.02809
41.75,1501,3115.185453
44.25,1501,3148.227974
41.75,1501,3181.484113
42.75,1501,3214.685707
56.25,1501,3247.880416
41.75,1501,3280.876771
33.0,1501,3313.780053
43.5,1501,3347.115366
35.75,1501,3380.382109
39.25,1501,3413.28962
42.0,1501,3446.283562
34.75,1501,3479.263104
40.25,1501,3512.407486
44.25,1501,3545.577631
42.0,1501,3578.736242
38.25,1501,3611.840725
42.5,1501,3645.069531
38.75,1501,3678.441524
48.75,1501,3711.542168
42.0,1501,3744.877169
42.0,1501,3778.153634
