#{"t_start": 1541275480.1735294, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.246094
0.0,1501,65.335471
0.0,1501,97.487613
0.0,1501,129.852658
0.0,1501,161.936291
0.0,1501,194.92974
0.0,1501,227.14673
17.0,1501,259.650439
29.5,1501,293.250112
29.5,1501,326.732469
31.25,1501,359.952933
39.5,1501,392.990098
37.75,1501,426.13706
28.0,1501,459.584057
32.75,1501,492.748137
36.0,1501,525.901902
24.5,1501,559.165663
37.75,1501,592.367513
41.5,1501,625.587751
25.75,1501,658.818048
27.25,1501,691.995878
39.25,1501,725.2147
42.0,1501,758.415556
37.25,1501,791.604043
26.25,1501,824.464334
37.25,1501,857.754408
36.5,1501,891.129048
27.25,1501,924.237641
38.5,1501,957.435831
35.75,1501,990.545191
38.25,1501,1023.697317
35.0,1501,1056.749357
35.5,1501,1089.774873
37.5,1501,1122.920954
37.75,1501,1156.049393
32.25,1501,1189.167038
42.5,1501,1222.313235
33.75,1501,1255.441734
35.75,1501,1288.565241
38.75,1501,1321.682358
39.0,1501,1354.814932
31.75,1501,1387.997893
38.5,1501,1421.129984
32.5,1501,1454.260571
39.0,1501,1487.384044
39.25,1501,1520.51286
34.25,1501,1553.592685
40.75,1501,1586.732309
36.0,1501,1619.916646
38.0,1501,1653.063711
39.25,1501,1686.1859
39.75,1501,1719.297424
0.0,1501,1752.761096
36.5,1501,1785.866723
34.75,1501,1819.043194
38.75,1501,1852.385999
35.75,1501,1885.526471
35.0,1501,1918.718112
44.75,1501,1951.961932
44.5,1501,1985.348365
35.0,1501,2018.645319
34.0,1501,2051.803863
32.0,1501,2085.024003
36.25,1501,2118.275383
43.0,1501,2151.503275
28.25,1501,2184.790862
43.25,1501,2218.041277
39.75,1501,2251.349702
36.75,1501,2284.563684
44.75,1501,2317.807206
40.0,1501,2351.164111
43.5,1501,2384.457056
43.0,1501,2417.677333
49.5,1501,2450.942625
44.5,1501,2484.399837
48.0,1501,2517.786884
42.0,1501,2551.109554
44.25,1501,2584.516387
47.0,1501,2617.726924
39.0,1501,2651.008297
43.25,1501,2684.241527
50.25,1501,2717.513271
40.5,1501,2750.884512
46.5,1501,2783.99862
45.5,1501,2817.06943
24.75,1501,2849.689987
51.0,1501,2882.720714
49.25,1501,2915.828415
46.25,1501,2949.113742
47.25,1501,2982.491359
45.75,1501,3015.935958
37.75,1501,3049.073717
36.25,1501,3082.104489
40.5,1501,3115.262008
49.0,1501,3148.30418
49.5,1501,3181.560581
40.25,1501,3214.761927
42.75,1501,3247.961002
33.25,1501,3280.969676
42.0,1501,3313.856456
43.75,1501,3347.191175
50.0,1501,3380.460577
25.75,1501,3413.365717
35.25,1501,3446.359957
37.25,1501,3479.339369
41.0,1501,3512.483583
45.0,1501,3545.653886
44.25,1501,3578.812488
38.5,1501,3611.917062
46.5,1501,3645.145862
45.75,1501,3678.517854
38.5,1501,3711.618363
34.5,1501,3744.95362
40.75,1501,3778.229891
30.25,1501,3811.597629
46.5,1501,3844.957494
42.0,1501,3878.172371
40.0,1501,3911.354198
45.5,1501,3944.574908
38.5,1501,3977.696556
50.25,1501,4011.080576
45.0,1501,4044.496902
37.75,1501,4077.725391
38.5,1501,4110.709434
39.75,1501,4143.796219
48.25,1501,4176.896625
48.75,1501,4209.921129
44.75,1501,4243.107978
45.0,1501,4276.460131
42.75,1501,4309.82848
40.5,1501,4343.159286
40.75,1501,4376.513056
47.0,1501,4409.790645
55.25,1501,4443.003374
41.0,1501,4476.248725
43.0,1501,4509.32901
43.75,1501,4542.45142
53.5,1501,4575.653435
46.75,1501,4608.866622
46.25,1501,4642.058072
50.0,1501,4675.31933
40.5,1501,4708.237802
42.0,1501,4741.313005
44.5,1501,4774.500783
41.75,1501,4808.038283
44.75,1501,4841.393201
42.0,1501,4874.695825
35.5,1501,4908.175399
47.0,1501,4941.639893
45.0,1501,4974.990735
42.0,1501,5008.310471
46.0,1501,5041.506286
50.75,1501,5074.800285
40.0,1501,5107.946062
47.75,1501,5141.316043
51.0,1501,5174.649962
42.5,1501,5207.957718
45.25,1501,5241.139478
39.0,1501,5274.297503
54.75,1501,5307.504417
43.5,1501,5340.919766
44.5,1501,5374.127704
52.75,1501,5407.319495
46.25,1501,5440.468779
48.25,1501,5473.76769
42.25,1501,5507.012261
43.5,1501,5540.133548
47.5,1501,5573.34309
43.25,1501,5606.688596
54.75,1501,5640.131497
39.75,1501,5673.345724
47.5,1501,5706.851258
48.75,1501,5740.083963
44.75,1501,5773.327146
47.25,1501,5806.814138
44.0,1501,5839.881516
49.5,1501,5873.308014
45.75,1501,5906.769255
41.5,1501,5940.454173
39.0,1501,5973.913513
52.25,1501,6007.481621
41.5,1501,6040.921618
48.75,1501,6074.302601
55.25,1501,6107.813365
34.25,1501,6141.236979
42.5,1501,6174.838449
46.25,1501,6208.265804
48.25,1501,6241.926508
50.75,1501,6275.465813
42.0,1501,6309.100536
44.75,1501,6342.892933
42.5,1501,6376.670603
48.25,1501,6410.282106
49.25,1501,6443.634582
46.5,1501,6476.945589
47.5,1501,6510.427824
50.75,1501,6544.007464
47.5,1501,6577.586613
47.75,1501,6611.269973
50.75,1501,6644.886252
47.75,1501,6678.374491
50.25,1501,6711.917079
48.5,1501,6745.403514
43.0,1501,6778.950094
38.25,1501,6812.515638
50.75,1501,6845.888589
47.25,1501,6879.2112
45.5,1501,6912.497848
59.25,1501,6946.041335
38.75,1501,6979.413214
49.75,1501,7012.92718
48.5,1501,7046.458356
48.0,1501,7079.829926
49.25,1501,7113.394149
48.25,1501,7147.008045
45.75,1501,7180.61559
57.0,1501,7214.19079
46.0,1501,7247.644696
47.25,1501,7281.272688
49.5,1501,7314.783854
46.5,1501,7348.301852
39.75,1501,7381.6993
50.25,1501,7415.354662
45.5,1501,7449.057612
44.75,1501,7482.659342
34.25,1501,7516.494387
49.25,1501,7549.990641
49.25,1501,7583.567969
55.5,1501,7617.065524
40.25,1501,7650.62642
51.75,1501,7684.160583
55.75,1501,7718.638193
49.0,1501,7752.541035
43.0,1501,7787.179276
43.5,1501,7822.036275
47.25,1501,7856.631372
47.5,1501,7891.348244
49.5,1501,7926.086926
49.5,1501,7960.579605
50.25,1501,7995.171478
44.5,1501,8029.998037
50.5,1501,8064.71228
39.75,1501,8098.515236
49.5,1501,8132.171142
45.5,1501,8165.89218
49.0,1501,8199.672402
48.5,1501,8233.437579
43.0,1501,8267.001567
35.75,1501,8300.453818
66.5,1501,8334.165119
52.25,1501,8367.960991
43.5,1501,8401.721971
48.75,1501,8435.447906
37.75,1501,8469.515836
41.75,1501,8503.389529
36.75,1501,8538.325817
50.25,1501,8573.760137
48.25,1501,8609.167494
49.5,1501,8644.489591
49.25,1501,8679.744085
53.0,1501,8714.84352
52.25,1501,8749.960891
49.25,1501,8785.119827
46.5,1501,8820.183097
41.5,1501,8855.18909
40.5,1501,8890.238586
35.0,1501,8925.232392
45.25,1501,8960.187321
47.5,1501,8995.561496
