#{"t_start": 1541275480.2434819, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.184561
0.0,1501,65.274126
0.0,1501,97.42567
0.0,1501,129.790691
0.0,1501,161.874101
0.0,1501,194.868539
0.0,1501,227.077948
13.0,1501,259.587878
31.0,1501,293.182349
26.25,1501,326.665204
21.5,1501,359.89159
26.0,1501,392.922334
30.75,1501,426.075633
21.75,1501,459.514081
34.25,1501,492.686633
34.25,1501,525.834337
34.25,1501,559.103635
36.25,1501,592.307645
35.25,1501,625.525786
30.75,1501,658.7479
34.5,1501,691.933984
32.5,1501,725.153418
36.0,1501,758.354239
35.0,1501,791.546279
38.25,1501,824.402651
37.25,1501,857.693311
28.5,1501,891.058659
41.0,1501,924.178613
35.25,1501,957.37446
36.0,1501,990.484316
33.25,1501,1023.635881
37.5,1501,1056.690326
39.0,1501,1089.718448
37.5,1501,1122.851133
34.0,1501,1155.988236
34.0,1501,1189.10668
37.75,1501,1222.235072
38.25,1501,1255.382542
30.75,1501,1288.502215
38.0,1501,1321.620875
29.5,1501,1354.744774
35.0,1501,1387.935919
31.75,1501,1421.069029
31.75,1501,1454.200571
37.5,1501,1487.322628
33.75,1501,1520.451043
43.0,1501,1553.531667
33.75,1501,1586.674756
37.75,1501,1619.854749
31.5,1501,1653.002538
35.25,1501,1686.124115
34.5,1501,1719.23603
36.75,1501,1752.699872
41.0,1501,1785.805063
36.5,1501,1818.982076
38.5,1501,1852.32304
38.25,1501,1885.466581
42.5,1501,1918.656951
40.5,1501,1951.900525
41.5,1501,1985.286522
36.25,1501,2018.583911
43.75,1501,2051.742209
39.75,1501,2084.962368
45.0,1501,2118.214119
37.75,1501,2151.441882
37.75,1501,2184.72967
38.25,1501,2217.979905
34.25,1501,2251.288347
40.25,1501,2284.502433
43.0,1501,2317.745743
42.5,1501,2351.102671
42.25,1501,2384.390214
39.25,1501,2417.615672
44.25,1501,2450.881127
41.5,1501,2484.341221
49.5,1501,2517.717489
34.5,1501,2551.047706
55.0,1501,2584.45472
48.5,1501,2617.666703
39.25,1501,2650.9452
45.0,1501,2684.182057
43.75,1501,2717.451479
44.75,1501,2750.823197
42.75,1501,2783.936758
47.0,1501,2817.008183
12.75,1501,2849.628011
42.0,1501,2882.650558
48.75,1501,2915.758413
46.0,1501,2949.052299
41.25,1501,2982.430005
42.0,1501,3015.87413
41.75,1501,3049.014744
31.25,1501,3082.046263
41.25,1501,3115.200324
49.5,1501,3148.24217
48.5,1501,3181.499252
44.75,1501,3214.700588
40.0,1501,3247.901695
41.0,1501,3280.899725
30.75,1501,3313.795089
42.25,1501,3347.129627
44.5,1501,3380.401328
40.75,1501,3413.304665
40.5,1501,3446.298402
47.75,1501,3479.277594
40.5,1501,3512.422167
39.0,1501,3545.592654
38.25,1501,3578.750404
35.25,1501,3611.855915
42.5,1501,3645.084095
36.75,1501,3678.458474
43.25,1501,3711.556897
40.25,1501,3744.891625
49.25,1501,3778.17061
32.25,1501,3811.535883
51.25,1501,3844.896256
40.0,1501,3878.114793
43.75,1501,3911.293647
42.25,1501,3944.514807
43.25,1501,3977.635042
47.25,1501,4011.019466
46.25,1501,4044.435276
50.5,1501,4077.664056
43.0,1501,4110.647541
44.75,1501,4143.738597
40.75,1501,4176.838536
36.25,1501,4209.851309
44.5,1501,4243.046552
42.75,1501,4276.401367
38.75,1501,4309.766688
43.0,1501,4343.098173
48.25,1501,4376.451883
45.25,1501,4409.729148
48.0,1501,4442.942005
48.0,1501,4476.186955
40.75,1501,4509.267644
38.0,1501,4542.390093
40.5,1501,4575.592385
40.75,1501,4608.805275
42.75,1501,4641.996099
45.75,1501,4675.258055
31.5,1501,4708.176224
44.5,1501,4741.25106
42.0,1501,4774.430773
41.5,1501,4807.97555
47.0,1501,4841.332199
41.0,1501,4874.63425
45.5,1501,4908.113843
43.5,1501,4941.578245
51.75,1501,4974.929268
47.25,1501,5008.248724
42.25,1501,5041.446591
42.25,1501,5074.732033
39.5,1501,5107.884838
55.5,1501,5141.254112
44.25,1501,5174.590644
45.0,1501,5207.898435
40.75,1501,5241.08066
38.25,1501,5274.236757
42.5,1501,5307.442733
48.25,1501,5340.854345
44.0,1501,5374.075067
50.5,1501,5407.25813
46.5,1501,5440.410444
43.75,1501,5473.706442
42.5,1501,5506.951203
47.25,1501,5540.074671
42.5,1501,5573.268256
43.25,1501,5606.629616
44.0,1501,5640.070215
42.0,1501,5673.284465
48.75,1501,5706.78964
48.0,1501,5740.02216
46.75,1501,5773.266656
45.5,1501,5806.752523
33.5,1501,5839.822096
53.25,1501,5873.246691
51.0,1501,5906.708264
43.0,1501,5940.397253
48.0,1501,5973.852249
55.0,1501,6007.420273
34.75,1501,6040.860343
45.0,1501,6074.241149
49.25,1501,6107.751456
53.25,1501,6141.16678
44.5,1501,6174.777343
49.5,1501,6208.206621
50.5,1501,6241.865072
49.75,1501,6275.405023
51.5,1501,6309.038704
48.25,1501,6342.834668
44.25,1501,6376.609217
52.25,1501,6410.220287
43.25,1501,6443.572605
43.75,1501,6476.884436
56.5,1501,6510.365674
52.25,1501,6543.953587
48.75,1501,6577.525571
54.75,1501,6611.210672
49.5,1501,6644.822447
52.25,1501,6678.314544
41.5,1501,6711.856622
50.5,1501,6745.342515
52.0,1501,6778.888921
49.75,1501,6812.454041
49.5,1501,6845.832122
44.75,1501,6879.149906
43.0,1501,6912.442313
49.5,1501,6945.979798
42.75,1501,6979.351679
46.5,1501,7012.866696
50.0,1501,7046.397158
48.75,1501,7079.768522
52.75,1501,7113.332915
55.25,1501,7146.946529
44.25,1501,7180.553751
51.5,1501,7214.129512
44.75,1501,7247.583254
44.0,1501,7281.211335
48.5,1501,7314.726668
53.0,1501,7348.240635
53.75,1501,7381.638622
50.25,1501,7415.293592
48.25,1501,7448.996467
50.25,1501,7482.602736
51.0,1501,7516.429724
44.25,1501,7549.928789
43.5,1501,7583.506445
50.5,1501,7617.00352
47.75,1501,7650.564334
54.75,1501,7684.098774
49.5,1501,7718.576777
48.5,1501,7752.471009
49.25,1501,7787.117965
44.5,1501,7821.962771
52.0,1501,7856.57032
47.75,1501,7891.286396
46.0,1501,7926.024956
50.75,1501,7960.522514
45.5,1501,7995.11417
42.75,1501,8029.936747
48.5,1501,8064.642146
41.75,1501,8098.449997
41.5,1501,8132.109962
52.5,1501,8165.830967
48.75,1501,8199.611005
47.0,1501,8233.376163
49.25,1501,8266.935769
40.75,1501,8300.394305
44.0,1501,8334.103914
48.0,1501,8367.899306
48.5,1501,8401.66047
48.5,1501,8435.385839
45.75,1501,8469.454063
47.5,1501,8503.319602
43.5,1501,8538.263636
47.25,1501,8573.698503
54.5,1501,8609.097958
40.25,1501,8644.428
59.5,1501,8679.682001
47.25,1501,8714.781993
44.0,1501,8749.899475
44.5,1501,8785.054078
46.25,1501,8820.122682
45.5,1501,8855.130188
44.75,1501,8890.169168
39.5,1501,8925.172621
44.25,1501,8960.125524
39.75,1501,8995.500109
