#{"t_start": 1541275480.1782243, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.241534
0.0,1501,65.330812
0.0,1501,97.483051
0.0,1501,129.847919
0.0,1501,161.931179
0.0,1501,194.917705
0.0,1501,227.13358
29.0,1501,259.63857
26.75,1501,293.237044
28.0,1501,326.71935
29.75,1501,359.948123
35.5,1501,392.985089
40.75,1501,426.132282
30.5,1501,459.579217
36.25,1501,492.743274
28.0,1501,525.896781
34.0,1501,559.160582
32.0,1501,592.362706
29.5,1501,625.582669
34.25,1501,658.81284
31.5,1501,691.990756
33.5,1501,725.209779
37.75,1501,758.410737
30.25,1501,791.59934
32.75,1501,824.459277
32.0,1501,857.749694
35.0,1501,891.115415
38.5,1501,924.232966
36.5,1501,957.431126
38.75,1501,990.540479
37.0,1501,1023.69254
37.5,1501,1056.744672
39.5,1501,1089.770226
37.75,1501,1122.907441
39.25,1501,1156.04472
37.25,1501,1189.162276
37.5,1501,1222.30004
35.5,1501,1255.437022
36.5,1501,1288.560161
32.0,1501,1321.677495
39.0,1501,1354.801791
40.25,1501,1388.001176
37.25,1501,1421.125213
38.25,1501,1454.255827
36.0,1501,1487.379411
33.5,1501,1520.507879
44.0,1501,1553.587966
40.5,1501,1586.72749
37.0,1501,1619.911585
34.5,1501,1653.059003
38.5,1501,1686.189093
39.5,1501,1719.292636
31.5,1501,1752.756575
40.75,1501,1785.861767
36.25,1501,1819.038509
40.25,1501,1852.381136
41.0,1501,1885.521744
37.25,1501,1918.713351
43.25,1501,1951.957103
40.75,1501,1985.343381
43.0,1501,2018.640583
39.5,1501,2051.798807
36.75,1501,2085.018986
41.0,1501,2118.270601
35.0,1501,2151.498341
45.0,1501,2184.785946
44.25,1501,2218.036498
42.5,1501,2251.344924
42.5,1501,2284.558909
35.25,1501,2317.802221
35.5,1501,2351.15908
43.25,1501,2384.443868
50.25,1501,2417.67244
49.0,1501,2450.937758
51.5,1501,2484.39512
46.0,1501,2517.774017
48.0,1501,2551.104652
46.75,1501,2584.511641
42.0,1501,2617.722186
41.25,1501,2651.003569
42.25,1501,2684.236821
45.0,1501,2717.508191
38.5,1501,2750.87978
51.5,1501,2783.993606
47.75,1501,2817.06463
24.75,1501,2849.684986
44.5,1501,2882.70731
48.25,1501,2915.814996
40.25,1501,2949.108999
47.5,1501,2982.486549
45.5,1501,3015.930907
44.75,1501,3049.068947
36.5,1501,3082.099757
48.0,1501,3115.257049
36.25,1501,3148.299237
44.25,1501,3181.555907
48.0,1501,3214.75705
48.75,1501,3247.956173
38.0,1501,3280.956447
36.75,1501,3313.851706
46.25,1501,3347.18622
36.0,1501,3380.455587
34.0,1501,3413.360936
43.25,1501,3446.355187
40.75,1501,3479.334437
40.75,1501,3512.478679
47.0,1501,3545.649024
39.5,1501,3578.807696
41.5,1501,3611.912311
40.25,1501,3645.140752
42.5,1501,3678.513119
40.75,1501,3711.613399
37.75,1501,3744.948603
41.75,1501,3778.225165
46.0,1501,3811.592628
46.75,1501,3844.952658
41.75,1501,3878.167566
37.0,1501,3911.34942
45.25,1501,3944.570084
45.75,1501,3977.691639
42.5,1501,4011.075741
43.25,1501,4044.492086
40.0,1501,4077.720673
41.75,1501,4110.704563
46.0,1501,4143.791487
43.25,1501,4176.891861
41.0,1501,4209.908103
42.5,1501,4243.103156
42.25,1501,4276.455386
41.75,1501,4309.823444
38.0,1501,4343.154456
42.5,1501,4376.508264
40.75,1501,4409.785702
41.75,1501,4442.998617
43.5,1501,4476.24371
45.5,1501,4509.32431
41.75,1501,4542.446663
42.5,1501,4575.648619
36.25,1501,4608.861748
44.25,1501,4642.053163
46.75,1501,4675.314502
37.0,1501,4708.233175
39.5,1501,4741.307892
46.5,1501,4774.487633
47.75,1501,4808.033653
38.5,1501,4841.388412
46.5,1501,4874.691027
46.0,1501,4908.170408
47.25,1501,4941.634911
44.5,1501,4974.986109
46.5,1501,5008.305476
43.25,1501,5041.50151
34.5,1501,5074.788709
37.0,1501,5107.94127
44.0,1501,5141.311172
43.25,1501,5174.645121
38.0,1501,5207.953083
43.0,1501,5241.134685
42.25,1501,5274.292765
44.25,1501,5307.499417
37.0,1501,5340.914819
41.5,1501,5374.123004
43.25,1501,5407.314648
40.75,1501,5440.463931
43.5,1501,5473.762942
47.5,1501,5507.007574
48.5,1501,5540.128825
42.25,1501,5573.326822
49.0,1501,5606.683789
37.75,1501,5640.126712
47.5,1501,5673.340942
44.75,1501,5706.846511
41.0,1501,5740.078986
44.5,1501,5773.322431
41.0,1501,5806.80908
41.5,1501,5839.876647
46.25,1501,5873.303234
41.5,1501,5906.764441
51.25,1501,5940.449498
44.25,1501,5973.908607
49.0,1501,6007.47699
53.25,1501,6040.916947
53.75,1501,6074.29754
48.25,1501,6107.808488
58.25,1501,6141.223372
51.25,1501,6174.833671
45.75,1501,6208.261026
52.25,1501,6241.921748
50.0,1501,6275.461103
50.75,1501,6309.095493
51.0,1501,6342.888123
45.5,1501,6376.665795
42.5,1501,6410.277101
52.0,1501,6443.62948
49.75,1501,6476.940853
44.75,1501,6510.422937
44.5,1501,6544.002841
41.5,1501,6577.58181
48.5,1501,6611.265171
44.5,1501,6644.881482
48.25,1501,6678.369884
49.75,1501,6711.912232
45.0,1501,6745.398697
49.75,1501,6778.945353
39.75,1501,6812.510432
53.0,1501,6845.88382
46.75,1501,6879.206302
51.5,1501,6912.493166
42.25,1501,6946.036485
46.0,1501,6979.408291
53.75,1501,7012.922423
51.25,1501,7046.453545
44.5,1501,7079.825097
46.25,1501,7113.389614
49.0,1501,7147.00327
48.0,1501,7180.610641
48.25,1501,7214.185903
44.5,1501,7247.639985
47.5,1501,7281.267501
52.75,1501,7314.779036
59.75,1501,7348.296964
51.75,1501,7381.694536
49.0,1501,7415.350086
44.25,1501,7449.052908
50.75,1501,7482.654645
49.0,1501,7516.489401
48.75,1501,7549.985606
50.75,1501,7583.563349
50.25,1501,7617.060416
46.75,1501,7650.621472
49.5,1501,7684.1555
44.0,1501,7718.633364
45.5,1501,7752.528202
43.5,1501,7787.174563
46.25,1501,7822.022903
40.25,1501,7856.626639
45.5,1501,7891.343346
52.5,1501,7926.077616
49.25,1501,7960.574864
42.75,1501,7995.166745
42.75,1501,8029.993289
50.0,1501,8064.698635
48.75,1501,8098.510593
49.25,1501,8132.166348
45.25,1501,8165.887551
50.75,1501,8199.667541
50.75,1501,8233.432688
48.25,1501,8267.001127
47.5,1501,8300.44893
48.5,1501,8334.160451
55.0,1501,8367.964097
45.0,1501,8401.717121
42.5,1501,8435.443081
44.25,1501,8469.510822
46.0,1501,8503.376324
42.75,1501,8538.320822
51.5,1501,8573.755121
50.75,1501,8609.154392
45.75,1501,8644.484491
51.75,1501,8679.73899
50.75,1501,8714.838782
47.25,1501,8749.956009
46.5,1501,8785.114892
49.5,1501,8820.178308
50.25,1501,8855.184434
38.5,1501,8890.225529
46.5,1501,8925.227713
45.75,1501,8960.182392
46.25,1501,8995.556706
