#{"t_start": 1541275480.229986, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.198056
0.0,1501,65.287117
0.0,1501,97.439199
0.0,1501,129.804037
0.0,1501,161.887679
1.25,1501,194.875814
0.0,1501,227.096127
21.75,1501,259.594921
32.5,1501,293.193258
31.0,1501,326.675775
23.25,1501,359.904951
20.0,1501,392.941827
24.25,1501,426.089016
12.75,1501,459.535593
21.5,1501,492.700414
32.5,1501,525.853438
31.5,1501,559.117233
36.75,1501,592.320005
34.75,1501,625.539238
32.75,1501,658.769409
34.25,1501,691.939897
33.75,1501,725.166659
31.25,1501,758.367414
37.0,1501,791.557926
32.0,1501,824.416011
35.0,1501,857.706704
28.5,1501,891.072523
39.5,1501,924.191981
37.5,1501,957.388038
30.5,1501,990.497296
32.25,1501,1023.649435
37.0,1501,1056.701171
33.75,1501,1089.72708
34.75,1501,1122.864498
34.75,1501,1156.00173
31.75,1501,1189.119261
35.0,1501,1222.256784
36.25,1501,1255.3915
31.0,1501,1288.516902
40.25,1501,1321.634424
36.0,1501,1354.75808
31.5,1501,1387.949687
29.25,1501,1421.082205
35.5,1501,1454.212652
36.75,1501,1487.336182
37.25,1501,1520.464562
35.0,1501,1553.544852
36.75,1501,1586.684302
33.5,1501,1619.868221
32.0,1501,1653.01597
38.0,1501,1686.137517
35.0,1501,1719.249339
32.75,1501,1752.713284
38.0,1501,1785.818666
38.75,1501,1818.995683
43.0,1501,1852.337835
31.5,1501,1885.477012
34.25,1501,1918.670245
44.75,1501,1951.913148
40.75,1501,1985.300318
38.0,1501,2018.597269
40.0,1501,2051.755718
38.75,1501,2084.975984
40.75,1501,2118.227549
45.25,1501,2151.455439
41.75,1501,2184.74339
48.25,1501,2217.993413
43.5,1501,2251.301875
44.5,1501,2284.515522
42.0,1501,2317.759096
41.0,1501,2351.115851
44.75,1501,2384.400825
46.75,1501,2417.629333
42.5,1501,2450.887819
45.25,1501,2484.351906
42.5,1501,2517.730693
42.75,1501,2551.061599
49.0,1501,2584.468071
50.25,1501,2617.678901
40.5,1501,2650.960799
44.0,1501,2684.195758
50.0,1501,2717.465245
40.5,1501,2750.83672
48.5,1501,2783.950521
46.25,1501,2817.021451
11.0,1501,2849.641439
47.5,1501,2882.655792
51.75,1501,2915.771727
44.25,1501,2949.065754
43.5,1501,2982.443527
37.75,1501,3015.887358
43.5,1501,3049.025775
30.5,1501,3082.056471
43.75,1501,3115.213674
41.0,1501,3148.256046
43.25,1501,3181.510684
43.25,1501,3214.71206
43.0,1501,3247.908707
43.75,1501,3280.911798
38.25,1501,3313.808339
38.0,1501,3347.14317
41.5,1501,3380.410356
41.0,1501,3413.317774
41.0,1501,3446.311784
