#{"t_start": 1541275480.2456756, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.18214
0.0,1501,65.271652
0.0,1501,97.423692
0.0,1501,129.788454
0.0,1501,161.871927
0.0,1501,194.858686
0.0,1501,227.082165
13.0,1501,259.578931
32.75,1501,293.178088
34.0,1501,326.660125
32.75,1501,359.889253
33.0,1501,392.926147
31.75,1501,426.073189
12.5,1501,459.520061
23.5,1501,492.687188
36.75,1501,525.837572
30.5,1501,559.101589
25.75,1501,592.303314
38.25,1501,625.523283
40.0,1501,658.753646
36.75,1501,691.932227
35.25,1501,725.151021
34.0,1501,758.351754
37.25,1501,791.537898
36.5,1501,824.400224
34.0,1501,857.690855
29.0,1501,891.048061
35.25,1501,924.173409
33.75,1501,957.372271
38.25,1501,990.481665
31.5,1501,1023.634097
41.75,1501,1056.685314
31.5,1501,1089.711123
37.75,1501,1122.851276
39.25,1501,1155.985764
39.5,1501,1189.103572
33.5,1501,1222.241071
38.0,1501,1255.375755
38.0,1501,1288.501278
33.25,1501,1321.618643
31.75,1501,1354.734611
37.0,1501,1387.933943
30.75,1501,1421.066466
34.75,1501,1454.196963
37.5,1501,1487.320356
35.5,1501,1520.448792
39.0,1501,1553.528996
36.75,1501,1586.66847
36.25,1501,1619.852723
36.5,1501,1653.000181
35.5,1501,1686.121922
40.75,1501,1719.23351
37.75,1501,1752.69735
40.5,1501,1785.803185
38.25,1501,1818.979785
38.25,1501,1852.321936
42.25,1501,1885.461304
39.0,1501,1918.654374
38.25,1501,1951.898272
39.0,1501,1985.28438
39.5,1501,2018.581613
35.75,1501,2051.740198
41.0,1501,2084.960148
39.75,1501,2118.211981
39.0,1501,2151.439747
41.75,1501,2184.727204
38.25,1501,2217.977119
41.5,1501,2251.286081
33.5,1501,2284.499755
41.75,1501,2317.74342
43.5,1501,2351.100455
43.75,1501,2384.376391
41.0,1501,2417.613343
43.25,1501,2450.878719
52.25,1501,2484.33611
49.5,1501,2517.714937
