#{"t_start": 1541275480.2327173, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.194357
0.0,1501,65.284712
0.0,1501,97.436392
0.0,1501,129.805186
0.0,1501,161.884881
0.0,1501,194.873579
0.0,1501,227.088831
14.25,1501,259.593464
38.25,1501,293.191768
28.75,1501,326.67327
33.25,1501,359.902275
33.75,1501,392.939013
16.25,1501,426.086319
24.5,1501,459.529498
23.25,1501,492.697595
28.25,1501,525.853287
34.5,1501,559.114477
38.0,1501,592.317368
35.0,1501,625.536252
29.75,1501,658.766602
35.25,1501,691.944821
34.75,1501,725.164142
34.25,1501,758.364715
30.75,1501,791.557044
31.0,1501,824.413463
30.0,1501,857.704076
39.25,1501,891.06985
38.5,1501,924.189738
32.25,1501,957.384641
39.0,1501,990.49479
39.75,1501,1023.648945
36.75,1501,1056.698517
40.5,1501,1089.729049
37.0,1501,1122.853239
37.0,1501,1155.998899
32.5,1501,1189.115958
39.75,1501,1222.254064
33.75,1501,1255.392871
37.25,1501,1288.514589
37.5,1501,1321.631742
42.25,1501,1354.755809
34.25,1501,1387.946776
34.0,1501,1421.079584
31.5,1501,1454.210003
33.75,1501,1487.333451
38.25,1501,1520.462061
36.5,1501,1553.54212
35.5,1501,1586.685496
34.5,1501,1619.865483
35.0,1501,1653.013303
31.0,1501,1686.132961
32.5,1501,1719.246636
39.0,1501,1752.710744
31.5,1501,1785.815987
41.75,1501,1818.992972
25.5,1501,1852.334956
36.0,1501,1885.477297
39.0,1501,1918.667497
35.0,1501,1951.912657
42.25,1501,1985.297586
36.75,1501,2018.594751
37.25,1501,2051.75282
42.75,1501,2084.973133
43.0,1501,2118.224959
41.0,1501,2151.452707
41.75,1501,2184.740226
34.25,1501,2217.990768
41.75,1501,2251.299116
37.75,1501,2284.514887
45.0,1501,2317.756327
38.75,1501,2351.113076
42.0,1501,2384.396033
51.5,1501,2417.626309
48.0,1501,2450.891892
52.0,1501,2484.353356
43.0,1501,2517.72818
47.75,1501,2551.058556
43.5,1501,2584.465504
50.25,1501,2617.677347
38.5,1501,2650.958067
46.0,1501,2684.19334
47.5,1501,2717.462513
48.0,1501,2750.834033
53.25,1501,2783.947789
44.25,1501,2817.018747
17.75,1501,2849.638747
45.0,1501,2882.661433
43.25,1501,2915.76927
49.0,1501,2949.065125
47.75,1501,2982.44077
43.25,1501,3015.884827
38.0,1501,3049.023052
38.0,1501,3082.053732
42.0,1501,3115.202772
34.0,1501,3148.252908
41.75,1501,3181.510042
43.75,1501,3214.711353
39.75,1501,3247.908246
35.75,1501,3280.905025
35.5,1501,3313.805838
45.25,1501,3347.140252
39.75,1501,3380.412021
36.75,1501,3413.31541
39.75,1501,3446.309066
38.5,1501,3479.280112
40.0,1501,3512.433068
46.75,1501,3545.603303
38.75,1501,3578.761343
37.5,1501,3611.866379
36.25,1501,3645.094761
49.5,1501,3678.469248
37.25,1501,3711.567662
35.75,1501,3744.902478
38.5,1501,3778.178975
43.25,1501,3811.546636
42.75,1501,3844.906923
38.75,1501,3878.124267
42.5,1501,3911.304562
44.75,1501,3944.525506
32.75,1501,3977.645875
44.25,1501,4011.030397
48.5,1501,4044.446095
42.25,1501,4077.674821
39.75,1501,4110.658529
44.0,1501,4143.749485
41.75,1501,4176.849245
41.5,1501,4209.86212
42.75,1501,4243.057188
34.75,1501,4276.407504
47.75,1501,4309.778408
42.25,1501,4343.108413
43.5,1501,4376.462409
39.0,1501,4409.739908
50.75,1501,4442.952681
43.25,1501,4476.197501
44.25,1501,4509.278379
