#{"t_start": 1541275480.2620466, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.165915
0.0,1501,65.255561
0.0,1501,97.406895
0.0,1501,129.776206
0.0,1501,161.855436
0.0,1501,194.848416
0.0,1501,227.059413
14.0,1501,259.56371
29.5,1501,293.162149
30.25,1501,326.643893
27.25,1501,359.873045
33.5,1501,392.90377
31.5,1501,426.057008
38.5,1501,459.503337
28.0,1501,492.668266
24.5,1501,525.821219
35.5,1501,559.085437
35.25,1501,592.287972
40.25,1501,625.507218
36.25,1501,658.737526
25.75,1501,691.915487
36.5,1501,725.134813
33.0,1501,758.335399
35.5,1501,791.527561
26.75,1501,824.383991
34.25,1501,857.674644
36.5,1501,891.040498
39.5,1501,924.160029
38.5,1501,957.355961
33.0,1501,990.465429
35.5,1501,1023.617455
35.25,1501,1056.669127
35.75,1501,1089.698406
39.25,1501,1122.832569
37.5,1501,1155.969766
34.75,1501,1189.087123
29.25,1501,1222.224884
29.75,1501,1255.363649
33.25,1501,1288.484819
36.75,1501,1321.602407
36.25,1501,1354.726415
35.75,1501,1387.917804
39.5,1501,1421.050227
38.0,1501,1454.181797
40.5,1501,1487.304125
38.25,1501,1520.431812
37.5,1501,1553.51283
37.75,1501,1586.657501
37.0,1501,1619.836734
30.5,1501,1652.984017
31.75,1501,1686.105605
30.75,1501,1719.217284
36.5,1501,1752.68125
38.75,1501,1785.786497
38.75,1501,1818.963643
40.25,1501,1852.305685
37.75,1501,1885.447977
37.25,1501,1918.638167
44.75,1501,1951.882195
38.75,1501,1985.268022
32.75,1501,2018.565422
41.0,1501,2051.715278
35.25,1501,2084.943488
54.25,1501,2118.19563
38.5,1501,2151.423068
44.0,1501,2184.710695
43.5,1501,2217.961439
41.5,1501,2251.269854
35.75,1501,2284.483391
47.25,1501,2317.727036
42.25,1501,2351.084084
41.0,1501,2384.36865
43.75,1501,2417.597154
47.25,1501,2450.862596
44.75,1501,2484.32391
41.5,1501,2517.698846
47.25,1501,2551.029511
43.25,1501,2584.436261
41.25,1501,2617.647968
45.5,1501,2650.928383
45.5,1501,2684.163662
45.5,1501,2717.433085
47.0,1501,2750.804608
49.25,1501,2783.91797
46.25,1501,2816.9893
4.75,1501,2849.609317
35.0,1501,2882.632072
44.25,1501,2915.739941
53.75,1501,2949.03385
42.5,1501,2982.411355
46.5,1501,3015.855679
38.0,1501,3048.996179
43.5,1501,3082.024262
45.25,1501,3115.181781
41.75,1501,3148.224218
40.0,1501,3181.482917
43.5,1501,3214.681885
44.75,1501,3247.883582
38.75,1501,3280.875808
34.0,1501,3313.776508
45.75,1501,3347.111109
40.25,1501,3380.383973
45.0,1501,3413.2861
37.25,1501,3446.27993
43.75,1501,3479.259001
41.0,1501,3512.403673
36.75,1501,3545.574155
40.5,1501,3578.732068
42.5,1501,3611.837058
43.75,1501,3645.06552
42.5,1501,3678.439875
44.25,1501,3711.538286
35.75,1501,3744.867547
42.0,1501,3778.152045
42.25,1501,3811.517122
41.0,1501,3844.877711
18.0,1501,3878.094968
45.75,1501,3911.275104
45.75,1501,3944.496129
41.25,1501,3977.616468
50.5,1501,4011.001029
46.0,1501,4044.41701
46.75,1501,4077.645437
40.75,1501,4110.62895
42.5,1501,4143.720155
34.25,1501,4176.819935
45.0,1501,4209.832696
44.25,1501,4243.027994
48.0,1501,4276.384669
41.75,1501,4309.748182
39.0,1501,4343.079102
41.25,1501,4376.433333
48.5,1501,4409.710281
43.25,1501,4442.923433
54.5,1501,4476.168183
37.75,1501,4509.249048
36.25,1501,4542.3714
45.75,1501,4575.57348
39.5,1501,4608.789263
41.5,1501,4641.977797
45.25,1501,4675.239237
38.5,1501,4708.157607
50.0,1501,4741.232703
46.25,1501,4774.412077
39.75,1501,4807.958166
44.5,1501,4841.313462
43.75,1501,4874.615688
44.25,1501,4908.095079
44.75,1501,4941.559695
52.5,1501,4974.91091
40.25,1501,5008.230017
44.25,1501,5041.426497
51.5,1501,5074.716258
42.5,1501,5107.866027
43.25,1501,5141.236268
41.5,1501,5174.572078
38.0,1501,5207.877909
51.25,1501,5241.059423
41.0,1501,5274.218224
43.0,1501,5307.42402
46.0,1501,5340.839448
47.0,1501,5374.054678
47.75,1501,5407.239072
44.5,1501,5440.388411
43.75,1501,5473.687726
43.0,1501,5506.932638
44.75,1501,5540.056106
41.0,1501,5573.249743
38.5,1501,5606.611198
47.5,1501,5640.051614
41.0,1501,5673.265815
50.0,1501,5706.769319
44.25,1501,5740.003845
43.5,1501,5773.248065
48.0,1501,5806.725513
35.75,1501,5839.80346
43.0,1501,5873.228136
46.75,1501,5906.689179
47.75,1501,5940.378554
42.25,1501,5973.833627
48.75,1501,6007.40768
41.75,1501,6040.841753
51.75,1501,6074.222357
47.0,1501,6107.733155
47.0,1501,6141.140059
52.5,1501,6174.758368
48.0,1501,6208.187976
43.75,1501,6241.846468
52.25,1501,6275.386043
49.0,1501,6309.021025
48.25,1501,6342.816029
46.5,1501,6376.590693
54.0,1501,6410.201415
48.75,1501,6443.554234
48.5,1501,6476.865933
49.75,1501,6510.347198
47.5,1501,6543.9371
