#{"t_start": 1541275480.2379673, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,1501,33.181792
0.0,1501,65.270934
0.0,1501,97.423325
0.0,1501,129.788082
0.0,1501,161.871628
0.0,1501,194.866163
0.0,1501,227.080116
0.0,1501,259.57913
25.5,1501,293.18357
20.75,1501,326.659836
30.25,1501,359.888495
27.75,1501,392.925477
26.25,1501,426.072661
25.75,1501,459.519444
12.75,1501,492.68381
51.25,1501,525.845328
35.5,1501,559.100993
27.25,1501,592.303015
40.25,1501,625.523019
35.75,1501,658.753158
36.5,1501,691.939499
32.25,1501,725.150197
37.75,1501,758.351091
38.5,1501,791.539574
31.75,1501,824.399638
35.25,1501,857.689889
32.5,1501,891.055793
36.75,1501,924.173078
30.5,1501,957.371398
41.0,1501,990.480749
34.5,1501,1023.632806
35.75,1501,1056.684742
30.0,1501,1089.710434
33.0,1501,1122.848089
34.5,1501,1155.985043
35.75,1501,1189.102596
40.5,1501,1222.240362
37.5,1501,1255.377249
31.75,1501,1288.50058
31.5,1501,1321.617822
39.5,1501,1354.742095
40.25,1501,1387.933162
36.75,1501,1421.065539
32.25,1501,1454.19618
38.5,1501,1487.319796
29.0,1501,1520.448173
35.5,1501,1553.528111
34.5,1501,1586.667867
44.75,1501,1619.851952
34.5,1501,1652.999237
21.75,1501,1686.121225
39.75,1501,1719.232963
40.0,1501,1752.696872
36.75,1501,1785.802032
38.5,1501,1818.97877
43.25,1501,1852.321507
38.0,1501,1885.462007
39.0,1501,1918.653655
39.75,1501,1951.897492
37.75,1501,1985.283697
40.25,1501,2018.580861
43.0,1501,2051.7392
44.25,1501,2084.959293
44.0,1501,2118.21093
44.25,1501,2151.438673
39.25,1501,2184.726223
43.25,1501,2217.97683
42.5,1501,2251.285245
36.75,1501,2284.499232
38.75,1501,2317.742539
42.0,1501,2351.099363
33.25,1501,2384.38403
44.0,1501,2417.612669
44.75,1501,2450.877995
48.25,1501,2484.335387
46.25,1501,2517.714219
36.25,1501,2551.044801
47.75,1501,2584.451832
37.75,1501,2617.662445
47.25,1501,2650.943918
38.75,1501,2684.177058
49.0,1501,2717.448564
51.75,1501,2750.820074
47.0,1501,2783.933899
45.5,1501,2817.00497
6.25,1501,2849.625242
44.5,1501,2882.647569
56.25,1501,2915.755439
49.75,1501,2949.049338
52.0,1501,2982.426789
44.5,1501,3015.871243
40.5,1501,3049.009213
50.75,1501,3082.040034
42.75,1501,3115.197405
44.25,1501,3148.23963
47.0,1501,3181.496164
42.0,1501,3214.697427
45.0,1501,3247.896637
38.5,1501,3280.896819
35.5,1501,3313.792007
42.0,1501,3347.126508
39.5,1501,3380.396024
34.25,1501,3413.301309
44.0,1501,3446.295519
42.75,1501,3479.274747
39.25,1501,3512.418974
43.75,1501,3545.589342
41.25,1501,3578.74785
45.25,1501,3611.852642
10.75,1501,3645.0812
42.75,1501,3678.45342
37.0,1501,3711.553694
33.0,1501,3744.888931
45.25,1501,3778.165439
38.5,1501,3811.532836
38.25,1501,3844.893032
42.25,1501,3878.107916
43.0,1501,3911.289721
44.75,1501,3944.510569
40.0,1501,3977.632059
39.75,1501,4011.01616
53.75,1501,4044.432197
40.25,1501,4077.661058
41.5,1501,4110.644797
41.0,1501,4143.731783
37.5,1501,4176.832259
42.0,1501,4209.848531
43.75,1501,4243.043522
41.5,1501,4276.395652
43.0,1501,4309.772021
47.75,1501,4343.094851
42.0,1501,4376.448608
44.0,1501,4409.725946
48.0,1501,4442.938891
48.75,1501,4476.184064
40.75,1501,4509.264568
44.5,1501,4542.386991
45.25,1501,4575.589003
48.5,1501,4608.802033
47.75,1501,4641.993415
46.5,1501,4675.254794
37.0,1501,4708.173371
38.75,1501,4741.248407
40.5,1501,4774.43604
38.25,1501,4807.973907
47.5,1501,4841.328732
37.0,1501,4874.631365
40.0,1501,4908.110781
45.25,1501,4941.575262
35.25,1501,4974.926419
42.75,1501,5008.245739
36.0,1501,5041.441941
45.0,1501,5074.729197
46.25,1501,5107.881706
50.75,1501,5141.25126
48.0,1501,5174.58557
44.75,1501,5207.893293
41.25,1501,5241.07503
42.0,1501,5274.233048
47.25,1501,5307.439655
39.25,1501,5340.855124
43.5,1501,5374.063177
52.75,1501,5407.254993
44.5,1501,5440.40434
34.25,1501,5473.703364
47.25,1501,5506.947686
45.0,1501,5540.069082
46.25,1501,5573.267211
49.75,1501,5606.6242
49.5,1501,5640.067037
46.75,1501,5673.281358
47.25,1501,5706.786873
48.0,1501,5740.019303
51.75,1501,5773.262714
45.0,1501,5806.749541
38.5,1501,5839.817055
57.0,1501,5873.24335
51.25,1501,5906.704801
49.0,1501,5940.389719
52.25,1501,5973.848941
52.0,1501,6007.417176
48.25,1501,6040.857138
51.5,1501,6074.238057
45.25,1501,6107.748728
36.25,1501,6141.172429
50.75,1501,6174.774146
44.0,1501,6208.201373
51.75,1501,6241.862131
53.75,1501,6275.401439
53.5,1501,6309.03575
40.25,1501,6342.82841
47.25,1501,6376.606174
50.25,1501,6410.217381
51.0,1501,6443.569808
51.75,1501,6476.881159
51.25,1501,6510.36309
44.0,1501,6543.942931
47.75,1501,6577.522157
50.75,1501,6611.205478
39.75,1501,6644.821707
48.25,1501,6678.310011
41.5,1501,6711.852689
48.75,1501,6745.339019
52.5,1501,6778.885625
52.0,1501,6812.450869
53.0,1501,6845.824078
54.5,1501,6879.146573
