#{"t_start": 1541259964.2940266, "env_id": "MicropolisEnv-v0"}
r,l,t
0.0,501,7.200562
0.0,501,13.478607
0.0,501,19.848238
0.0,501,26.143545
4.0,501,32.330299
0.0,501,38.489872
0.0,501,44.669502
4.0,501,50.77985
0.0,501,56.903889
0.0,501,63.09627
0.0,501,69.337559
16.0,501,75.605303
14.75,501,81.811103
5.5,501,88.077732
41.0,501,94.300143
64.0,501,100.590967
39.25,501,106.838043
73.0,501,113.124604
85.0,501,119.429185
57.75,501,125.745727
17.5,501,132.235632
24.0,501,138.690226
26.0,501,145.123169
37.75,501,151.545101
31.0,501,157.98157
36.5,501,164.415217
35.25,501,170.810835
22.25,501,177.213001
31.25,501,183.660571
33.0,501,190.060195
34.0,501,196.680743
34.5,501,203.155308
43.75,501,209.578672
32.0,501,216.024002
20.0,501,222.593873
31.0,501,229.178842
35.5,501,235.729109
35.75,501,242.190109
34.75,501,248.67638
35.75,501,255.04312
35.5,501,261.465977
34.25,501,267.965835
36.25,501,274.679812
34.75,501,281.054018
30.0,501,287.799299
29.0,501,295.399818
27.75,501,302.807016
43.0,501,310.316489
29.5,501,317.657184
35.0,501,324.992169
36.25,501,332.384499
39.0,501,339.816254
34.0,501,347.19134
37.25,501,354.571253
32.25,501,361.664602
37.0,501,368.178734
32.75,501,374.579669
29.25,501,380.930785
32.75,501,387.288255
35.25,501,393.638628
36.75,501,400.012059
35.0,501,406.361449
37.0,501,412.722739
24.75,501,419.0825
36.75,501,425.422993
40.75,501,431.812111
40.75,501,438.161536
37.75,501,444.524118
37.25,501,450.887769
35.75,501,457.248209
36.75,501,463.626676
35.0,501,469.977574
34.75,501,476.343362
32.0,501,482.713083
31.25,501,489.077838
35.5,501,495.46733
35.75,501,501.843395
34.5,501,508.197689
38.25,501,514.567615
38.75,501,520.933699
28.75,501,527.314917
32.5,501,533.673455
38.25,501,540.038779
40.75,501,546.404362
40.0,501,552.786031
4.0,501,559.18448
40.25,501,565.536829
35.5,501,571.902548
35.5,501,578.27991
38.0,501,584.653209
33.0,501,591.039013
37.75,501,597.398412
40.25,501,603.755525
35.75,501,610.130051
37.25,501,616.495989
38.25,501,622.894854
37.5,501,629.259265
40.0,501,635.642814
36.25,501,642.017417
35.0,501,648.390991
32.75,501,654.778631
38.0,501,661.14052
33.5,501,667.500048
35.75,501,674.036114
39.0,501,680.553565
30.5,501,686.93102
39.0,501,693.289878
34.75,501,699.667474
38.75,501,706.031456
40.0,501,712.391237
37.0,501,718.743441
37.5,501,725.079425
38.5,501,731.448255
38.0,501,737.786335
32.75,501,744.150003
31.5,501,750.527546
35.25,501,756.866024
35.5,501,763.219983
39.25,501,769.795498
37.0,501,776.178229
38.0,501,782.577225
35.0,501,788.95032
37.5,501,795.308038
31.0,501,801.671838
39.25,501,808.045745
30.5,501,814.440284
38.0,501,820.818235
42.75,501,827.193315
36.0,501,833.590673
42.0,501,839.958694
36.25,501,846.358859
35.0,501,852.736654
38.5,501,859.109739
35.75,501,865.488324
36.0,501,871.860407
38.75,501,878.256312
44.0,501,884.648814
49.5,501,891.030943
36.0,501,897.416053
44.0,501,903.824878
41.25,501,910.234818
47.75,501,916.613069
45.0,501,922.996339
43.0,501,929.367977
38.0,501,935.749842
48.25,501,942.150683
44.5,501,948.543514
38.5,501,954.95243
43.75,501,961.330532
46.5,501,967.684942
38.5,501,974.1028
37.25,501,980.487619
43.5,501,986.898996
33.25,501,993.281749
31.5,501,999.661827
40.0,501,1006.081218
41.75,501,1012.457343
41.0,501,1018.83975
42.75,501,1025.218498
35.75,501,1031.598022
37.0,501,1037.978946
34.5,501,1044.361359
38.5,501,1050.775958
49.25,501,1057.162975
39.75,501,1063.61444
39.5,501,1070.295481
42.75,501,1077.838019
47.25,501,1085.257296
38.5,501,1092.090528
32.5,501,1098.457021
45.25,501,1104.855866
42.25,501,1111.225721
39.5,501,1117.62322
38.0,501,1124.056652
41.0,501,1130.478156
45.75,501,1136.896164
42.0,501,1143.283296
37.75,501,1149.652286
36.0,501,1156.004705
40.5,501,1162.369491
43.5,501,1168.773666
39.5,501,1175.137371
39.5,501,1181.510414
38.25,501,1188.004026
34.0,501,1194.381913
47.75,501,1200.789587
38.75,501,1207.179922
40.5,501,1213.565244
45.5,501,1219.958222
46.0,501,1226.331953
34.5,501,1232.723324
43.25,501,1239.095
47.75,501,1245.472111
35.25,501,1251.842247
39.75,501,1258.25545
43.75,501,1264.665199
34.75,501,1271.040318
36.75,501,1277.407608
39.75,501,1283.800701
40.75,501,1290.182858
41.25,501,1296.58131
34.75,501,1302.934444
35.75,501,1309.28923
37.5,501,1315.662435
42.25,501,1322.018734
48.0,501,1328.411487
35.25,501,1334.776099
38.5,501,1341.151399
40.0,501,1347.533973
41.0,501,1353.913064
31.0,501,1360.292068
50.5,501,1366.669202
41.0,501,1373.069608
39.5,501,1379.445138
46.25,501,1385.794038
39.5,501,1392.165547
37.75,501,1398.80954
45.75,501,1405.280754
45.0,501,1411.633395
40.5,501,1417.985047
47.5,501,1424.368474
39.75,501,1430.741449
41.75,501,1437.127383
45.5,501,1443.523388
37.75,501,1449.887467
46.0,501,1456.24339
39.5,501,1462.61305
38.25,501,1468.994687
38.25,501,1475.372512
44.75,501,1481.75052
43.5,501,1488.170095
41.75,501,1494.547926
45.0,501,1500.931757
41.5,501,1507.321042
39.75,501,1513.662183
41.0,501,1520.04317
37.75,501,1526.384707
40.75,501,1532.732574
43.25,501,1539.103142
43.75,501,1545.480091
35.5,501,1551.874421
38.0,501,1558.240809
43.75,501,1564.625236
35.75,501,1571.000412
36.25,501,1577.385609
51.0,501,1583.786244
41.25,501,1590.141198
44.25,501,1596.508744
47.25,501,1602.87703
46.25,501,1609.281078
46.5,501,1615.681889
42.0,501,1622.064385
35.75,501,1628.43433
46.25,501,1634.819508
35.0,501,1641.183601
35.75,501,1647.559994
